X [m];Area [m²];X [m];LiftToDrag;StickFixedStaticMarginMAC [%]
20.1;11;5.9;17.19099147;16.03481261
20.1;11;5.8;17.19588707;15.92306551
20.1;11;5.7;17.20069756;15.81126583
20.1;11;5.6;17.20542409;15.69941369
20.1;11;5.5;17.21006779;15.58750919
20.1;11;5.4;17.21462976;15.47555244
20.1;11;5.3;17.21911113;15.36354353
20.1;11;5.2;17.22351295;15.25148257
20.1;11;5.1;17.22783629;15.13936966
20.1;11;5;17.2320822;15.02720491
20.1;11;4.9;17.2362517;14.91498842
20.1;11;4.8;17.24034581;14.80272028
20.1;11;4.7;17.24436552;14.69040059
20.1;11;4.6;17.2483118;14.57802947
20.1;11;4.5;17.25218563;14.465607
20.1;11;4.4;17.25598794;14.35313329
20.1;11;4.3;17.25971968;14.24060843
20.1;11;4.2;17.26338215;14.12803253
20.1;11;4.1;17.26697763;14.01540567
20.1;11;4;17.27050526;13.90272796
20.2;11;4;17.11311065;15.32575102
20.2;11;4.1;17.10920864;15.43889071
20.2;11;4.2;17.10523843;15.55197956
20.2;11;4.3;17.10119659;15.66501748
20.2;11;4.4;17.09708298;15.77800437
20.2;11;4.5;17.09289627;15.89094012
20.2;11;4.6;17.0886355;16.00382465
20.2;11;4.7;17.0842997;16.11665785
20.2;11;4.8;17.0798879;16.22943963
20.2;11;4.9;17.07539909;16.34216987
20.2;11;5;17.07083225;16.45484849
20.2;11;5.1;17.06618636;16.56747538
20.2;11;5.2;17.06146036;16.68005043
20.2;11;5.3;17.05665319;16.79257355
20.2;11;5.4;17.05176376;16.90504463
20.2;11;5.5;17.04679098;17.01746357
20.2;11;5.6;17.04173372;17.12983027
20.2;11;5.7;17.03659084;17.24214462
20.2;11;5.8;17.03120855;17.35440652
20.2;11;5.9;17.02570524;17.46661586
20.2;11;6;17.02011126;17.57877254
20.2;11;6.1;17.0144254;17.69087645
20.2;11;6.2;17.0086464;17.80292748
20.2;11;6.3;17.00277297;17.91492552
20.2;11;6.4;16.99680384;18.02687047
20.2;11;6.5;16.99073767;18.13876223
20.2;11;6.6;16.98457314;18.25060067
20.2;11;6.7;16.97830888;18.3623857
20.2;11;6.8;16.97194351;18.4741172
20.2;11;6.9;16.96547562;18.58579505
20.2;11;7;16.95890377;18.69741916
20.2;11.1;7;16.96890767;18.44057571
20.2;11.1;6.9;16.97536703;18.32713239
20.2;11.1;6.8;16.98172269;18.21363441
20.2;11.1;6.7;16.98797609;18.10008189
20.2;11.1;6.6;16.99412863;17.98647494
20.2;11.1;6.5;17.00018171;17.87281367
20.2;11.1;6.4;17.0061367;17.7590982
20.2;11.1;6.3;17.01199493;17.64532864
20.2;11.1;6.2;17.01775773;17.5315051
20.2;11.1;6.1;17.02342639;17.41762768
20.2;11.1;6;17.02900219;17.30369651
20.2;11.1;5.9;17.03438853;17.18971167
20.2;11.1;5.8;17.03959803;17.0756733
20.2;11.1;5.7;17.04471988;16.96158149
20.2;11.1;5.6;17.04975524;16.84743635
20.2;11.1;5.5;17.0547053;16.73323798
20.2;11.1;5.4;17.05957118;16.6189865
20.2;11.1;5.3;17.064354;16.50468202
20.2;11.1;5.2;17.06905487;16.39032462
20.2;11.1;5.1;17.07367488;16.27591443
20.2;11.1;5;17.07821508;16.16145155
20.2;11.1;4.9;17.08267655;16.04693607
20.2;11.1;4.8;17.0870603;15.93236811
20.2;11.1;4.7;17.09136735;15.81774776
20.2;11.1;4.6;17.09559871;15.70307513
20.2;11.1;4.5;17.09975536;15.58835032
20.2;11.1;4.4;17.10383828;15.47357343
20.2;11.1;4.3;17.10784841;15.35874456
20.2;11.1;4.2;17.11178709;15.24386382
20.2;11.1;4.1;17.11565659;15.1289313
20.2;11.1;4;17.1194561;15.01394711
20.2;11.2;4;17.1255514;14.70181712
20.2;11.2;4.1;17.12185411;14.81864872
20.2;11.2;4.2;17.11808716;14.93542779
20.2;11.2;4.3;17.11425137;15.05215424
20.2;11.2;4.4;17.11034445;15.16882796
20.2;11.2;4.5;17.10636508;15.28544885
20.2;11.2;4.6;17.1023123;15.40201681
20.2;11.2;4.7;17.09818513;15.51853173
20.2;11.2;4.8;17.09398259;15.63499351
20.2;11.2;4.9;17.08970369;15.75140205
20.2;11.2;5;17.08534739;15.86775724
20.2;11.2;5.1;17.08091266;15.98405897
20.2;11.2;5.2;17.07639846;16.10030713
20.2;11.2;5.3;17.0718037;16.21650163
20.2;11.2;5.4;17.06712731;16.33264235
20.2;11.2;5.5;17.06236818;16.44872919
20.2;11.2;5.6;17.05752518;16.56476204
20.2;11.2;5.7;17.05259717;16.68074078
20.2;11.2;5.8;17.04758299;16.79666532
20.2;11.2;5.9;17.04248147;16.91253553
20.2;11.2;6;17.03729139;17.02835132
20.2;11.2;6.1;17.03201154;17.14411256
20.2;11.2;6.2;17.02661029;17.25981915
20.2;11.2;6.3;17.02095805;17.37547097
20.2;11.2;6.4;17.01521067;17.49106792
20.2;11.2;6.5;17.00936682;17.60660987
20.2;11.2;6.6;17.00342516;17.72209672
20.2;11.2;6.7;16.99738431;17.83752836
20.2;11.2;6.8;16.99124289;17.95290466
20.2;11.2;6.9;16.98499947;18.0682255
20.2;11.2;7;16.97865262;18.18349079
20.2;11.3;7;16.9881429;17.92618523
20.2;11.3;6.9;16.99437724;17.80909538
20.2;11.3;6.8;17.00050843;17.69194905
20.2;11.3;6.7;17.0065379;17.57474635
20.2;11.3;6.6;17.01246709;17.45748742
20.2;11.3;6.5;17.01829738;17.34017235
20.2;11.3;6.4;17.02401;17.22280128
20.2;11.3;6.3;17.02945733;17.10537431
20.2;11.3;6.2;17.03481141;16.98789157
20.2;11.3;6.1;17.04007351;16.87035316
20.2;11.3;6;17.04524491;16.7527592
20.2;11.3;5.9;17.05032684;16.63510981
20.2;11.3;5.8;17.05532054;16.51740509
20.2;11.3;5.7;17.0602272;16.39964517
20.2;11.3;5.6;17.065048;16.28183015
20.2;11.3;5.5;17.06978412;16.16396014
20.2;11.3;5.4;17.07443669;16.04603526
20.2;11.3;5.3;17.07900684;15.92805562
20.2;11.3;5.2;17.08349568;15.81002132
20.2;11.3;5.1;17.08790429;15.69193248
20.2;11.3;5;17.09223376;15.5737892
20.2;11.3;4.9;17.09648512;15.4555916
20.2;11.3;4.8;17.10065942;15.33733978
20.2;11.3;4.7;17.10475769;15.21903384
20.2;11.3;4.6;17.10878091;15.10067391
20.2;11.3;4.5;17.11273009;14.98226007
20.2;11.3;4.4;17.1166062;14.86379244
20.2;11.3;4.3;17.12041018;14.74527113
20.2;11.3;4.2;17.12414337;14.62669623
20.2;11.3;4.1;17.12780805;14.50806786
20.2;11.3;4;17.13140342;14.38938612
20.2;11.4;4;17.13701681;14.07667845
20.2;11.4;4.1;17.13352305;14.19721296
20.2;11.4;4.2;17.12996032;14.31769324
20.2;11.4;4.3;17.12632943;14.43811919
20.2;11.4;4.4;17.12262809;14.55849069
20.2;11.4;4.5;17.11885497;14.67880765
20.2;11.4;4.6;17.11500912;14.79906995
20.2;11.4;4.7;17.11108957;14.91927749
20.2;11.4;4.8;17.10709531;15.03943015
20.2;11.4;4.9;17.10302536;15.15952784
20.2;11.4;5;17.09887869;15.27957043
20.2;11.4;5.1;17.09465425;15.39955781
20.2;11.4;5.2;17.090351;15.51948989
20.2;11.4;5.3;17.08596787;15.63936654
20.2;11.4;5.4;17.08150375;15.75918766
20.2;11.4;5.5;17.07695754;15.87895312
20.2;11.4;5.6;17.07232812;15.99866283
20.2;11.4;5.7;17.06761434;16.11831666
20.2;11.4;5.8;17.06281503;16.23791451
20.2;11.4;5.9;17.057929;16.35745625
20.2;11.4;6;17.05295506;16.47694177
20.2;11.4;6.1;17.04789198;16.59637096
20.2;11.4;6.2;17.0427385;16.7157437
20.2;11.4;6.3;17.03749337;16.83505987
20.2;11.4;6.4;17.03215529;16.95431936
20.2;11.4;6.5;17.02672296;17.07352205
20.2;11.4;6.6;17.02119503;17.19266781
20.2;11.4;6.7;17.01544112;17.31175653
20.2;11.4;6.8;17.00952354;17.4307881
20.2;11.4;6.9;17.00350455;17.54976238
20.2;11.4;7;16.9973827;17.66867926
20.2;11.5;7;17.00637614;17.41099258
20.2;11.5;6.9;17.01238555;17.29024633
20.2;11.5;6.8;17.01819223;17.16944175
20.2;11.5;6.7;17.02380505;17.04857897
20.2;11.5;6.6;17.02931985;16.92765811
20.2;11.5;6.5;17.03473802;16.80667929
20.2;11.5;6.4;17.0400609;16.68564263
20.2;11.5;6.3;17.04528985;16.56454825
20.2;11.5;6.2;17.05042617;16.44339628
20.2;11.5;6.1;17.05547116;16.32218684
20.2;11.5;6;17.06042609;16.20092004
20.2;11.5;5.9;17.0652922;16.079596
20.2;11.5;5.8;17.07007073;15.95821484
20.2;11.5;5.7;17.07476287;15.83677668
20.2;11.5;5.6;17.07936983;15.71528163
20.2;11.5;5.5;17.08389276;15.59372982
20.2;11.5;5.4;17.08833282;15.47212135
20.2;11.5;5.3;17.09269113;15.35045634
20.2;11.5;5.2;17.0969688;15.22873492
20.2;11.5;5.1;17.10116693;15.10695718
20.2;11.5;5;17.10528659;14.98512325
20.2;11.5;4.9;17.10932883;14.86323323
20.2;11.5;4.8;17.1132947;14.74128725
20.2;11.5;4.7;17.11718521;14.61928541
20.2;11.5;4.6;17.12100138;14.49722782
20.2;11.5;4.5;17.12474419;14.3751146
20.2;11.5;4.4;17.12841462;14.25294585
20.2;11.5;4.3;17.13201362;14.13072169
20.2;11.5;4.2;17.13554253;14.00844222
20.2;11.5;4.1;17.13900363;13.88610755
20.2;11.5;4;17.14239611;13.7637178
20.2;11.6;4;17.14754575;13.45052719
20.2;11.6;4.1;17.14425421;13.57477453
20.2;11.6;4.2;17.14089441;13.69896593
20.2;11.6;4.3;17.13746716;13.82310126
20.2;11.6;4.4;17.13397018;13.94718041
20.2;11.6;4.5;17.13040213;14.07120328
20.2;11.6;4.6;17.12676205;14.19516975
20.2;11.6;4.7;17.12304897;14.31907971
20.2;11.6;4.8;17.1192619;14.44293305
20.2;11.6;4.9;17.11539984;14.56672964
20.2;11.6;5;17.11146176;14.69046939
20.2;11.6;5.1;17.10744661;14.81415216
20.2;11.6;5.2;17.10335335;14.93777786
20.2;11.6;5.3;17.0991809;15.06134635
20.2;11.6;5.4;17.09492816;15.18485753
20.2;11.6;5.5;17.09059402;15.30831128
20.2;11.6;5.6;17.08617735;15.43170748
20.2;11.6;5.7;17.08167701;15.55504601
20.2;11.6;5.8;17.07709182;15.67832676
20.2;11.6;5.9;17.0724206;15.8015496
20.2;11.6;6;17.06766213;15.92471441
20.2;11.6;6.1;17.06281519;16.04782108
20.2;11.6;6.2;17.05787852;16.17086948
20.2;11.6;6.3;17.05285086;16.29385949
20.2;11.6;6.4;17.0477309;16.41679099
20.2;11.6;6.5;17.04251734;16.53966385
20.2;11.6;6.6;17.03720882;16.66247795
20.2;11.6;6.7;17.031804;16.78523317
20.2;11.6;6.8;17.02630147;16.90792939
20.2;11.6;6.9;17.02069983;17.03056647
20.2;11.6;7;17.01499764;17.15314429
20.2;11.7;7;17.02309608;16.89515299
20.2;11.7;6.9;17.02868743;16.77074152
20.2;11.7;6.8;17.03417856;16.64626985
20.2;11.7;6.7;17.03957091;16.52173811
20.2;11.7;6.6;17.04486589;16.39714644
20.2;11.7;6.5;17.05006489;16.27249495
20.2;11.7;6.4;17.05516929;16.14778378
20.2;11.7;6.3;17.06018041;16.02301304
20.2;11.7;6.2;17.06509959;15.89818288
20.2;11.7;6.1;17.06992811;15.77329341
20.2;11.7;6;17.07466726;15.64834475
20.2;11.7;5.9;17.07931828;15.52333703
20.2;11.7;5.8;17.08388241;15.39827038
20.2;11.7;5.7;17.08836086;15.27314491
20.2;11.7;5.6;17.09275482;15.14796074
20.2;11.7;5.5;17.09706545;15.02271801
20.2;11.7;5.4;17.10129391;14.89741682
20.2;11.7;5.3;17.10544134;14.7720573
20.2;11.7;5.2;17.10950884;14.64663957
20.2;11.7;5.1;17.11349751;14.52116375
20.2;11.7;5;17.11740842;14.39562995
20.2;11.7;4.9;17.12124263;14.2700383
20.2;11.7;4.8;17.12500119;14.14438891
20.2;11.7;4.7;17.12868511;14.01868189
20.2;11.7;4.6;17.1322954;13.89291736
20.2;11.7;4.5;17.13583306;13.76709545
20.2;11.7;4.4;17.13929906;13.64121625
20.2;11.7;4.3;17.14269436;13.5152799
20.2;11.7;4.2;17.14602028;13.38928649
20.2;11.7;4.1;17.14927912;13.26323615
20.2;11.7;4;17.15247006;13.13712899
20.2;11.8;4;17.1571733;12.82354496
20.2;11.8;4.1;17.15408259;12.95151404
20.2;11.8;4.2;17.15092435;13.07942542
20.2;11.8;4.3;17.14769941;13.20727899
20.2;11.8;4.4;17.14440546;13.33507463
20.2;11.8;4.5;17.14104118;13.46281223
20.2;11.8;4.6;17.13760561;13.59049167
20.2;11.8;4.7;17.13409778;13.71811283
20.2;11.8;4.8;17.13051669;13.8456756
20.2;11.8;4.9;17.12686133;13.97317985
20.2;11.8;5;17.12313069;14.10062548
20.2;11.8;5.1;17.11932372;14.22801235
20.2;11.8;5.2;17.11543937;14.35534034
20.2;11.8;5.3;17.11147655;14.48260935
20.2;11.8;5.4;17.10743417;14.60981924
20.2;11.8;5.5;17.10331112;14.7369699
20.2;11.8;5.6;17.09910626;14.8640612
20.2;11.8;5.7;17.09481845;14.99109301
20.2;11.8;5.8;17.0904465;15.11806523
20.2;11.8;5.9;17.08598924;15.24497771
20.2;11.8;6;17.08144545;15.37183034
20.2;11.8;6.1;17.07681389;15.49862299
20.2;11.8;6.2;17.07209331;15.62535554
20.2;11.8;6.3;17.06728244;15.75202785
20.2;11.8;6.4;17.06237997;15.87863981
20.2;11.8;6.5;17.05738458;16.00519127
20.2;11.8;6.6;17.05229493;16.13168212
20.2;11.8;6.7;17.04710965;16.25811222
20.2;11.8;6.8;17.04182735;16.38448145
20.2;11.8;6.9;17.03644661;16.51078967
20.2;11.8;7;17.03096598;16.63703675
20.2;11.9;7;17.03861097;16.37881313
20.2;11.9;6.9;17.043981;16.2507286
20.2;11.9;6.8;17.0492515;16.12258199
20.2;11.9;6.7;17.05442391;15.99437343
20.2;11.9;6.6;17.05949965;15.86610304
20.2;11.9;6.5;17.06448012;15.73777098
20.2;11.9;6.4;17.06936668;15.60937736
20.2;11.9;6.3;17.07416069;15.48092231
20.2;11.9;6.2;17.07886347;15.35240598
20.2;11.9;6.1;17.08347631;15.22382848
20.2;11.9;6;17.0880005;15.09518995
20.2;11.9;5.9;17.0924373;14.96649052
20.2;11.9;5.8;17.09678793;14.83773031
20.2;11.9;5.7;17.10105361;14.70890946
20.2;11.9;5.6;17.10523554;14.58002808
20.2;11.9;5.5;17.10933488;14.45108631
20.2;11.9;5.4;17.1133528;14.32208427
20.2;11.9;5.3;17.11729041;14.19302209
20.2;11.9;5.2;17.12114884;14.06389988
20.2;11.9;5.1;17.12492918;13.93471778
20.2;11.9;5;17.12863252;13.8054759
20.2;11.9;4.9;17.1322599;13.67617438
20.2;11.9;4.8;17.13581237;13.54681332
20.2;11.9;4.7;17.13929095;13.41739286
20.2;11.9;4.6;17.14269666;13.28791311
20.2;11.9;4.5;17.14603048;13.15837419
20.2;11.9;4.4;17.14929338;13.02877623
20.2;11.9;4.3;17.15248633;12.89911934
20.2;11.9;4.2;17.15561066;12.76940363
20.2;11.9;4.1;17.15866865;12.63962924
20.2;11.9;4;17.1616595;12.50979626
20.2;12;4;17.16593284;12.19590346
20.2;12;4.1;17.16304148;12.32760218
20.2;12;4.2;17.16008335;12.45924145
20.2;12;4.3;17.15705928;12.59082114
20.2;12;4.4;17.15396696;12.72234114
20.2;12;4.5;17.15080508;12.85380131
20.2;12;4.6;17.14757266;12.98520155
20.2;12;4.7;17.14426874;13.11654172
20.2;12;4.8;17.14089232;13.24782171
20.2;12;4.9;17.13744241;13.37904139
20.2;12;5;17.13391796;13.51020064
20.2;12;5.1;17.13031795;13.64129934
20.2;12;5.2;17.12664131;13.77233735
20.2;12;5.3;17.12288697;13.90331456
20.2;12;5.4;17.11905383;14.03423084
20.2;12;5.5;17.11514077;14.16508606
20.2;12;5.6;17.11114666;14.2958801
20.2;12;5.7;17.10707034;14.42661282
20.2;12;5.8;17.10291066;14.5572841
20.2;12;5.9;17.0986664;14.68789381
20.2;12;6;17.09433636;14.81844181
20.2;12;6.1;17.0899193;14.94892798
20.2;12;6.2;17.08541396;15.0793522
20.2;12;6.3;17.08081906;15.20971431
20.2;12;6.4;17.0761333;15.3400142
20.2;12;6.5;17.07135536;15.47025172
20.2;12;6.6;17.06648389;15.60042675
20.2;12;6.7;17.06151751;15.73053915
20.2;12;6.8;17.05645482;15.86058879
20.2;12;6.9;17.05129441;15.99057552
20.2;12;7;17.04603483;16.12049921
20.2;12.1;7;17.05324116;15.86211159
20.2;12.1;6.9;17.05839046;15.73034712
20.2;12.1;6.8;17.06344095;15.59851865
20.2;12.1;6.7;17.0683941;15.46662633
20.2;12.1;6.6;17.07325131;15.33467029
20.2;12.1;6.5;17.078014;15.20265067
20.2;12.1;6.4;17.08268353;15.0705676
20.2;12.1;6.3;17.08726126;14.93842124
20.2;12.1;6.2;17.09174851;14.8062117
20.2;12.1;6.1;17.09614658;14.67393912
20.2;12.1;6;17.10045677;14.54160365
20.2;12.1;5.9;17.10468031;14.40920541
20.2;12.1;5.8;17.10881846;14.27674454
20.2;12.1;5.7;17.11287243;14.14422117
20.2;12.1;5.6;17.11684341;14.01163543
20.2;12.1;5.5;17.12073258;13.87898745
20.2;12.1;5.4;17.12454109;13.74627737
20.2;12.1;5.3;17.12827007;13.6135053
20.2;12.1;5.2;17.13192063;13.48067139
20.2;12.1;5.1;17.13549389;13.34777577
20.2;12.1;5;17.13899091;13.21481855
20.2;12.1;4.9;17.14241275;13.08179986
20.2;12.1;4.8;17.14576045;12.94871984
20.2;12.1;4.7;17.14903504;12.81557861
20.2;12.1;4.6;17.15223753;12.68237629
20.2;12.1;4.5;17.15536891;12.54911301
20.2;12.1;4.4;17.15843014;12.4157889
20.2;12.1;4.3;17.1614222;12.28240407
20.2;12.1;4.2;17.16434639;12.14895865
20.2;12.1;4.1;17.16720503;12.01545277
20.2;12.1;4;17.16999729;11.88188654
20.2;12.2;4;17.17385674;11.56776495
20.2;12.2;4.1;17.17116319;11.70320032
20.2;12.2;4.2;17.16840365;11.83857446
20.2;12.2;4.3;17.16557894;11.97388723
20.2;12.2;4.4;17.16268677;12.10913852
20.2;12.2;4.5;17.15972582;12.24432819
20.2;12.2;4.6;17.15669512;12.37945613
20.2;12.2;4.7;17.1535937;12.5145222
20.2;12.2;4.8;17.15042057;12.64952629
20.2;12.2;4.9;17.14717473;12.78446825
20.2;12.2;5;17.14385515;12.91934796
20.2;12.2;5.1;17.14046078;13.05416529
20.2;12.2;5.2;17.13699058;13.18892012
20.2;12.2;5.3;17.13344346;13.32361231
20.2;12.2;5.4;17.12981833;13.45824174
20.2;12.2;5.5;17.12611407;13.59280826
20.2;12.2;5.6;17.12232954;13.72731175
20.2;12.2;5.7;17.11846359;13.86175207
20.2;12.2;5.8;17.11451506;13.9961291
20.2;12.2;5.9;17.11048273;14.13044269
20.2;12.2;6;17.10636541;14.26469271
20.2;12.2;6.1;17.10216184;14.39887902
20.2;12.2;6.2;17.09787077;14.5330015
20.2;12.2;6.3;17.09349092;14.66706
20.2;12.2;6.4;17.08902098;14.80105438
20.2;12.2;6.5;17.08445963;14.9349845
20.2;12.2;6.6;17.07980551;15.06885024
20.2;12.2;6.7;17.07505725;15.20265143
20.2;12.2;6.8;17.07021345;15.33638796
20.2;12.2;6.9;17.06527267;15.47005966
20.2;12.2;7;17.06023348;15.60366641
20.2;12.3;7;17.06701526;15.34517935
20.2;12.3;6.9;17.07194454;15.20972894
20.2;12.3;6.8;17.0767758;15.07421259
20.2;12.3;6.7;17.08151048;14.93863047
20.2;12.3;6.6;17.08615002;14.80298271
20.2;12.3;6.5;17.0906958;14.66726945
20.2;12.3;6.4;17.09514921;14.53149085
20.2;12.3;6.3;17.09951161;14.39564703
20.2;12.3;6.2;17.10378432;14.25973815
20.2;12.3;6.1;17.10796865;14.12376434
20.2;12.3;6;17.11206588;13.98772574
20.2;12.3;5.9;17.11607728;13.85162249
20.2;12.3;5.8;17.12000407;13.71545474
20.2;12.3;5.7;17.12384747;13.57922261
20.2;12.3;5.6;17.12760869;13.44292624
20.2;12.3;5.5;17.13128889;13.30656578
20.2;12.3;5.4;17.13488923;13.17014136
20.2;12.3;5.3;17.13841085;13.0336531
20.2;12.3;5.2;17.14185485;12.89710115
20.2;12.3;5.1;17.14522235;12.76048565
20.2;12.3;5;17.1485144;12.62380671
20.2;12.3;4.9;17.15173208;12.48706448
20.2;12.3;4.8;17.15487642;12.35025908
20.2;12.3;4.7;17.15794845;12.21339065
20.2;12.3;4.6;17.16094917;12.07645932
20.2;12.3;4.5;17.16387957;11.93946522
20.2;12.3;4.4;17.16674063;11.80240847
20.2;12.3;4.3;17.1695333;11.66528921
20.2;12.3;4.2;17.17225892;11.52810756
20.2;12.3;4.1;17.17491976;11.39086365
20.2;12.3;4;17.17751501;11.2535576
20.2;12.4;4;17.18097581;10.93928287
20.2;12.4;4.1;17.17847845;11.07846102
20.2;12.4;4.2;17.1759159;11.21757612
20.2;12.4;4.3;17.17328898;11.35662807
20.2;12.4;4.4;17.17059541;11.49561672
20.2;12.4;4.5;17.16783386;11.63454195
20.2;12.4;4.6;17.16500336;11.77340362
20.2;12.4;4.7;17.16210296;11.91220161
20.2;12.4;4.8;17.15913166;12.05093578
20.2;12.4;4.9;17.15608845;12.189606
20.2;12.4;5;17.15297231;12.32821213
20.2;12.4;5.1;17.14978221;12.46675405
20.2;12.4;5.2;17.14651708;12.60523162
20.2;12.4;5.3;17.14317584;12.74364469
20.2;12.4;5.4;17.1397574;12.88199315
20.2;12.4;5.5;17.13626065;13.02027684
20.2;12.4;5.6;17.13268444;13.15849563
20.2;12.4;5.7;17.12902764;13.29664938
20.2;12.4;5.8;17.12528905;13.43473796
20.2;12.4;5.9;17.12146749;13.57276123
20.2;12.4;6;17.11756174;13.71071904
20.2;12.4;6.1;17.11357056;13.84861125
20.2;12.4;6.2;17.10949269;13.98643772
20.2;12.4;6.3;17.10532684;14.12419832
20.2;12.4;6.4;17.10107171;14.26189289
20.2;12.4;6.5;17.09672598;14.39952129
20.2;12.4;6.6;17.09228828;14.53708337
20.2;12.4;6.7;17.08775724;14.674579
20.2;12.4;6.8;17.08313145;14.81200803
20.2;12.4;6.9;17.07840949;14.9493703
20.2;12.4;7;17.0735899;15.08666567
20.2;12.5;7;17.07996074;14.8281402
20.2;12.5;6.9;17.08467086;14.68899868
20.2;12.5;6.8;17.08928376;14.54978929
20.2;12.5;6.7;17.0938009;14.41051217
20.2;12.5;6.6;17.0982237;14.27116747
20.2;12.5;6.5;17.10255358;14.13175534
20.2;12.5;6.4;17.1067919;13.99227593
20.2;12.5;6.3;17.11094003;13.85272939
20.2;12.5;6.2;17.1149993;13.71311587
20.2;12.5;6.1;17.118971;13.5734355
20.2;12.5;6;17.12285644;13.43368845
20.2;12.5;5.9;17.12665686;13.29387484
20.2;12.5;5.8;17.1303735;13.15399482
20.2;12.5;5.7;17.13400759;13.01404855
20.2;12.5;5.6;17.13756032;12.87403615
20.2;12.5;5.5;17.14103286;12.73395777
20.2;12.5;5.4;17.14442636;12.59381355
20.2;12.5;5.3;17.14774197;12.45360364
20.2;12.5;5.2;17.15098079;12.31332816
20.2;12.5;5.1;17.15414393;12.17298727
20.2;12.5;5;17.15723245;12.03258109
20.2;12.5;4.9;17.16024742;11.89210977
20.2;12.5;4.8;17.16318987;11.75157344
20.2;12.5;4.7;17.16606083;11.61097223
20.2;12.5;4.6;17.16886131;11.47030629
20.2;12.5;4.5;17.17159228;11.32957575
20.2;12.5;4.4;17.17425473;11.18878073
20.2;12.5;4.3;17.17684961;11.04792138
20.2;12.5;4.2;17.17937823;10.90699783
20.2;12.5;4.1;17.1818429;10.76601021
20.2;12.5;4;17.18424279;10.62495864
20.2;12.6;4;17.18731952;10.3106023
20.2;12.6;4.1;17.18501668;10.45352851
20.2;12.6;4.2;17.18264948;10.59638986
20.2;12.6;4.3;17.18021872;10.73918624
20.2;12.6;4.4;17.17772213;10.8819175
20.2;12.6;4.5;17.17515839;11.02458351
20.2;12.6;4.6;17.17252653;11.16718412
20.2;12.6;4.7;17.16982559;11.30971922
20.2;12.6;4.8;17.16705457;11.45218865
20.2;12.6;4.9;17.16421249;11.59459228
20.2;12.6;5;17.16129831;11.73692998
20.2;12.6;5.1;17.158311;11.87920159
20.2;12.6;5.2;17.15524949;12.02140699
20.2;12.6;5.3;17.15211272;12.16354603
20.2;12.6;5.4;17.14889959;12.30561858
20.2;12.6;5.5;17.14560897;12.44762448
20.2;12.6;5.6;17.14223975;12.5895636
20.2;12.6;5.7;17.13879077;12.73143579
20.2;12.6;5.8;17.13526084;12.87324092
20.2;12.6;5.9;17.13164879;13.01497882
20.2;12.6;6;17.12795338;13.15664937
20.2;12.6;6.1;17.12417338;13.29825241
20.2;12.6;6.2;17.12030753;13.43978779
20.2;12.6;6.3;17.11635455;13.58125537
20.2;12.6;6.4;17.11231313;13.722655
20.2;12.6;6.5;17.10818193;13.86398652
20.2;12.6;6.6;17.10395961;14.0052498
20.2;12.6;6.7;17.09964478;14.14644467
20.2;12.6;6.8;17.09523603;14.28757099
20.2;12.6;6.9;17.09073194;14.4286286
20.2;12.6;7;17.08613105;14.56961736
20.2;12.7;7;17.09210406;14.31111115
20.2;12.7;6.9;17.09659598;14.16827417
20.2;12.7;6.8;17.10099151;14.02536735
20.2;12.7;6.7;17.10529213;13.88239083
20.2;12.7;6.6;17.10949927;13.73934477
20.2;12.7;6.5;17.11361433;13.59622933
20.2;12.7;6.4;17.11763869;13.45304467
20.2;12.7;6.3;17.1215737;13.30979093
20.2;12.7;6.2;17.12542071;13.16646827
20.2;12.7;6.1;17.12918101;13.02307684
20.2;12.7;6;17.1328559;12.87961678
20.2;12.7;5.9;17.13644662;12.73608826
20.2;12.7;5.8;17.13995443;12.59249141
20.2;12.7;5.7;17.14338053;12.4488264
20.2;12.7;5.6;17.14672612;12.30509335
20.2;12.7;5.5;17.14999238;12.16129243
20.2;12.7;5.4;17.15318046;12.01742377
20.2;12.7;5.3;17.15629148;11.87348753
20.2;12.7;5.2;17.15932658;11.72948385
20.2;12.7;5.1;17.16228683;11.58541286
20.2;12.7;5;17.16517332;11.44127472
20.2;12.7;4.9;17.1679871;11.29706957
20.2;12.7;4.8;17.17072921;11.15279755
20.2;12.7;4.7;17.17340067;11.00845879
20.2;12.7;4.6;17.17600248;10.86405344
20.2;12.7;4.5;17.17853563;10.71958165
20.2;12.7;4.4;17.18100108;10.57504354
20.2;12.7;4.3;17.1833998;10.43043925
20.2;12.7;4.2;17.1857331;10.28576894
20.2;12.7;4.1;17.18800327;10.14103272
20.2;12.7;4;17.19020949;9.996230736
20.2;12.8;4;17.19291608;9.681861675
20.2;12.8;4.1;17.19080609;9.828539191
20.2;12.8;4.2;17.18863253;9.975151297
20.2;12.8;4.3;17.18639626;10.12169658
20.2;12.8;4.4;17.18409499;10.26817491
20.2;12.8;4.5;17.1817274;10.41458614
20.2;12.8;4.6;17.17929254;10.56093013
20.2;12.8;4.7;17.17678945;10.70720673
20.2;12.8;4.8;17.17421714;10.85341581
20.2;12.8;4.9;17.17157461;10.99955723
20.2;12.8;5;17.16886084;11.14563084
20.2;12.8;5.1;17.16607478;11.29163649
20.2;12.8;5.2;17.16321539;11.43757404
20.2;12.8;5.3;17.1602816;11.58344335
20.2;12.8;5.4;17.1572723;11.72924427
20.2;12.8;5.5;17.15418639;11.87497664
20.2;12.8;5.6;17.15102273;12.02064034
