Range, Altitude
 284.740977,  770.164552
 284.743967,  769.227513
 284.746957,  768.290474
 284.749947,  767.353435
 284.752937,  766.416396
 284.755927,  765.479357
 284.758917,  764.542318
 284.761907,  763.605279
 284.764897,  762.668240
 284.767887,  761.730664
 284.770877,  760.792984
 284.773867,  759.855304
 284.776857,  758.917625
 284.779847,  757.979945
 284.782837,  757.042266
 284.785827,  756.104586
 284.788817,  755.166907
 284.791807,  754.229227
 284.794797,  753.291548
 284.797787,  752.354315
 284.800777,  751.417168
 284.803767,  750.480021
 284.806757,  749.542874
 284.809747,  748.605728
 284.812737,  747.668581
 284.815727,  746.731434
 284.818717,  745.794287
 284.821707,  744.857141
 284.824698,  743.919994
 284.827688,  742.982493
 284.830678,  742.044923
 284.833668,  741.107354
 284.836658,  740.169784
 284.839648,  739.232215
 284.842638,  738.294645
 284.845629,  737.357075
 284.848619,  736.419506
 284.851609,  735.481936
 284.854599,  734.544367
 284.857589,  733.606790
 284.860579,  732.669213
 284.863570,  731.731635
 284.866560,  730.794058
 284.869550,  729.856480
 284.872540,  728.918903
 284.875531,  727.981325
 284.878521,  727.043747
 284.881511,  726.106170
 284.884501,  725.168592
 284.887491,  724.231305
 284.890482,  723.294073
 284.893472,  722.356841
 284.896462,  721.419610
 284.899453,  720.482378
 284.902443,  719.545147
 284.905433,  718.607915
 284.908423,  717.670683
 284.911414,  716.733452
 284.914404,  715.796220
 284.917394,  714.858502
 284.920385,  713.920689
 284.923375,  712.982877
 284.926366,  712.045064
 284.929356,  711.107252
 284.932346,  710.169439
 284.935337,  709.231627
 284.938327,  708.293814
 284.941317,  707.356002
 284.944308,  706.418189
 284.947298,  705.480265
 284.950289,  704.542319
 284.953279,  703.604374
 284.956270,  702.666428
 284.959260,  701.728482
 284.962251,  700.790536
 284.965241,  699.852590
 284.968232,  698.914645
 284.971222,  697.976699
 284.974212,  697.038753
 284.977203,  696.101815
 284.980194,  695.165072
 284.983184,  694.228329
 284.986175,  693.291585
 284.989165,  692.354842
 284.992156,  691.418099
 284.995146,  690.481356
 284.998137,  689.544612
 285.001127,  688.607869
 285.004118,  687.671126
 285.007108,  686.735000
 285.010099,  685.798993
 285.013090,  684.862987
 285.016080,  683.926980
 285.019071,  682.990974
 285.022061,  682.054967
 285.025052,  681.118960
 285.028042,  680.182954
 285.031033,  679.246947
 285.034024,  678.310941
 285.037014,  677.375377
 285.040005,  676.439899
 285.042995,  675.504421
 285.045986,  674.568943
 285.048976,  673.633465
 285.051967,  672.697987
 285.054958,  671.762509
 285.057948,  670.827031
 285.060939,  669.891553
 285.063929,  668.956075
 285.066920,  668.020180
 285.069911,  667.084205
 285.072901,  666.148230
 285.075892,  665.212255
 285.078883,  664.276279
 285.081873,  663.340304
 285.084864,  662.404329
 285.087855,  661.468354
 285.090845,  660.532379
 285.093836,  659.596403
 285.096826,  658.660310
 285.099817,  657.724193
 285.102808,  656.788076
 285.105799,  655.851960
 285.108789,  654.915843
 285.111780,  653.979726
 285.114771,  653.043610
 285.117761,  652.107493
 285.120752,  651.171376
 285.123743,  650.235259
 285.126733,  649.299125
 285.129724,  648.362988
 285.132715,  647.426851
 285.135706,  646.490714
 285.138696,  645.554576
 285.141687,  644.618439
 285.144678,  643.682302
 285.147669,  642.746164
 285.150659,  641.810027
 285.153650,  640.873890
 285.156641,  639.937260
 285.159632,  639.000536
 285.162623,  638.063811
 285.165613,  637.127087
 285.168604,  636.190362
 285.171595,  635.253638
 285.174586,  634.316913
 285.177577,  633.380189
 285.180568,  632.443464
 285.183558,  631.506740
 285.186549,  630.570508
 285.189540,  629.634370
 285.192531,  628.698233
 285.195522,  627.762096
 285.198513,  626.825959
 285.201504,  625.889822
 285.204495,  624.953685
 285.207485,  624.017547
 285.210476,  623.081410
 285.213467,  622.145273
 285.216458,  621.208818
 285.219449,  620.272302
 285.222440,  619.335786
 285.225431,  618.399269
 285.228422,  617.462753
 285.231413,  616.526237
 285.234404,  615.589721
 285.237395,  614.653204
 285.240386,  613.716688
 285.243377,  612.780172
 285.246368,  611.843679
 285.249359,  610.907191
 285.252350,  609.970703
 285.255341,  609.034215
 285.258332,  608.097727
 285.261323,  607.161239
 285.264314,  606.224751
 285.267305,  605.288263
 285.270296,  604.351774
 285.273287,  603.415286
 285.276278,  602.479110
 285.279269,  601.542995
 285.282260,  600.606879
 285.285251,  599.670763
 285.288242,  598.734648
 285.291234,  597.798532
 285.294225,  596.862416
 285.297216,  595.926301
 285.300207,  594.990185
 285.303198,  594.054069
 285.306189,  593.117475
 285.309180,  592.180789
 285.312171,  591.244103
 285.315163,  590.307417
 285.318154,  589.370731
 285.321145,  588.434044
 285.324136,  587.497358
 285.327127,  586.560672
 285.330119,  585.623986
 285.333110,  584.687299
 285.336101,  583.750501
 285.339092,  582.813681
 285.342084,  581.876861
 285.345075,  580.940041
 285.348066,  580.003221
 285.351057,  579.066402
 285.354049,  578.129582
 285.357040,  577.192762
 285.360031,  576.255942
 285.363022,  575.319122
 285.366014,  574.383304
 285.369005,  573.447680
 285.371996,  572.512056
 285.374988,  571.576431
 285.377979,  570.640807
 285.380970,  569.705183
 285.383962,  568.769558
 285.386953,  567.833934
 285.389944,  566.898310
 285.392936,  565.962685
 285.395927,  565.027662
 285.398919,  564.092755
 285.401910,  563.157848
 285.404901,  562.222941
 285.407893,  561.288033
 285.410884,  560.353126
 285.413875,  559.418219
 285.416867,  558.483312
 285.419858,  557.548404
 285.422849,  556.613497
 285.425841,  555.679008
 285.428832,  554.744600
 285.431824,  553.810192
 285.434815,  552.875784
 285.437806,  551.941376
 285.440798,  551.006968
 285.443789,  550.072560
 285.446781,  549.138152
 285.449772,  548.203744
 285.452763,  547.269336
 285.455755,  546.334478
 285.458746,  545.399532
 285.461738,  544.464587
 285.464729,  543.529641
 285.467721,  542.594696
 285.470712,  541.659750
 285.473703,  540.724805
 285.476695,  539.789860
 285.479686,  538.854914
 285.482678,  537.919969
 285.485669,  536.984869
 285.488661,  536.049739
 285.491652,  535.114609
 285.494644,  534.179480
 285.497635,  533.244350
 285.500627,  532.309220
 285.503618,  531.374090
 285.506610,  530.438961
 285.509601,  529.503831
 285.512593,  528.568701
 285.515584,  527.633518
 285.518576,  526.698324
 285.521567,  525.763130
 285.524559,  524.827936
 285.527550,  523.892742
 285.530542,  522.957548
 285.533533,  522.022354
 285.536525,  521.087161
 285.539516,  520.151967
 285.542508,  519.216773
 285.545500,  518.281049
 285.548491,  517.345224
 285.551483,  516.409398
 285.554474,  515.473573
 285.557466,  514.537747
 285.560458,  513.601922
 285.563449,  512.666096
 285.566441,  511.730270
 285.569433,  510.794445
 285.572424,  509.858619
 285.575416,  508.923256
 285.578408,  507.987982
 285.581399,  507.052708
 285.584391,  506.117434
 285.587383,  505.182160
 285.590374,  504.246886
 285.593366,  503.311612
 285.596358,  502.376338
 285.599349,  501.441065
 285.602341,  500.505791
 285.605333,  499.570171
 285.608325,  498.634484
 285.611316,  497.698798
 285.614308,  496.763111
 285.617300,  495.827424
 285.620292,  494.891738
 285.623284,  493.956051
 285.626275,  493.020365
 285.629267,  492.084678
 285.632259,  491.148991
 285.635251,  490.213308
 285.638243,  489.277625
 285.641234,  488.341943
 285.644226,  487.406260
 285.647218,  486.470578
 285.650210,  485.534895
 285.653202,  484.599212
 285.656194,  483.663530
 285.659186,  482.727847
 285.662177,  481.792164
 285.665169,  480.856782
 285.668161,  479.921458
 285.671153,  478.986134
 285.674145,  478.050810
 285.677137,  477.115486
 285.680129,  476.180162
 285.683121,  475.244838
 285.686113,  474.309514
 285.689105,  473.374190
 285.692097,  472.438866
 285.695089,  471.503056
 285.698081,  470.567153
 285.701073,  469.631251
 285.704065,  468.695348
 285.707057,  467.759445
 285.710049,  466.823542
 285.713041,  465.887639
 285.716033,  464.951736
 285.719025,  464.015833
 285.722017,  463.079930
 285.725009,  462.143917
 285.728001,  461.207883
 285.730993,  460.271849
 285.733985,  459.335816
 285.736977,  458.399782
 285.739970,  457.463748
 285.742962,  456.527714
 285.745954,  455.591680
 285.748946,  454.655646
 285.751938,  453.719612
 285.754930,  452.784595
 285.757922,  451.849774
 285.760915,  450.914953
 285.763907,  449.980131
 285.766899,  449.045310
 285.769891,  448.110489
 285.772883,  447.175668
 285.775875,  446.240846
 285.778868,  445.306025
 285.781860,  444.371204
 285.784852,  443.437003
 285.787844,  442.502921
 285.790836,  441.568840
 285.793829,  440.634758
 285.796821,  439.700677
 285.799813,  438.766595
 285.802805,  437.832514
 285.805798,  436.898432
 285.808790,  435.964351
 285.811782,  435.030269
 285.814774,  434.096629
 285.817767,  433.163075
 285.820759,  432.229520
 285.823751,  431.295965
 285.826743,  430.362411
 285.829736,  429.428856
 285.832728,  428.495302
 285.835720,  427.561747
 285.838712,  426.628192
 285.841705,  425.694638
 285.844697,  424.760656
 285.847689,  423.826591
 285.850681,  422.892527
 285.853674,  421.958462
 285.856666,  421.024398
 285.859658,  420.090333
 285.862651,  419.156269
 285.865643,  418.222205
 285.868635,  417.288140
 285.871628,  416.354076
 285.874620,  415.419883
 285.877612,  414.485665
 285.880605,  413.551447
 285.883597,  412.617230
 285.886589,  411.683012
 285.889582,  410.748794
 285.892574,  409.814577
 285.895566,  408.880359
 285.898559,  407.946142
 285.901551,  407.011924
 285.904543,  406.077679
 285.907536,  405.143429
 285.910528,  404.209178
 285.913521,  403.274928
 285.916513,  402.340678
 285.919506,  401.406428
 285.922498,  400.472178
 285.925490,  399.537927
 285.928483,  398.603677
 285.931475,  397.669427
 285.934468,  396.734670
 285.937460,  395.799815
 285.940453,  394.864960
 285.943445,  393.930106
 285.946438,  392.995251
 285.949430,  392.060396
 285.952423,  391.125542
 285.955415,  390.190687
 285.958408,  389.255832
 285.961400,  388.320977
 285.964393,  387.386609
 285.967385,  386.452334
 285.970378,  385.518059
 285.973370,  384.583784
 285.976363,  383.649510
 285.979356,  382.715235
 285.982348,  381.780960
 285.985341,  380.846685
 285.988333,  379.912411
 285.991326,  378.978136
 285.994318,  378.043531
 285.997311,  377.108863
 286.000304,  376.174194
 286.003296,  375.239526
 286.006289,  374.304857
 286.009282,  373.370189
 286.012274,  372.435520
 286.015267,  371.500852
 286.018260,  370.566184
 286.021252,  369.631515
 286.024245,  368.696862
 286.027238,  367.762212
 286.030230,  366.827562
 286.033223,  365.892912
 286.036216,  364.958262
 286.039209,  364.023612
 286.042201,  363.088962
 286.045194,  362.154312
 286.048187,  361.219662
 286.051180,  360.285012
 286.054172,  359.350670
 286.057165,  358.416387
 286.060158,  357.482104
 286.063151,  356.547822
 286.066143,  355.613539
 286.069136,  354.679256
 286.072129,  353.744974
 286.075122,  352.810691
 286.078115,  351.876409
 286.081107,  350.942126
 286.084100,  350.007356
 286.087093,  349.072492
 286.090086,  348.137629
 286.093079,  347.202765
 286.096072,  346.267901
 286.099065,  345.333038
 286.102058,  344.398174
 286.105051,  343.463310
 286.108043,  342.528446
 286.111036,  341.593583
 286.114029,  340.658603
 286.117022,  339.723601
 286.120015,  338.788599
 286.123008,  337.853597
 286.126001,  336.918595
 286.128994,  335.983594
 286.131987,  335.048592
 286.134980,  334.113590
 286.137973,  333.178588
 286.140966,  332.243586
 286.143959,  331.309594
 286.146952,  330.375797
 286.149945,  329.442000
 286.152938,  328.508202
 286.155932,  327.574405
 286.158925,  326.640608
 286.161918,  325.706811
 286.164911,  324.773014
 286.167904,  323.839217
 286.170897,  322.905420
 286.173890,  321.972230
 286.176883,  321.039157
 286.179876,  320.106085
 286.182869,  319.173012
 286.185862,  318.239940
 286.188855,  317.306868
 286.191848,  316.373795
 286.194842,  315.440723
 286.197835,  314.507650
 286.200828,  313.574578
 286.203821,  312.641930
 286.206814,  311.709365
 286.209807,  310.776800
 286.212800,  309.844235
 286.215793,  308.911669
 286.218786,  307.979104
 286.221780,  307.046539
 286.224773,  306.113974
 286.227766,  305.181408
 286.230759,  304.248843
 286.233752,  303.315829
 286.236745,  302.382727
 286.239738,  301.449626
 286.242732,  300.516524
 286.245725,  299.583423
 286.248718,  298.650321
 286.251711,  297.717220
 286.254704,  296.784118
 286.257697,  295.851017
 286.260691,  294.917915
 286.263684,  293.984664
 286.266677,  293.051384
 286.269670,  292.118103
 286.272664,  291.184823
 286.275657,  290.251543
 286.278650,  289.318263
 286.281643,  288.384982
 286.284637,  287.451702
 286.287630,  286.518422
 286.290623,  285.585141
 286.293616,  284.651813
 286.296610,  283.718476
 286.299603,  282.785139
 286.302596,  281.851802
 286.305589,  280.918464
 286.308583,  279.985127
 286.311576,  279.051790
 286.314569,  278.118453
 286.317563,  277.185115
 286.320556,  276.251778
 286.323549,  275.317913
 286.326543,  274.383947
 286.329536,  273.449981
 286.332529,  272.516014
 286.335523,  271.582048
 286.338516,  270.648082
 286.341510,  269.714115
 286.344503,  268.780149
 286.347496,  267.846183
 286.350490,  266.912216
 286.353483,  265.978722
 286.356477,  265.045320
 286.359470,  264.111917
 286.362464,  263.178515
 286.365457,  262.245112
 286.368451,  261.311709
 286.371444,  260.378307
 286.374437,  259.444904
 286.377431,  258.511501
 286.380424,  257.578099
 286.383418,  256.644353
 286.386411,  255.710541
 286.389405,  254.776728
 286.392398,  253.842916
 286.395392,  252.909104
 286.398386,  251.975292
 286.401379,  251.041480
 286.404373,  250.107667
 286.407366,  249.173855
 286.410360,  248.240043
 286.413353,  247.306238
 286.416347,  246.372435
 286.419341,  245.438632
 286.422334,  244.504829
 286.425328,  243.571026
 286.428321,  242.637223
 286.431315,  241.703420
 286.434309,  240.769617
 286.437302,  239.835814
 286.440296,  238.902011
 286.443290,  237.968515
 286.446283,  237.035077
 286.449277,  236.101639
 286.452271,  235.168201
 286.455264,  234.234763
 286.458258,  233.301325
 286.461252,  232.367887
 286.464246,  231.434449
 286.467239,  230.501011
 286.470233,  229.567574
 286.473227,  228.633648
 286.476221,  227.699628
 286.479214,  226.765608
 286.482208,  225.831588
 286.485202,  224.897568
 286.488196,  223.963548
 286.491190,  223.029528
 286.494183,  222.095508
 286.497177,  221.161488
 286.500171,  220.227468
 286.503165,  219.293337
 286.506159,  218.359185
 286.509153,  217.425033
 286.512147,  216.490880
 286.515140,  215.556728
 286.518134,  214.622576
 286.521128,  213.688424
 286.524122,  212.754271
 286.527116,  211.820119
 286.530110,  210.885967
 286.533104,  209.952838
 286.536098,  209.019906
 286.539092,  208.086974
 286.542086,  207.154043
 286.545080,  206.221111
 286.548074,  205.288179
 286.551068,  204.355247
 286.554062,  203.422316
 286.557056,  202.489384
 286.560050,  201.556452
 286.563044,  200.624143
 286.566038,  199.691953
 286.569032,  198.759763
 286.572026,  197.827574
 286.575020,  196.895384
 286.578014,  195.963194
 286.581008,  195.031004
 286.584002,  194.098815
 286.586996,  193.166625
 286.589990,  192.234435
 286.592984,  191.302687
 286.595978,  190.371023
 286.598972,  189.439359
 286.601966,  188.507696
 286.604960,  187.576032
 286.607954,  186.644368
 286.610948,  185.712705
 286.613942,  184.781041
 286.616936,  183.849378
 286.619930,  182.917714
 286.622925,  181.985614
 286.625919,  181.053430
 286.628913,  180.121246
 286.631907,  179.189062
 286.634901,  178.256878
 286.637895,  177.324693
 286.640889,  176.392509
 286.643883,  175.460325
 286.646877,  174.528141
 286.649871,  173.595957
 286.652866,  172.663638
 286.655860,  171.731292
 286.658854,  170.798946
 286.661848,  169.866601
 286.664842,  168.934255
 286.667836,  168.001909
 286.670831,  167.069564
 286.673825,  166.137218
 286.676819,  165.204872
 286.679813,  164.272527
 286.682807,  163.340147
 286.685802,  162.407762
 286.688796,  161.475376
 286.691790,  160.542990
 286.694784,  159.610604
 286.697779,  158.678218
 286.700773,  157.745832
 286.703767,  156.813447
 286.706761,  155.881061
 286.709755,  154.948675
 286.712750,  154.015772
 286.715744,  153.082769
 286.718738,  152.149766
 286.721733,  151.216764
 286.724727,  150.283761
 286.727721,  149.350758
 286.730716,  148.417755
 286.733710,  147.484753
 286.736704,  146.551750
 286.739699,  145.618747
 286.742693,  144.686229
 286.745687,  143.753804
 286.748682,  142.821379
 286.751676,  141.888955
 286.754671,  140.956530
 286.757665,  140.024105
 286.760659,  139.091680
 286.763654,  138.159255
 286.766648,  137.226831
 286.769643,  136.294406
 286.772637,  135.361643
 286.775632,  134.428815
 286.778626,  133.495988
 286.781620,  132.563160
 286.784615,  131.630332
 286.787609,  130.697504
 286.790604,  129.764676
 286.793598,  128.831849
 286.796593,  127.899021
 286.799587,  126.966193
 286.802582,  126.033376
 286.805576,  125.100562
 286.808571,  124.167748
 286.811566,  123.234934
 286.814560,  122.302119
 286.817555,  121.369305
 286.820549,  120.436491
 286.823544,  119.503676
 286.826538,  118.570862
 286.829533,  117.638048
 286.832528,  116.705541
 286.835522,  115.773093
 286.838517,  114.840646
 286.841512,  113.908198
 286.844506,  112.975751
 286.847501,  112.043303
 286.850495,  111.110856
 286.853490,  110.178408
 286.856485,  109.245961
 286.859479,  108.313513
 286.862474,  107.380572
 286.865469,  106.447537
 286.868464,  105.514501
 286.871458,  104.581465
 286.874453,  103.648429
 286.877448,  102.715393
 286.880443,  101.782357
 286.883437,  100.849321
 286.886432,   99.916286
 286.889427,   98.983250
 286.892422,   98.050096
 286.895417,   97.116920
 286.898411,   96.183744
 286.901406,   95.250568
 286.904401,   94.317391
 286.907396,   93.384215
 286.910391,   92.451039
 286.913386,   91.517863
 286.916380,   90.584687
 286.919375,   89.651511
 286.922370,   88.719353
 286.925365,   87.787392
 286.928360,   86.855431
 286.931355,   85.923470
 286.934350,   84.991509
 286.937345,   84.059548
 286.940340,   83.127588
 286.943335,   82.195627
 286.946330,   81.263666
 286.949325,   80.331705
 286.952319,   79.400358
 286.955314,   78.469129
 286.958309,   77.537901
 286.961304,   76.606672
 286.964299,   75.675444
 286.967294,   74.744215
 286.970289,   73.812987
 286.973284,   72.881759
 286.976279,   71.950530
 286.979274,   71.019302
 286.982269,   70.088504
 286.985264,   69.157790
 286.988259,   68.227076
 286.991254,   67.296362
 286.994249,   66.365647
 286.997244,   65.434933
 287.000239,   64.504219
 287.003234,   63.573505
 287.006229,   62.642791
 287.009224,   61.712076
 287.012219,   60.780912
 287.015214,   59.849661
 287.018209,   58.918409
 287.021204,   57.987158
 287.024199,   57.055907
 287.027194,   56.124655
 287.030190,   55.193404
 287.033185,   54.262153
 287.036180,   53.330901
 287.039175,   52.399650
 287.042170,   51.468170
 287.045165,   50.536645
 287.046890,   50.000000
 287.049886,   49.068603
 287.052881,   48.137206
 287.055876,   47.205810
 287.058871,   46.274413
 287.061866,   45.343016
 287.064861,   44.411619
 287.067856,   43.480223
 287.070841,   42.551839
 287.073812,   41.627715
 287.076783,   40.703591
 287.079754,   39.779466
 287.082724,   38.855342
 287.085695,   37.931218
 287.088666,   37.007094
 287.091637,   36.082970
 287.094607,   35.158845
 287.097578,   34.234721
 287.100529,   33.317055
 287.103450,   32.408518
 287.106372,   31.499980
 287.109293,   30.591443
 287.112215,   29.682906
 287.115136,   28.774368
 287.118058,   27.865831
 287.120979,   26.957293
 287.123901,   26.048756
 287.126823,   25.140219
 287.129728,   24.237239
 287.132612,   23.342116
 287.135496,   22.446993
 287.138380,   21.551870
 287.141263,   20.656747
 287.143395,   19.995225
