Time, Efficiency
 124.003211,    7.036690
 124.004878,    7.035757
 124.006545,    7.034797
 124.008211,    7.033552
 124.009878,    7.032307
 124.011545,    7.031061
 124.013211,    7.029815
 124.014878,    7.028569
 124.016545,    7.027322
 124.018211,    7.026074
 124.019878,    7.024826
 124.021545,    7.023578
 124.023211,    7.022384
 124.024878,    7.021760
 124.026545,    7.021135
 124.028211,    7.020510
 124.029878,    7.019886
 124.031545,    7.019261
 124.033211,    7.018636
 124.034878,    7.018010
 124.036545,    7.017385
 124.038211,    7.016760
 124.039878,    7.016080
 124.041545,    7.014828
 124.043211,    7.013577
 124.044878,    7.012325
 124.046545,    7.011072
 124.048211,    7.009819
 124.049878,    7.008565
 124.051545,    7.007311
 124.053211,    7.006057
 124.054878,    7.004802
 124.056545,    7.003602
 124.058211,    7.002974
 124.059878,    7.002346
 124.061545,    7.001718
 124.063211,    7.001090
 124.064878,    7.000462
 124.066545,    6.999834
 124.068211,    6.999205
 124.069878,    6.998577
 124.071545,    6.997948
 124.073211,    6.997264
 124.074878,    6.996006
 124.076545,    6.994748
 124.078211,    6.993489
 124.079878,    6.992230
 124.081545,    6.990970
 124.083211,    6.989710
 124.084878,    6.988450
 124.086545,    6.987189
 124.088211,    6.985927
 124.089878,    6.984776
 124.091545,    6.984776
 124.093211,    6.984776
 124.094878,    6.984776
 124.096545,    6.984776
 124.098211,    6.984776
 124.099809,    6.984776
 124.101475,    6.979923
 124.103142,    6.975064
 124.104809,    6.970198
 124.106475,    6.965959
 124.108142,    6.974852
 124.109809,    6.983724
 124.111475,    6.992574
 124.113142,    7.001403
 124.114809,    7.010209
 124.116475,    7.018995
 124.118142,    7.027759
 124.119809,    7.036502
 124.121475,    7.045223
 124.123142,    7.053941
 124.124809,    7.063014
 124.126472,    7.072046
 124.128139,    7.201280
 124.129806,    7.323892
 124.131472,    7.440378
 124.133139,    7.551188
 124.134806,    7.656725
 124.136472,    7.757357
 124.138139,    7.853418
 124.139806,    7.937708
 124.141472,    7.853964
 124.143139,    7.764268
 124.144806,    7.667961
 124.144883,    7.663326
 124.146549,    7.654777
 124.148216,    7.646247
 124.149883,    7.637736
 124.151549,    7.629244
 124.153216,    7.620771
 124.154883,    7.612317
 124.156549,    7.604642
 124.158216,    7.604642
 124.159883,    7.604642
 124.161549,    7.604642
 124.163216,    7.604642
 124.164883,    7.604642
 124.166549,    7.604642
 124.168216,    7.604642
 124.169883,    7.604642
 124.171549,    7.604642
 124.173216,    7.604642
 124.174883,    7.604642
 124.176549,    7.604642
 124.178216,    7.604642
 124.179883,    7.604642
 124.181549,    7.604642
 124.183216,    7.604642
 124.184883,    7.604642
 124.186549,    7.604642
 124.188216,    7.604642
 124.189883,    7.604642
 124.191549,    7.604642
 124.193216,    7.604642
 124.194883,    7.604642
 124.196549,    7.604642
 124.198216,    7.604642
 124.199883,    7.604642
 124.201549,    7.604642
 124.203216,    7.604642
 124.204883,    7.604642
 124.206549,    7.604642
 124.208216,    7.604642
 124.209883,    7.604642
 124.211549,    7.604642
 124.213216,    7.604642
 124.214883,    7.604642
 124.216549,    7.604642
 124.218216,    7.604642
 124.219883,    7.604642
 124.221549,    7.604642
 124.223216,    7.604642
 124.224883,    7.604642
 124.226549,    7.604642
 124.228216,    7.604642
 124.229883,    7.604642
 124.231549,    7.604642
 124.233216,    7.604642
 124.234883,    7.604642
 124.236549,    7.604642
 124.238216,    7.604642
 124.239883,    7.604642
 124.241549,    7.604642
 124.243216,    7.604642
 124.244883,    7.604642
 124.246549,    7.604642
 124.248216,    7.604642
 124.249883,    7.604642
 124.251549,    7.604642
 124.253216,    7.604642
 124.254883,    7.604642
 124.256549,    7.604642
 124.258216,    7.604642
 124.259883,    7.604642
 124.261549,    7.604642
 124.263216,    7.604642
 124.264883,    7.604642
 124.266549,    7.604642
 124.268216,    7.604642
 124.269883,    7.604642
 124.271549,    7.604642
 124.273216,    7.604642
 124.274883,    7.604642
 124.276549,    7.604642
 124.278216,    7.604642
 124.279883,    7.604642
 124.281549,    7.604642
 124.283216,    7.604642
 124.284883,    7.604642
 124.286549,    7.604642
 124.288216,    7.604642
 124.289883,    7.604642
 124.291549,    7.604642
 124.293216,    7.604642
 124.294883,    7.604642
 124.296549,    7.604642
 124.298216,    7.604642
 124.299883,    7.604642
 124.301549,    7.604642
 124.303216,    7.604642
 124.304883,    7.604642
 124.306549,    7.604642
 124.308216,    7.604642
 124.309883,    7.604642
 124.311549,    7.604642
 124.313216,    7.604642
 124.314883,    7.604642
 124.316549,    7.604642
 124.318216,    7.604642
 124.319883,    7.604642
 124.321549,    7.604642
 124.323216,    7.604642
 124.324883,    7.604642
 124.326549,    7.604642
 124.328216,    7.604642
 124.329883,    7.604642
 124.331549,    7.604642
 124.333216,    7.604642
 124.334883,    7.604642
 124.336549,    7.604642
 124.338216,    7.604642
 124.339883,    7.604642
 124.341549,    7.604642
 124.343216,    7.604642
 124.344883,    7.604642
 124.346549,    7.604642
 124.348216,    7.604642
 124.349883,    7.604642
 124.351549,    7.604642
 124.353216,    7.604642
 124.354883,    7.604642
 124.356549,    7.604642
 124.358216,    7.604642
 124.359883,    7.604642
 124.361549,    7.604642
 124.363216,    7.604642
 124.364883,    7.604642
 124.366549,    7.604642
 124.368216,    7.604642
 124.369883,    7.604642
 124.371549,    7.604642
 124.373216,    7.604642
 124.374883,    7.604642
 124.376549,    7.604642
 124.378216,    7.604642
 124.379883,    7.604642
 124.381549,    7.604642
 124.383216,    7.604642
 124.384883,    7.604642
 124.386549,    7.604642
 124.388216,    7.604642
 124.389883,    7.604642
 124.391549,    7.604642
 124.393216,    7.604642
 124.394883,    7.604642
 124.396549,    7.604642
 124.398216,    7.604642
 124.399883,    7.604642
 124.401549,    7.604642
 124.403216,    7.604642
 124.404883,    7.604642
 124.406549,    7.604642
 124.408216,    7.604642
 124.409883,    7.604642
 124.411549,    7.604642
 124.413216,    7.604642
 124.414883,    7.604642
 124.416549,    7.604642
 124.418216,    7.604642
 124.419883,    7.604642
 124.421549,    7.604642
 124.421857,    7.604642
