Time, Vv, Va
 117.000000,  106.620849
 117.500000,  106.549844
 118.000000,  106.478268
 118.500000,  106.406178
 119.000000,  106.333632
 119.500000,  106.260684
 120.000000,  106.187388
 120.500000,  106.113793
 121.000000,  106.039950
 121.500000,  105.965905
 122.000000,  105.891704
 122.500000,  105.817392
 123.000000,  105.743010
 123.500000,  105.668600
 124.000000,  105.594200
 124.500000,  105.519848
 125.000000,  105.445581
 125.500000,  105.371434
 126.000000,  105.297440
 126.500000,  105.223630
 127.000000,  105.150036
 127.500000,  105.076688
 128.000000,  105.003612
 128.500000,  104.930838
 129.000000,  104.858389
 129.500000,  104.786292
 130.000000,  104.714569
 130.500000,  104.643243
 131.000000,  104.572336
 131.500000,  104.501868
 132.000000,  104.431858
 132.500000,  104.362325
 133.000000,  104.293286
 133.500000,  104.224759
 134.000000,  104.156758
 134.500000,  104.089299
 135.000000,  104.022396
 135.500000,  103.956061
 136.000000,  103.890308
 136.500000,  103.825148
 137.000000,  103.760592
 137.500000,  103.696651
 138.000000,  103.633333
 138.500000,  103.570648
 139.000000,  103.508604
 139.500000,  103.447208
 140.000000,  103.386469
 140.500000,  103.326391
 141.000000,  103.266981
 141.500000,  103.208244
 142.000000,  103.150185
 142.500000,  103.092808
 143.000000,  103.036117
 143.500000,  102.980116
 144.000000,  102.924806
 144.500000,  102.870190
 145.000000,  102.816271
 145.500000,  102.763050
 146.000000,  102.710527
 146.500000,  102.658704
 147.000000,  102.607581
 147.500000,  102.557158
 148.000000,  102.507434
 148.500000,  102.458409
 149.000000,  102.410082
 149.500000,  102.362451
 150.000000,  102.315516
 150.500000,  102.269273
 151.000000,  102.223720
 151.500000,  102.178856
 152.000000,  102.134678
 152.500000,  102.091182
 153.000000,  102.048366
 153.500000,  102.006226
 154.000000,  101.964758
 154.500000,  101.923959
 155.000000,  101.883825
 155.500000,  101.844351
 156.000000,  101.805533
 156.500000,  101.767367
 157.000000,  101.729848
 157.500000,  101.692971
 158.000000,  101.656732
 158.500000,  101.621124
 159.000000,  101.586143
 159.500000,  101.551784
 160.000000,  101.518041
 160.500000,  101.484908
 161.000000,  101.452381
 161.500000,  101.420452
 162.000000,  101.389117
 162.500000,  101.358369
 163.000000,  101.328202
 163.500000,  101.298611
 164.000000,  101.269589
 164.500000,  101.241130
 165.000000,  101.213228
 165.500000,  101.185876
 166.000000,  101.159068
 166.500000,  101.132798
 167.000000,  101.107060
 167.500000,  101.081846
 168.000000,  101.057151
 168.500000,  101.032968
 169.000000,  101.009291
 169.500000,  100.986112
 170.000000,  100.963426
 170.500000,  100.941227
 171.000000,  100.919506
 171.500000,  100.898259
 172.000000,  100.877477
 172.500000,  100.857156
 173.000000,  100.837288
 173.500000,  100.817867
 174.000000,  100.798887
 174.500000,  100.780340
 175.000000,  100.762221
 175.500000,  100.744523
 176.000000,  100.727239
 176.500000,  100.710364
 177.000000,  100.693891
 177.500000,  100.677813
 178.000000,  100.662125
 178.500000,  100.646820
 179.000000,  100.631892
 179.500000,  100.617334
 180.000000,  100.603141
