ï»¿Cruise Altitude[ft], CruiseMachNumber, 
24882.287851394038,	0.639665024051,	
22841.591317373073,	0.639995801671,	
21044.173264981480,	0.640000000000,	
24949.804149238822,	0.639998530527,	
25193.697122667487,	0.640000000000,	
23541.049646241412,	0.640000000000,	
20050.787091075857,	0.640000000000,	
27187.537234218600,	0.640000000000,	
20739.417704233840,	0.640000000000,	
22549.137940026532,	0.639999110897,	
26026.365535300483,	0.640000000000,	
25209.163507902056,	0.640000000000,	
24679.942498060802,	0.640000000000,	
25200.364053140715,	0.639999635814,	
22889.962063912150,	0.639969751649,	
20890.833663047786,	0.639999247126,	
25098.501993148184,	0.640000000000,	
26562.533879524908,	0.640000000000,	
28866.586235451527,	0.640000000000,	
29110.762422934400,	0.640000000000,	
22902.595802315638,	0.640000000000,	
28894.079372562668,	0.640000000000,	
30520.058108782978,	0.639990954088,	
20828.282956971850,	0.640000000000,	
24594.534721035037,	0.640000000000,	
26830.420034297407,	0.640000000000,	
28844.065834012054,	0.639848947572,	
20946.712335697775,	0.640000000000,	
22799.340218128164,	0.639999604996,	
28924.050045978103,	0.640000000000,	
30908.349776454994,	0.640000000000,	
20904.886261105160,	0.640000000000,	
24835.928498969830,	0.639967676009,	
20812.126592313834,	0.640000000000,	
30858.845317634736,	0.639923600047,	
30597.198102752463,	0.639999329578,	
26909.045011886625,	0.640000000000,	
28927.408127725248,	0.639960815127,	
22583.801312585165,	0.640000000000,	
20790.713875914706,	0.640000000000,	
26706.067885512133,	0.640000000000,	
30869.210765356693,	0.640000000000,	
21128.149336713510,	0.640000000000,	
28746.544235392580,	0.640000000000,	
26541.347967997330,	0.640000000000,	
22686.566920465782,	0.640000000000,	
23193.027489488064,	0.639988898588,	
22834.203247826328,	0.640000000000,	
27191.987741502508,	0.640000000000,	
23187.039321626882,	0.640000000000,	
30804.565242859346,	0.640000000000,	
28840.840849931068,	0.639985793977,	
24845.344039034415,	0.640000000000,	
30693.069551372750,	0.639999544260,	
24962.084875196288,	0.640000000000,	
28876.976028113197,	0.639970021783,	
24946.001377448934,	0.639985788135,	
20611.921651661956,	0.640000000000,	
28571.365295471787,	0.640000000000,	
26890.872186149496,	0.640000000000,	
22403.092370550170,	0.640000000000,	
22576.269101944520,	0.640000000000,	
26882.339813453742,	0.639883900611,	
20662.638575393410,	0.640000000000,	
28694.871226825817,	0.640000000000,	
26858.595682300360,	0.640000000000,	
25183.748329433518,	0.640000000000,	
30838.149363270040,	0.640000000000,	
22954.701469826745,	0.640000000000,	
24798.377080010912,	0.640000000000,	
22900.252712084410,	0.640000000000,	
20773.617785873210,	0.639991437880,	
20873.961756705015,	0.639997937396,	
24686.096973378466,	0.640000000000,	
30689.980878025950,	0.640000000000,	
22964.080698244990,	0.639996275627,	
28917.385866650435,	0.640000000000,	
20571.500241815410,	0.639999313064,	
24867.964813989372,	0.640000000000,	
20865.025889683442,	0.639889137122,	
26624.329239700273,	0.640000000000,	
30963.163964900534,	0.640000000000,	
20336.811477333070,	0.640000000000,	
30931.146429691973,	0.640000000000,	
25228.742229266376,	0.640000000000,	
30742.243313797810,	0.640000000000,	
24848.337621363760,	0.639907567033,	
30733.142287351155,	0.640000000000,	
24834.954479410262,	0.639996837333,	
26547.037300094020,	0.640000000000,	
24729.405432415860,	0.640000000000,	
29156.563456360716,	0.639994685153,	
27087.458755042900,	0.640000000000,	
24792.491236333488,	0.639901471639,	
21502.066560645290,	0.640000000000,	
28697.995690820860,	0.640000000000,	
24882.764845790810,	0.639555588784,	
20556.201612006975,	0.639992421309,	
25547.734470075030,	0.640000000000,	
20467.895871170087,	0.640000000000,	
28916.237831620780,	0.639999928260,	
24303.942775913160,	0.640000000000,	
22860.934571072210,	0.640000000000,	
24669.239224200790,	0.640000000000,	
26806.782845140650,	0.640000000000,	
29212.248700278466,	0.640000000000,	
24958.136107402548,	0.640000000000,	
30940.471768015800,	0.639999991576,	
25043.846267011700,	0.640000000000,	
22931.701382399624,	0.640000000000,	
29147.450849529596,	0.640000000000,	
28896.230974152048,	0.640000000000,	
26816.744082617660,	0.639978163656,	
30700.165188990326,	0.640000000000,	
28916.818381347668,	0.640000000000,	
24950.588387771757,	0.640000000000,	
22182.320941403990,	0.640000000000,	
23442.755107406003,	0.640000000000,	
20932.249359145810,	0.640000000000,	
25278.428808507610,	0.640000000000,	
27133.530038165640,	0.640000000000,	
25446.696772223393,	0.640000000000,	
28921.123113852900,	0.640000000000,	
26543.445895816603,	0.640000000000,	
22821.287651208226,	0.640000000000,	
30735.540794559600,	0.640000000000,	
30893.006338982905,	0.639999942918,	
26524.114519475617,	0.640000000000,	
27145.392539301260,	0.639986419059,	
22062.061203475056,	0.640000000000,	
22858.370695012670,	0.640000000000,	
22561.238719976995,	0.639989259852,	
20792.685202099314,	0.640000000000,	
27166.510450625367,	0.640000000000,	
28805.942391002016,	0.640000000000,	
20521.788993992910,	0.640000000000,	
22948.424020743238,	0.640000000000,	
28800.548681158285,	0.640000000000,	
21210.510207390635,	0.640000000000,	
22787.160835221017,	0.640000000000,	
26850.458172699433,	0.640000000000,	
22951.051736250483,	0.639995188681,	
29244.966316016180,	0.640000000000,	
22791.534978465832,	0.639994043421,	
22906.012005959790,	0.640000000000,	
30821.380653703818,	0.639982884069,	
27200.034343039024,	0.640000000000,	
28910.386184175375,	0.640000000000,	
20735.037753802953,	0.640000000000,	
21055.864533974007,	0.640000000000,	
26919.644324180095,	0.640000000000,	
28736.458019300582,	0.640000000000,	
20741.385103251920,	0.640000000000,	
30536.702367275797,	0.640000000000,	
21009.030901305740,	0.640000000000,	
28796.448291621826,	0.640000000000,	
20916.451033657390,	0.639996929995,	
30958.639975624963,	0.639989874671,	
28899.017647027205,	0.640000000000,	
25170.674796906053,	0.640000000000,	
26926.427059610425,	0.639997611459,	
24953.673779493733,	0.639999631977,	
28515.495334990705,	0.639997632155,	
30836.701568812226,	0.639988336294,	
24095.894133215366,	0.640000000000,	
20835.508645530033,	0.640000000000,	
28864.119131389343,	0.639996900280,	
26855.077489778825,	0.640000000000,	
22901.613600029243,	0.639995249855,	
25220.544748817180,	0.640000000000,	
28873.051066456734,	0.639996986805,	
22720.797878429155,	0.640000000000,	
26855.494492847858,	0.640000000000,	
30922.325297944393,	0.640000000000,	
24911.804621213900,	0.640000000000,	
26955.194009647550,	0.640000000000,	
28787.241978710095,	0.640000000000,	
24765.556573994738,	0.640000000000,	
24702.716352653373,	0.640000000000,	
23180.772627872420,	0.640000000000,	
20839.102642040823,	0.639999979309,	
28839.556805558088,	0.640000000000,	
20549.927397797910,	0.640000000000,	
28591.727315279150,	0.639996933620,	
28803.225724707347,	0.640000000000,	
26945.203413198396,	0.639995754764,	
25237.813602749780,	0.640000000000,	
30984.237931888190,	0.640000000000,	
28922.568538882680,	0.639972131554,	
30823.654374967045,	0.640000000000,	
30888.218274040293,	0.640000000000,	
24588.575182924270,	0.640000000000,	
28540.524233588647,	0.639998880129,	
22901.169837334914,	0.640000000000,	
20816.240726741653,	0.640000000000,	
20771.553376751897,	0.640000000000,	
27231.967670500240,	0.640000000000,	
28684.414842216600,	0.639999565790,	
28851.324018848760,	0.640000000000,	
26877.370488484430,	0.640000000000,	
28880.941795186500,	0.639999922081,	
29627.524147439726,	0.640000000000,	
28597.148197531310,	0.640000000000,	
21007.442404258910,	0.640000000000,	
28849.254415225350,	0.640000000000,	
20911.222133391166,	0.639981726247,	
26938.356062666764,	0.640000000000,	
20788.131753528534,	0.639942103179,	
26866.543211772994,	0.640000000000,	
22638.085611082270,	0.640000000000,	
20781.983134526796,	0.640000000000,	
30110.684109015845,	0.639999841324,	
24936.036312822210,	0.639960890248,	
22598.839381180667,	0.640000000000,	
22851.752639546100,	0.639998805977,	
30970.066983804983,	0.639998610557,	
30985.026258954982,	0.639996923465,	
23018.332039764744,	0.640000000000,	
21230.279261812455,	0.640000000000,	
30813.319249523196,	0.640000000000,	
26801.718567123153,	0.640000000000,	
22515.627578328420,	0.640000000000,	
24786.587251923662,	0.639963380077,	
30504.239670314833,	0.639999477563,	
22810.258898257140,	0.640000000000,	
24349.274995554160,	0.640000000000,	
20840.524092804140,	0.640000000000,	
22808.039707330972,	0.639999967675,	
26887.560887369450,	0.640000000000,	
20953.558748045427,	0.640000000000,	
24828.334910964850,	0.639966159670,	
24530.293356871392,	0.640000000000,	
21152.360277974378,	0.639999345949,	
30822.592630580515,	0.640000000000,	
22831.501061047486,	0.640000000000,	
26937.925063791878,	0.640000000000,	
26325.018906416568,	0.640000000000,	
24832.853672622700,	0.640000000000,	
21096.527294297500,	0.640000000000,	
28910.879014588720,	0.640000000000,	
23105.158096938610,	0.640000000000,	
29227.933966133400,	0.640000000000,	
22813.900679003250,	0.639973113935,	
30899.108655699027,	0.639978588956,	
24727.174396015860,	0.640000000000,	
28929.469853277810,	0.640000000000,	
20796.724294295665,	0.640000000000,	
22956.594978926300,	0.639989766355,	
24522.013283228975,	0.640000000000,	
26833.256686055810,	0.639999784532,	
28907.622952695680,	0.639984821056,	
29014.637784617020,	0.640000000000,	
20276.155187573448,	0.639998736151,	
30730.973429938420,	0.640000000000,	
26846.745466163920,	0.640000000000,	
28793.480708111092,	0.640000000000,	
23043.972844825672,	0.640000000000,	
23165.594001072400,	0.639999215412,	
28961.576048608370,	0.639976136309,	
20766.402750518602,	0.640000000000,	
28699.264386362294,	0.640000000000,	
29163.586877911403,	0.639996092262,	
27044.778808763276,	0.639986575783,	
20696.420988000720,	0.639999733458,	
24725.155072801987,	0.640000000000,	
30951.768788918336,	0.639949952274,	
20916.049631901110,	0.640000000000,	
28940.470549414910,	0.639971370294,	
24810.737366561160,	0.639996973593,	
30823.296373178553,	0.640000000000,	
20378.393140568434,	0.640000000000,	
26860.964905680587,	0.639991767406,	
28867.115372314010,	0.639935844330,	
22871.054860696768,	0.640000000000,	
28562.134123094867,	0.639980430938,	
30874.869762336697,	0.640000000000,	
29204.932963008390,	0.640000000000,	
23173.952884341194,	0.640000000000,	
28924.558051047040,	0.640000000000,	
22887.967247899946,	0.639994201759,	
22896.288467819228,	0.639999877397,	
23161.427151315565,	0.640000000000,	
27180.766952706040,	0.640000000000,	
29020.373786032804,	0.640000000000,	
28961.304349416445,	0.640000000000,	
22873.336656921730,	0.640000000000,	
24938.847656488230,	0.639996305773,	
26808.331825704670,	0.640000000000,	
23013.024219782124,	0.639997433984,	
26768.286926916782,	0.639998495593,	
28689.963681145397,	0.640000000000,	
26613.440200977493,	0.640000000000,	
28749.466621738095,	0.640000000000,	
25202.164458628990,	0.639996586367,	
21185.660192895957,	0.640000000000,	
21295.798693653553,	0.640000000000,	
20909.094208443188,	0.639999473201,	
28943.350375733662,	0.640000000000,	
29010.538417310123,	0.639996775645,	
27047.517340970313,	0.640000000000,	
24699.026040504030,	0.640000000000,	
28350.015744322838,	0.640000000000,	
25151.308457809842,	0.640000000000,	
26800.114635772836,	0.640000000000,	
28324.990101484884,	0.640000000000,	
30662.383626355015,	0.640000000000,	
22838.286300939748,	0.640000000000,	
28706.057362735590,	0.639993117833,	
29003.916476247945,	0.640000000000,	
26931.397567284497,	0.640000000000,	
23139.485642688272,	0.640000000000,	
28804.337987040548,	0.640000000000,	
22880.538922958320,	0.639998270499,	
20634.291048496350,	0.640000000000,	
28526.211179574457,	0.640000000000,	
24897.858266888754,	0.640000000000,	
26821.800587624760,	0.639988404878,	
29028.226197307330,	0.639973023656,	
24905.636050576570,	0.640000000000,	
22848.196319925435,	0.640000000000,	
22894.678355068267,	0.639963662552,	
24720.529417405560,	0.640000000000,	
22793.895823567174,	0.639999937041,	
30824.847452204904,	0.640000000000,	
23097.889121356480,	0.640000000000,	
30931.431404049830,	0.639995772230,	
26713.881037495714,	0.640000000000,	
27213.653904877780,	0.640000000000,	
22803.693696476035,	0.639970306815,	
30932.842367690497,	0.640000000000,	
28521.927647748842,	0.640000000000,	
28887.317546998398,	0.639966579668,	
28790.979296560112,	0.640000000000,	
28956.296823611230,	0.639964654258,	
27117.381007755426,	0.640000000000,	
23066.504426902196,	0.640000000000,	
27008.737862172253,	0.640000000000,	
22923.300573289216,	0.639999793602,	
21164.850171084006,	0.640000000000,	
21206.172344494010,	0.640000000000,	
20922.266574463592,	0.640000000000,	
29036.566056887397,	0.640000000000,	
24861.131262101124,	0.640000000000,	
30573.959956211133,	0.639995812382,	
29145.889086692776,	0.640000000000,	
21197.935912855082,	0.640000000000,	
22594.892865706155,	0.640000000000,	
20860.285961646000,	0.639977929037,	
22882.139684282727,	0.640000000000,	
26554.078220591680,	0.640000000000,	
24373.514658898086,	0.640000000000,	
22823.383781525255,	0.640000000000,	
24738.042518889302,	0.639999512264,	
27203.185683853530,	0.640000000000,	
24822.294372733406,	0.639982665238,	
24695.129962841896,	0.640000000000,	
30579.984434880476,	0.639992512365,	
22953.671597385914,	0.639994268996,	
22927.156941131390,	0.640000000000,	
22937.856174915440,	0.639998258306,	
28836.700428271455,	0.640000000000,	
24037.336626079345,	0.640000000000,	
22889.818685991817,	0.640000000000,	
27057.332174237148,	0.640000000000,	
22712.298667289020,	0.639994012771,	
24544.876135043820,	0.640000000000,	
24819.454420448260,	0.640000000000,	
26824.066766202660,	0.639942530002,	
20581.788030442876,	0.640000000000,	
28868.984272878630,	0.639991609769,	
26851.981512591490,	0.639996849795,	
28711.837030331910,	0.639999289846,	
30816.972304011142,	0.640000000000,	
21060.380478930090,	0.640000000000,	
28936.108126650914,	0.640000000000,	
26085.234417930693,	0.640000000000,	
28714.216158578280,	0.639999543073,	
29071.745713710854,	0.640000000000,	
25116.113115284472,	0.639999764728,	
29983.440883362877,	0.640000000000,	
20849.452158785094,	0.640000000000,	
22299.934214809010,	0.640000000000,	
26804.872226814114,	0.640000000000,	
25512.167287589626,	0.640000000000,	
20850.665758952500,	0.640000000000,	
23137.427057164880,	0.640000000000,	
20823.807751092030,	0.640000000000,	
28556.910346544660,	0.640000000000,	
27247.492732261795,	0.640000000000,	
26791.390704891164,	0.640000000000,	
22886.828684291715,	0.640000000000,	
20803.790874616790,	0.640000000000,	
25216.714201041923,	0.640000000000,	
27178.199418825240,	0.640000000000,	
29202.059419059166,	0.640000000000,	
28553.388790259090,	0.640000000000,	
26726.621681628287,	0.640000000000,	
20546.995636853135,	0.639990420188,	
21124.740826896097,	0.639997439918,	
24539.970130120382,	0.640000000000,	
26710.782353623596,	0.640000000000,	
30843.430281301380,	0.640000000000,	
22958.335050728787,	0.640000000000,	
22939.794731521382,	0.640000000000,	
22812.336705000270,	0.640000000000,	
24800.325418608383,	0.639963384634,	
26917.817759990823,	0.639993883566,	
25053.117014176092,	0.640000000000,	
24710.389320022365,	0.640000000000,	
20947.475857427160,	0.639868465624,	
26722.406424646960,	0.640000000000,	
22602.918041599485,	0.640000000000,	
30862.810186170216,	0.639999451158,	
20619.308701225710,	0.639993401046,	
20870.516305428937,	0.640000000000,	
20877.186831139144,	0.640000000000,	
25379.604658610286,	0.640000000000,	
28563.086551806355,	0.640000000000,	
21284.679207134002,	0.640000000000,	
26404.076927980870,	0.639999899576,	
24903.382171686730,	0.640000000000,	
26815.446697287750,	0.640000000000,	
28575.193724030385,	0.640000000000,	
22883.046032253485,	0.639978416975,	
28080.281378821874,	0.640000000000,	
27010.800372474136,	0.639988924878,	
20839.280310577775,	0.640000000000,	
24896.405195415650,	0.639971414348,	
21051.662494389173,	0.640000000000,	
25173.852520529494,	0.640000000000,	
28939.825339636234,	0.640000000000,	
26608.827814619955,	0.639987949141,	
22438.549171193477,	0.640000000000,	
28915.304656849836,	0.639999643561,	
22555.206284013195,	0.640000000000,	
24812.733718116804,	0.640000000000,	
20944.160516025266,	0.640000000000,	
22542.149169335422,	0.639986926432,	
26928.938986669003,	0.640000000000,	
22908.140715523255,	0.639960839338,	
29140.669520186995,	0.640000000000,	
26857.863829806156,	0.639999856359,	
23717.421249620100,	0.640000000000,	
22790.591804318858,	0.639998102908,	
26857.377527535395,	0.639999293151,	
24797.939381378885,	0.640000000000,	
22837.150372250522,	0.639999234191,	
28849.779206342966,	0.640000000000,	
26914.078745914714,	0.640000000000,	
23204.610528046796,	0.640000000000,	
22827.877085316897,	0.639974416197,	
28871.010491391190,	0.639999586274,	
27020.799871829750,	0.640000000000,	
30894.494328409837,	0.640000000000,	
30960.009325605126,	0.640000000000,	
20800.023970505852,	0.640000000000,	
20562.013706452784,	0.640000000000,	
22613.870052719740,	0.640000000000,	
28893.302078260320,	0.640000000000,	
23229.220252227344,	0.640000000000,	
30956.853331331033,	0.640000000000,	
30993.858246561238,	0.640000000000,	
24865.320617202150,	0.639920307015,	
27174.926381980920,	0.640000000000,	
22992.496456321720,	0.640000000000,	
28820.954343592224,	0.639972154654,	
20597.113425896130,	0.640000000000,	
22952.319154163037,	0.640000000000,	
23264.977124261055,	0.640000000000,	
29092.147490546293,	0.640000000000,	
25130.456898161086,	0.639998471556,	
26895.426842257510,	0.640000000000,	
27095.704919638672,	0.640000000000,	
25004.937347272313,	0.640000000000,	
20351.828426233670,	0.640000000000,	
28959.709731131094,	0.639979289077,	
28939.114691062660,	0.640000000000,	
23118.507865680418,	0.640000000000,	
30676.560858071338,	0.639998511929,	
22795.386803046553,	0.639986391403,	
23225.185704465814,	0.640000000000,	
30606.975935931200,	0.639997913002,	
22918.242937282070,	0.640000000000,	
28738.756268025383,	0.639997693694,	
24870.316824211037,	0.639867479426,	
20102.379181194385,	0.640000000000,	
24824.334701095870,	0.639943813297,	
30709.705128006804,	0.640000000000,	
20831.346212235927,	0.640000000000,	
29233.203167090087,	0.639999559305,	
