Time, Mach number
 124.003211,    0.211305
 124.004878,    0.211332
 124.006545,    0.211359
 124.008211,    0.211385
 124.009878,    0.211411
 124.011545,    0.211436
 124.013211,    0.211462
 124.014878,    0.211488
 124.016545,    0.211514
 124.018211,    0.211539
 124.019878,    0.211565
 124.021545,    0.211591
 124.023211,    0.211617
 124.024878,    0.211640
 124.026545,    0.211664
 124.028211,    0.211687
 124.029878,    0.211711
 124.031545,    0.211735
 124.033211,    0.211758
 124.034878,    0.211782
 124.036545,    0.211805
 124.038211,    0.211829
 124.039878,    0.211853
 124.041545,    0.211874
 124.043211,    0.211896
 124.044878,    0.211918
 124.046545,    0.211940
 124.048211,    0.211962
 124.049878,    0.211984
 124.051545,    0.212006
 124.053211,    0.212028
 124.054878,    0.212050
 124.056545,    0.212071
 124.058211,    0.212091
 124.059878,    0.212111
 124.061545,    0.212131
 124.063211,    0.212151
 124.064878,    0.212170
 124.066545,    0.212190
 124.068211,    0.212210
 124.069878,    0.212230
 124.071545,    0.212250
 124.073211,    0.212269
 124.074878,    0.212288
 124.076545,    0.212306
 124.078211,    0.212324
 124.079878,    0.212342
 124.081545,    0.212361
 124.083211,    0.212379
 124.084878,    0.212397
 124.086545,    0.212415
 124.088211,    0.212434
 124.089878,    0.212452
 124.091545,    0.212469
 124.093211,    0.212486
 124.094878,    0.212503
 124.096545,    0.212520
 124.098211,    0.212537
 124.099809,    0.212553
 124.101475,    0.212569
 124.103142,    0.212585
 124.104809,    0.212601
 124.106475,    0.212603
 124.108142,    0.212329
 124.109809,    0.212054
 124.111475,    0.211779
 124.113142,    0.211504
 124.114809,    0.211229
 124.116475,    0.210954
 124.118142,    0.210680
 124.119809,    0.210405
 124.121475,    0.210130
 124.123142,    0.209855
 124.124809,    0.209583
 124.126472,    0.209312
 124.128139,    0.209042
 124.129806,    0.208772
 124.131472,    0.208502
 124.133139,    0.208232
 124.134806,    0.207962
 124.136472,    0.207692
 124.138139,    0.207422
 124.139806,    0.207119
 124.141472,    0.206083
 124.143139,    0.205047
 124.144806,    0.204011
 124.144883,    0.203963
 124.146549,    0.202580
 124.148216,    0.201196
 124.149883,    0.199813
 124.151549,    0.198430
 124.153216,    0.197046
 124.154883,    0.195663
 124.156549,    0.194296
 124.158216,    0.193102
 124.159883,    0.191907
 124.161549,    0.190713
 124.163216,    0.189518
 124.164883,    0.188324
 124.166549,    0.187129
 124.168216,    0.185934
 124.169883,    0.184740
 124.171549,    0.183545
 124.173216,    0.182346
 124.174883,    0.181096
 124.176549,    0.179846
 124.178216,    0.178597
 124.179883,    0.177347
 124.181549,    0.176097
 124.183216,    0.174848
 124.184883,    0.173598
 124.186549,    0.172348
 124.188216,    0.171099
 124.189883,    0.169848
 124.191549,    0.168580
 124.193216,    0.167313
 124.194883,    0.166046
 124.196549,    0.164779
 124.198216,    0.163512
 124.199883,    0.162245
 124.201549,    0.160978
 124.203216,    0.159711
 124.204883,    0.158444
 124.206549,    0.157177
 124.208216,    0.155906
 124.209883,    0.154636
 124.211549,    0.153366
 124.213216,    0.152096
 124.214883,    0.150825
 124.216549,    0.149555
 124.218216,    0.148285
 124.219883,    0.147014
 124.221549,    0.145744
 124.223216,    0.144473
 124.224883,    0.143199
 124.226549,    0.141925
 124.228216,    0.140651
 124.229883,    0.139377
 124.231549,    0.138103
 124.233216,    0.136829
 124.234883,    0.135555
 124.236549,    0.134280
 124.238216,    0.133006
 124.239883,    0.131732
 124.241549,    0.130459
 124.243216,    0.129186
 124.244883,    0.127913
 124.246549,    0.126640
 124.248216,    0.125367
 124.249883,    0.124094
 124.251549,    0.122821
 124.253216,    0.121548
 124.254883,    0.120275
 124.256549,    0.119002
 124.258216,    0.117737
 124.259883,    0.116472
 124.261549,    0.115206
 124.263216,    0.113941
 124.264883,    0.112676
 124.266549,    0.111410
 124.268216,    0.110145
 124.269883,    0.108880
 124.271549,    0.107614
 124.273216,    0.106350
 124.274883,    0.105099
 124.276549,    0.103848
 124.278216,    0.102597
 124.279883,    0.101346
 124.281549,    0.100095
 124.283216,    0.098844
 124.284883,    0.097593
 124.286549,    0.096342
 124.288216,    0.095091
 124.289883,    0.093842
 124.291549,    0.092611
 124.293216,    0.091381
 124.294883,    0.090150
 124.296549,    0.088920
 124.298216,    0.087689
 124.299883,    0.086459
 124.301549,    0.085229
 124.303216,    0.083998
 124.304883,    0.082768
 124.306549,    0.081539
 124.308216,    0.080329
 124.309883,    0.079119
 124.311549,    0.077909
 124.313216,    0.076699
 124.314883,    0.075489
 124.316549,    0.074279
 124.318216,    0.073068
 124.319883,    0.071858
 124.321549,    0.070648
 124.323216,    0.069439
 124.324883,    0.068234
 124.326549,    0.067029
 124.328216,    0.065825
 124.329883,    0.064620
 124.331549,    0.063415
 124.333216,    0.062211
 124.334883,    0.061006
 124.336549,    0.059801
 124.338216,    0.058596
 124.339883,    0.057392
 124.341549,    0.056193
 124.343216,    0.054994
 124.344883,    0.053794
 124.346549,    0.052595
 124.348216,    0.051396
 124.349883,    0.050196
 124.351549,    0.048997
 124.353216,    0.047798
 124.354883,    0.046599
 124.356549,    0.045400
 124.358216,    0.044212
 124.359883,    0.043024
 124.361549,    0.041836
 124.363216,    0.040648
 124.364883,    0.039460
 124.366549,    0.038272
 124.368216,    0.037084
 124.369883,    0.035896
 124.371549,    0.034708
 124.373216,    0.033522
 124.374883,    0.032351
 124.376549,    0.031180
 124.378216,    0.030009
 124.379883,    0.028838
 124.381549,    0.027667
 124.383216,    0.026496
 124.384883,    0.025325
 124.386549,    0.024154
 124.388216,    0.022983
 124.389883,    0.021814
 124.391549,    0.020665
 124.393216,    0.019516
 124.394883,    0.018368
 124.396549,    0.017219
 124.398216,    0.016070
 124.399883,    0.014922
 124.401549,    0.013773
 124.403216,    0.012624
 124.404883,    0.011476
 124.406549,    0.010329
 124.408216,    0.009203
 124.409883,    0.008078
 124.411549,    0.006952
 124.413216,    0.005826
 124.414883,    0.004701
 124.416549,    0.003575
 124.418216,    0.002449
 124.419883,    0.001323
 124.421549,    0.000198
 124.421857,   -0.000010
