V/VsTO, Thrust - Yawing Moment
   1.110075, 725791.322459
   1.113822, 730699.179140
   1.117569, 735623.573604
   1.121315, 740564.505853
   1.125062, 745521.975886
   1.128809, 750495.983703
   1.132556, 755486.529305
   1.136303, 760493.612690
   1.140050, 765517.233860
   1.143797, 770557.392814
   1.147544, 775614.089552
   1.151291, 780687.324075
   1.155037, 785777.096381
   1.158784, 790883.406472
   1.162531, 796006.254347
   1.166278, 801145.640006
   1.170025, 806301.563449
   1.173772, 811474.024676
   1.177519, 816663.023688
   1.181266, 821868.560483
   1.185012, 827090.635063
   1.188759, 832329.247427
   1.192506, 837584.397575
   1.196253, 842856.085508
   1.200000, 848144.311224
