V/VsTO, Thrust - Yawing Moment
   0.874044, 673074.214364
   0.877326, 678137.642981
   0.880607, 683220.045972
   0.883889, 688321.423337
   0.887170, 693441.775077
   0.890452, 698581.101191
   0.893733, 703739.401678
   0.897014, 708916.676540
   0.900296, 714112.925776
   0.903577, 719328.149387
   0.906859, 724562.347371
   0.910140, 729815.519730
   0.913422, 735087.666463
   0.916703, 740378.787570
   0.919985, 745688.883051
   0.923266, 751017.952906
   0.926548, 756365.997136
   0.929829, 761733.015739
   0.933111, 767119.008717
   0.936392, 772523.976069
   0.939674, 777947.917795
   0.942955, 783390.833896
   0.946237, 788852.724370
   0.949518, 794333.589219
   0.952800, 799833.428442
   0.956081, 805352.242039
   0.959363, 810890.030010
   0.962644, 816446.792355
   0.965926, 822022.529075
   0.969207, 827617.240169
   0.972489, 833230.925637
   0.975770, 838863.585479
   0.979052, 844515.219695
   0.982333, 850185.828285
   0.985615, 855875.411250
   0.988896, 861583.968589
   0.992178, 867311.500302
   0.995459, 873058.006389
   0.998741, 878823.486850
   1.002022, 884607.941685
   1.005304, 890411.370895
   1.008585, 896233.774479
   1.011866, 902075.152437
   1.015148, 907935.504769
   1.018429, 913814.831475
   1.021711, 919713.132556
   1.024992, 925630.408010
   1.028274, 931566.657839
   1.031555, 937521.882042
   1.034837, 943496.080619
   1.038118, 949489.253570
   1.041400, 955501.400896
   1.044681, 961532.522596
   1.047963, 967582.618669
   1.051244, 973651.689117
   1.054526, 979739.733940
   1.057807, 985846.753136
   1.061089, 991972.746706
   1.064370, 998117.714651
   1.067652, 1004281.656970
   1.070933, 1010464.573663
   1.074215, 1016666.464730
   1.077496, 1022887.330172
   1.080778, 1029127.169987
   1.084059, 1035385.984177
   1.087341, 1041663.772741
   1.090622, 1047960.535679
   1.093904, 1054276.272991
   1.097185, 1060610.984677
   1.100467, 1066964.670738
   1.103748, 1073337.331173
   1.107030, 1079728.965982
   1.110311, 1086139.575165
   1.113593, 1092569.158722
   1.116874, 1099017.716653
   1.120156, 1105485.248959
   1.123437, 1111971.755639
   1.126719, 1118477.236693
   1.130000, 1125001.692121
