Ground distance, Thrust
7352.955256, 71289.961030
7390.986574, 71279.814098
7429.017950, 71269.690923
7467.049419, 71259.606135
7505.080888, 71249.511513
7543.112366, 71239.425676
7581.143825, 71229.351899
7619.175295, 71219.262477
7657.206779, 71209.181382
7695.238264, 71199.110380
7733.269751, 71189.050903
7771.301214, 71179.006213
7809.332608, 71168.955088
7847.363973, 71158.916240
7885.395331, 71148.848826
7923.426716, 71138.785089
7961.458109, 71128.732723
7999.489506, 71118.694296
8000.000000, 71118.559708
