Time, Climb Gradient
 123.537767,   -5.159470
 123.539434,   -5.159848
 123.541101,   -5.160226
 123.542767,   -5.160138
 123.544434,   -5.159959
 123.546101,   -5.159779
 123.547767,   -5.159600
 123.549434,   -5.159421
 123.551101,   -5.159242
 123.552767,   -5.159063
 123.554434,   -5.158884
 123.556101,   -5.158704
 123.557767,   -5.158525
 123.559434,   -5.159053
 123.561101,   -5.159718
 123.562767,   -5.160383
 123.564434,   -5.161048
 123.566101,   -5.161713
 123.567767,   -5.162379
 123.569434,   -5.163044
 123.571101,   -5.163709
 123.572767,   -5.164374
 123.574434,   -5.165039
 123.576101,   -5.164807
 123.577767,   -5.164399
 123.579434,   -5.163991
 123.581101,   -5.163583
 123.582767,   -5.163175
 123.584434,   -5.162767
 123.586101,   -5.162359
 123.587767,   -5.161951
 123.589434,   -5.161543
 123.591101,   -5.161135
 123.592767,   -5.161046
 123.594434,   -5.161020
 123.596101,   -5.160994
 123.597767,   -5.160968
 123.599434,   -5.160941
 123.601101,   -5.160915
 123.602767,   -5.160889
 123.604434,   -5.160863
 123.606101,   -5.160836
 123.607767,   -5.160810
 123.609434,   -5.161047
 123.611101,   -5.161335
 123.612767,   -5.161623
 123.614434,   -5.161911
 123.616101,   -5.162200
 123.617767,   -5.162488
 123.619434,   -5.162776
 123.621101,   -5.163064
 123.622767,   -5.163352
 123.624434,   -5.163640
 123.626101,   -5.163434
 123.627767,   -5.163132
 123.629434,   -5.162830
 123.631101,   -5.162527
 123.632767,   -5.162225
 123.634434,   -5.161923
 123.636101,   -5.161620
 123.637767,   -5.161318
 123.639434,   -5.161016
 123.641101,   -5.160714
 123.642767,   -5.160721
 123.644434,   -5.160788
 123.646101,   -5.160856
 123.647767,   -5.160923
 123.649434,   -5.160991
 123.651101,   -5.161058
 123.652767,   -5.161126
 123.654434,   -5.161193
 123.656101,   -5.161261
 123.657767,   -5.161328
 123.659434,   -5.161644
 123.661101,   -5.162009
 123.662767,   -5.162374
 123.664434,   -5.162739
 123.666101,   -5.163103
 123.667767,   -5.163468
 123.669434,   -5.163833
 123.671101,   -5.164198
 123.672767,   -5.164562
 123.674434,   -5.164927
 123.676101,   -5.164780
 123.677767,   -5.164532
 123.679434,   -5.164284
 123.681101,   -5.164037
 123.682767,   -5.163789
 123.684434,   -5.163541
 123.686101,   -5.163294
 123.687767,   -5.163046
 123.689434,   -5.162799
 123.691101,   -5.162551
 123.692767,   -5.161886
 123.694434,   -5.161140
 123.696101,   -5.160395
 123.697767,   -5.159649
 123.699434,   -5.158903
 123.701101,   -5.158157
 123.702767,   -5.157411
 123.704434,   -5.156665
 123.706101,   -5.155919
 123.707767,   -5.155173
 123.709434,   -5.154700
 123.711101,   -5.154280
 123.712767,   -5.153860
 123.714434,   -5.153440
 123.716101,   -5.153020
 123.717767,   -5.152600
 123.719434,   -5.152180
 123.721101,   -5.151760
 123.722767,   -5.151341
 123.724434,   -5.150921
 123.726101,   -5.150853
 123.727767,   -5.150854
 123.729434,   -5.150855
 123.731101,   -5.150857
 123.732767,   -5.150858
 123.734434,   -5.150859
 123.736101,   -5.150860
 123.737767,   -5.150861
 123.739434,   -5.150862
 123.741101,   -5.150863
 123.742767,   -5.151158
 123.744434,   -5.151509
 123.746101,   -5.151860
 123.747767,   -5.152212
 123.749434,   -5.152563
 123.751101,   -5.152915
 123.752767,   -5.153266
 123.754434,   -5.153617
 123.756101,   -5.153969
 123.757767,   -5.154320
 123.759434,   -5.154201
 123.761101,   -5.153990
 123.762767,   -5.153779
 123.764434,   -5.153568
 123.766101,   -5.153358
 123.767767,   -5.153147
 123.769434,   -5.152936
 123.771101,   -5.152725
 123.772767,   -5.152514
 123.774434,   -5.152303
 123.776101,   -5.152802
 123.777767,   -5.153438
 123.779434,   -5.154074
 123.781101,   -5.154710
 123.782767,   -5.155347
 123.784434,   -5.155983
 123.786101,   -5.156619
 123.787767,   -5.157256
 123.789434,   -5.157892
 123.791101,   -5.158528
 123.792767,   -5.158264
 123.794434,   -5.157824
 123.796101,   -5.157385
 123.797767,   -5.156945
 123.799434,   -5.156505
 123.801101,   -5.156066
 123.802767,   -5.155626
 123.804434,   -5.155186
 123.806101,   -5.154747
 123.807767,   -5.154307
 123.809434,   -5.154191
 123.811101,   -5.154138
 123.812767,   -5.154084
 123.814434,   -5.154031
 123.816101,   -5.153978
 123.817767,   -5.153925
 123.819434,   -5.153872
 123.821101,   -5.153818
 123.822767,   -5.153765
 123.824434,   -5.153712
 123.826101,   -5.153927
 123.827767,   -5.154194
 123.829434,   -5.154461
 123.831101,   -5.154728
 123.832767,   -5.154995
 123.834434,   -5.155262
 123.836101,   -5.155529
 123.837767,   -5.155796
 123.839434,   -5.156063
 123.841101,   -5.156331
 123.842767,   -5.156107
 123.844434,   -5.155787
 123.846101,   -5.155467
 123.847767,   -5.155147
 123.849434,   -5.154827
 123.851101,   -5.154508
 123.852767,   -5.154188
 123.854434,   -5.153868
 123.856101,   -5.153548
 123.857767,   -5.153229
 123.859434,   -5.153225
 123.861101,   -5.153283
 123.862767,   -5.153341
 123.864434,   -5.153399
 123.866101,   -5.153457
 123.867767,   -5.153515
 123.869434,   -5.153573
 123.871101,   -5.153631
 123.872767,   -5.153690
 123.874434,   -5.153748
 123.876101,   -5.154061
 123.877767,   -5.154425
 123.879434,   -5.154788
 123.881101,   -5.155151
 123.882767,   -5.155515
 123.884434,   -5.155878
 123.886101,   -5.156242
 123.887767,   -5.156605
 123.889434,   -5.156968
 123.891101,   -5.157332
 123.892767,   -5.157187
 123.894434,   -5.156942
 123.896101,   -5.156697
 123.897767,   -5.156453
 123.899434,   -5.156208
 123.901101,   -5.155964
 123.902767,   -5.155719
 123.904434,   -5.155475
 123.906101,   -5.155230
 123.907767,   -5.154985
 123.909434,   -5.154327
 123.911101,   -5.153589
 123.912767,   -5.152850
 123.914434,   -5.152112
 123.916101,   -5.151373
 123.917767,   -5.150635
 123.919434,   -5.149896
 123.921101,   -5.149158
 123.922767,   -5.148419
 123.924434,   -5.147680
 123.926101,   -5.147220
 123.927767,   -5.146814
 123.929434,   -5.146408
 123.931101,   -5.146002
 123.932767,   -5.145596
 123.934434,   -5.145190
 123.936101,   -5.144784
 123.937767,   -5.144377
 123.939434,   -5.143971
 123.941101,   -5.143565
 123.942767,   -5.143516
 123.944434,   -5.143537
 123.946101,   -5.143558
 123.947767,   -5.143579
 123.949434,   -5.143599
 123.951101,   -5.143620
 123.952767,   -5.143641
 123.954434,   -5.143662
 123.956101,   -5.143682
 123.957767,   -5.143703
 123.959434,   -5.144020
 123.961101,   -5.144395
 123.962767,   -5.144770
 123.964434,   -5.145145
 123.966101,   -5.145520
 123.967767,   -5.145895
 123.969434,   -5.146270
 123.971101,   -5.146645
 123.972767,   -5.147020
 123.974434,   -5.147395
 123.976101,   -5.147299
 123.977767,   -5.147111
 123.979434,   -5.146922
 123.981101,   -5.146734
 123.982767,   -5.146546
 123.984434,   -5.146358
 123.986101,   -5.146170
 123.987767,   -5.145982
 123.989434,   -5.145793
 123.991101,   -5.145605
 123.992767,   -5.146128
 123.994434,   -5.146790
 123.996101,   -5.147452
 123.997767,   -5.148114
 123.999434,   -5.148776
 124.001101,   -5.149438
 124.002767,   -5.150100
 124.004434,   -5.150762
 124.006101,   -5.151424
 124.007767,   -5.152085
 124.009434,   -5.151842
 124.011101,   -5.151422
 124.012767,   -5.151002
 124.014434,   -5.150582
 124.016101,   -5.150162
 124.017767,   -5.149742
 124.019434,   -5.149323
 124.021101,   -5.148903
 124.022767,   -5.148483
 124.024434,   -5.148063
 124.026101,   -5.147965
 124.027767,   -5.147930
 124.029434,   -5.147895
 124.031101,   -5.147860
 124.032767,   -5.147825
 124.034434,   -5.147790
 124.036101,   -5.147755
 124.037767,   -5.147720
 124.039434,   -5.147685
 124.041101,   -5.147650
 124.042767,   -5.147881
 124.044434,   -5.148163
 124.046101,   -5.148446
 124.047767,   -5.148728
 124.049434,   -5.149011
 124.051101,   -5.149293
 124.052767,   -5.149576
 124.054434,   -5.149859
 124.056101,   -5.150141
 124.057767,   -5.150424
 124.059434,   -5.150209
 124.061101,   -5.149898
 124.062767,   -5.149587
 124.064434,   -5.149275
 124.066101,   -5.148964
 124.067767,   -5.148653
 124.069434,   -5.148341
 124.071101,   -5.148030
 124.072767,   -5.147719
 124.074434,   -5.147408
 124.076101,   -5.147409
 124.077767,   -5.147472
 124.079434,   -5.147535
 124.081101,   -5.147598
 124.082767,   -5.147661
 124.084434,   -5.147724
 124.086101,   -5.147786
 124.087767,   -5.147849
 124.089434,   -5.147912
 124.091101,   -5.147975
 124.092767,   -5.148290
 124.094434,   -5.148654
 124.096101,   -5.149019
 124.097767,   -5.149383
 124.099434,   -5.149747
 124.101101,   -5.150111
 124.102767,   -5.150475
 124.104434,   -5.150840
 124.106101,   -5.151204
 124.107767,   -5.151568
 124.109434,   -5.151417
 124.111101,   -5.151166
 124.112767,   -5.150915
 124.114434,   -5.150664
 124.116101,   -5.150413
 124.117767,   -5.150162
 124.119434,   -5.149911
 124.121101,   -5.149660
 124.122767,   -5.149409
 124.124434,   -5.149158
 124.126101,   -5.148488
 124.127767,   -5.147737
 124.129434,   -5.146985
 124.131101,   -5.146234
 124.132767,   -5.145482
 124.134434,   -5.144731
 124.136101,   -5.143980
 124.137767,   -5.143228
 124.139434,   -5.142477
 124.141101,   -5.141725
 124.142767,   -5.141250
 124.144434,   -5.140829
 124.146101,   -5.140408
 124.147767,   -5.139987
 124.149434,   -5.139565
 124.151101,   -5.139144
 124.152767,   -5.138723
 124.154434,   -5.138302
 124.156101,   -5.137880
 124.157767,   -5.137459
 124.159434,   -5.137394
 124.161101,   -5.137399
 124.162767,   -5.137404
 124.164434,   -5.137408
 124.166101,   -5.137413
 124.167767,   -5.137417
 124.169434,   -5.137422
 124.171101,   -5.137427
 124.172767,   -5.137431
 124.174434,   -5.137436
 124.176101,   -5.137737
 124.177767,   -5.138096
 124.179434,   -5.138454
 124.181101,   -5.138813
 124.182767,   -5.139172
 124.184434,   -5.139530
 124.186101,   -5.139889
 124.187767,   -5.140248
 124.189434,   -5.140607
 124.191101,   -5.140965
 124.192767,   -5.140851
 124.194434,   -5.140644
 124.196101,   -5.140437
 124.197767,   -5.140230
 124.199434,   -5.140023
 124.201101,   -5.139816
 124.202767,   -5.139609
 124.204434,   -5.139402
 124.206101,   -5.139195
 124.207767,   -5.138988
 124.209434,   -5.139496
 124.211101,   -5.140143
 124.212767,   -5.140790
 124.214434,   -5.141437
 124.216101,   -5.142084
 124.217767,   -5.142732
 124.219434,   -5.143379
 124.221101,   -5.144026
 124.222767,   -5.144673
 124.224434,   -5.145320
 124.226101,   -5.145060
 124.227767,   -5.144623
 124.229434,   -5.144186
 124.231101,   -5.143749
 124.232767,   -5.143312
 124.234434,   -5.142875
 124.236101,   -5.142438
 124.237767,   -5.142001
 124.239434,   -5.141564
 124.241101,   -5.141127
 124.242767,   -5.141015
 124.244434,   -5.140967
 124.246101,   -5.140919
 124.247767,   -5.140871
 124.249434,   -5.140823
 124.251101,   -5.140775
 124.252767,   -5.140727
 124.254434,   -5.140679
 124.256101,   -5.140631
 124.257767,   -5.140583
 124.259434,   -5.140805
 124.261101,   -5.141079
 124.262767,   -5.141353
 124.264434,   -5.141628
 124.266101,   -5.141902
 124.267767,   -5.142176
 124.269434,   -5.142450
 124.271101,   -5.142724
 124.272767,   -5.142998
 124.274434,   -5.143273
 124.276101,   -5.143051
 124.277767,   -5.142733
 124.279434,   -5.142415
 124.281101,   -5.142096
 124.282767,   -5.141778
 124.284434,   -5.141460
 124.286101,   -5.141142
 124.287767,   -5.140823
 124.289434,   -5.140505
 124.291101,   -5.140187
 124.292767,   -5.140186
 124.294434,   -5.140248
 124.296101,   -5.140309
 124.297767,   -5.140370
 124.299434,   -5.140432
 124.301101,   -5.140493
 124.302767,   -5.140554
 124.304434,   -5.140616
 124.306101,   -5.140677
 124.307767,   -5.140738
 124.309434,   -5.141056
 124.311101,   -5.141424
 124.312767,   -5.141791
 124.314434,   -5.142159
 124.316101,   -5.142527
 124.317767,   -5.142895
 124.319434,   -5.143262
 124.321101,   -5.143630
 124.322767,   -5.143998
 124.324434,   -5.144366
 124.326101,   -5.144219
 124.327767,   -5.143973
 124.329434,   -5.143727
 124.331101,   -5.143480
 124.332767,   -5.143234
 124.334434,   -5.142988
 124.336101,   -5.142741
 124.337767,   -5.142495
 124.339434,   -5.142249
 124.341101,   -5.142002
 124.342767,   -5.141338
 124.344434,   -5.140593
 124.346101,   -5.139847
 124.347767,   -5.139101
 124.349434,   -5.138356
 124.351101,   -5.137610
 124.352767,   -5.136865
 124.354434,   -5.136119
 124.356101,   -5.135374
 124.357767,   -5.134628
 124.359434,   -5.134162
 124.361101,   -5.133750
 124.362767,   -5.133338
 124.364434,   -5.132926
 124.366101,   -5.132515
 124.367767,   -5.132103
 124.369434,   -5.131691
 124.371101,   -5.131279
 124.372767,   -5.130867
 124.374434,   -5.130455
 124.376101,   -5.130403
 124.377767,   -5.130420
 124.379434,   -5.130437
 124.381101,   -5.130454
 124.382767,   -5.130472
 124.384434,   -5.130489
 124.386101,   -5.130506
 124.387767,   -5.130523
 124.389434,   -5.130541
 124.391101,   -5.130558
 124.392767,   -5.130873
 124.394434,   -5.131247
 124.396101,   -5.131620
 124.397767,   -5.131993
 124.399434,   -5.132367
 124.401101,   -5.132740
 124.402767,   -5.133114
 124.404434,   -5.133487
 124.406101,   -5.133861
 124.407767,   -5.134234
 124.409434,   -5.134132
 124.411101,   -5.133937
 124.412767,   -5.133743
 124.414434,   -5.133548
 124.416101,   -5.133354
 124.417767,   -5.133159
 124.419434,   -5.132964
 124.421101,   -5.132770
 124.422767,   -5.132575
 124.424434,   -5.132380
 124.426101,   -5.132903
 124.427767,   -5.133564
 124.429434,   -5.134226
 124.431101,   -5.134888
 124.432767,   -5.135550
 124.434434,   -5.136212
 124.436101,   -5.136874
 124.437767,   -5.137536
 124.439434,   -5.138197
 124.441101,   -5.138859
 124.442767,   -5.138609
 124.444434,   -5.138181
 124.446101,   -5.137752
 124.447767,   -5.137324
 124.449434,   -5.136896
 124.451101,   -5.136468
 124.452767,   -5.136040
 124.454434,   -5.135611
 124.456101,   -5.135183
 124.457767,   -5.134755
 124.459434,   -5.134652
 124.461101,   -5.134612
 124.462767,   -5.134572
 124.464434,   -5.134532
 124.466101,   -5.134492
 124.467767,   -5.134452
 124.469434,   -5.134412
 124.471101,   -5.134372
 124.472767,   -5.134332
 124.474434,   -5.134292
 124.476101,   -5.134521
 124.477767,   -5.134802
 124.479434,   -5.135083
 124.481101,   -5.135363
 124.482767,   -5.135644
 124.484434,   -5.135925
 124.486101,   -5.136206
 124.487767,   -5.136487
 124.489434,   -5.136767
 124.491101,   -5.137048
 124.492767,   -5.136829
 124.494434,   -5.136512
 124.496101,   -5.136195
 124.497767,   -5.135878
 124.499434,   -5.135562
 124.501101,   -5.135245
 124.502767,   -5.134928
 124.504434,   -5.134611
 124.506101,   -5.134294
 124.507767,   -5.133978
 124.509434,   -5.133977
 124.511101,   -5.134038
 124.512767,   -5.134100
 124.514434,   -5.134161
 124.516101,   -5.134222
 124.517767,   -5.134283
 124.519434,   -5.134345
 124.521101,   -5.134406
 124.522767,   -5.134467
 124.524434,   -5.134528
 124.526101,   -5.134845
 124.527767,   -5.135211
 124.529434,   -5.135577
 124.531101,   -5.135943
 124.532767,   -5.136309
 124.534434,   -5.136675
 124.536101,   -5.137041
 124.537767,   -5.137407
 124.539434,   -5.137773
 124.541101,   -5.138139
 124.542767,   -5.137987
 124.544434,   -5.137734
 124.546101,   -5.137481
 124.547767,   -5.137228
 124.549434,   -5.136975
 124.551101,   -5.136722
 124.552767,   -5.136469
 124.554434,   -5.136216
 124.556101,   -5.135964
 124.557767,   -5.135711
 124.559434,   -5.135037
 124.561101,   -5.134280
 124.562767,   -5.133524
 124.564434,   -5.132768
 124.566101,   -5.132012
 124.567767,   -5.131256
 124.569434,   -5.130499
 124.571101,   -5.129743
 124.572767,   -5.128987
 124.574434,   -5.128231
 124.576101,   -5.127754
 124.577767,   -5.127331
 124.579434,   -5.126908
 124.581101,   -5.126486
 124.582767,   -5.126063
 124.584434,   -5.125640
 124.586101,   -5.125218
 124.587767,   -5.124795
 124.589434,   -5.124372
 124.591101,   -5.123950
 124.592767,   -5.123887
 124.594434,   -5.123894
 124.596101,   -5.123901
 124.597767,   -5.123908
 124.599434,   -5.123915
 124.601101,   -5.123922
 124.602767,   -5.123929
 124.604434,   -5.123937
 124.606101,   -5.123944
 124.607767,   -5.123951
 124.609434,   -5.124257
 124.611101,   -5.124622
 124.612767,   -5.124986
 124.614434,   -5.125350
 124.616101,   -5.125715
 124.617767,   -5.126079
 124.619434,   -5.126444
 124.621101,   -5.126808
 124.622767,   -5.127173
 124.624434,   -5.127537
 124.626101,   -5.127425
 124.627767,   -5.127220
 124.629434,   -5.127014
 124.631101,   -5.126809
 124.632767,   -5.126603
 124.634434,   -5.126398
 124.636101,   -5.126193
 124.637767,   -5.125987
 124.639434,   -5.125782
 124.641101,   -5.125577
 124.642767,   -5.126092
 124.644434,   -5.126747
 124.646101,   -5.127402
 124.647767,   -5.128058
 124.649434,   -5.128713
 124.651101,   -5.129369
 124.652767,   -5.130024
 124.654434,   -5.130680
 124.656101,   -5.131335
 124.657767,   -5.131990
 124.659434,   -5.131731
 124.661101,   -5.131294
 124.662767,   -5.130857
 124.664434,   -5.130419
 124.666101,   -5.129982
 124.667767,   -5.129544
 124.669434,   -5.129107
 124.671101,   -5.128670
 124.672767,   -5.128232
 124.674434,   -5.127795
 124.676101,   -5.127685
 124.677767,   -5.127640
 124.679434,   -5.127594
 124.681101,   -5.127548
 124.682767,   -5.127503
 124.684434,   -5.127457
 124.686101,   -5.127411
 124.687767,   -5.127366
 124.689434,   -5.127320
 124.691101,   -5.127274
 124.692767,   -5.127500
 124.694434,   -5.127778
 124.696101,   -5.128057
 124.697767,   -5.128335
 124.699434,   -5.128614
 124.701101,   -5.128892
 124.702767,   -5.129171
 124.704434,   -5.129449
 124.706101,   -5.129728
 124.707767,   -5.130006
 124.709434,   -5.129784
 124.711101,   -5.129465
 124.712767,   -5.129146
 124.714434,   -5.128827
 124.716101,   -5.128507
 124.717767,   -5.128188
 124.719434,   -5.127869
 124.721101,   -5.127550
 124.722767,   -5.127231
 124.724434,   -5.126911
 124.726101,   -5.126912
 124.727767,   -5.126974
 124.729434,   -5.127037
 124.731101,   -5.127099
 124.732767,   -5.127162
 124.734434,   -5.127224
 124.736101,   -5.127287
 124.737767,   -5.127349
 124.739434,   -5.127412
 124.741101,   -5.127474
 124.742767,   -5.127795
 124.744434,   -5.128165
 124.746101,   -5.128536
 124.747767,   -5.128906
 124.749434,   -5.129277
 124.751101,   -5.129647
 124.752767,   -5.130018
 124.754434,   -5.130389
 124.756101,   -5.130759
 124.757767,   -5.131130
 124.759434,   -5.130982
 124.761101,   -5.130733
 124.762767,   -5.130484
 124.764434,   -5.130235
 124.766101,   -5.129986
 124.767767,   -5.129737
 124.769434,   -5.129488
 124.771101,   -5.129238
 124.772767,   -5.128989
 124.774434,   -5.128740
 124.776101,   -5.128070
 124.777767,   -5.127317
 124.779434,   -5.126564
 124.781101,   -5.125811
 124.782767,   -5.125058
 124.784434,   -5.124305
 124.786101,   -5.123552
 124.787767,   -5.122799
 124.789434,   -5.122047
 124.791101,   -5.121294
 124.792767,   -5.120822
 124.794434,   -5.120405
 124.796101,   -5.119987
 124.797767,   -5.119570
 124.799434,   -5.119153
 124.801101,   -5.118736
 124.802767,   -5.118319
 124.804434,   -5.117901
 124.806101,   -5.117484
 124.807767,   -5.117067
 124.809434,   -5.117011
 124.811101,   -5.117026
 124.812767,   -5.117041
 124.814434,   -5.117055
 124.816101,   -5.117070
 124.817767,   -5.117085
 124.819434,   -5.117099
 124.821101,   -5.117114
 124.822767,   -5.117129
 124.824434,   -5.117143
 124.826101,   -5.117458
 124.827767,   -5.117831
 124.829434,   -5.118205
 124.831101,   -5.118578
 124.832767,   -5.118952
 124.834434,   -5.119325
 124.836101,   -5.119698
 124.837767,   -5.120072
 124.839434,   -5.120445
 124.841101,   -5.120818
 124.842767,   -5.120875
 124.844434,   -5.120871
 124.846101,   -5.120866
 124.846511,   -5.120865
 124.848178,   -5.120579
 124.849844,   -5.120293
 124.851511,   -5.120007
 124.853178,   -5.119721
 124.854844,   -5.119435
 124.856511,   -5.119149
 124.858178,   -5.118946
 124.859844,   -5.119660
 124.861511,   -5.120374
 124.863178,   -5.121088
 124.864844,   -5.121802
 124.866511,   -5.122516
 124.868178,   -5.123231
 124.869844,   -5.123945
 124.871511,   -5.124659
 124.873178,   -5.125373
 124.874844,   -5.125926
 124.876511,   -5.124706
 124.878178,   -5.123485
 124.879844,   -5.122264
 124.881511,   -5.121044
 124.883178,   -5.119823
 124.884844,   -5.118602
 124.886511,   -5.117382
 124.888178,   -5.116161
 124.889844,   -5.114940
 124.891511,   -5.113738
 124.893178,   -5.112740
 124.894844,   -5.111742
 124.896511,   -5.110744
 124.898178,   -5.109746
 124.899844,   -5.108748
 124.901134,   -5.107976
 124.902801,   -5.106857
 124.904467,   -5.105738
 124.906134,   -5.104619
 124.907801,   -5.103501
 124.909467,   -4.987340
 124.911134,   -4.854711
 124.912801,   -4.722083
 124.914467,   -4.589454
 124.916134,   -4.456826
 124.917801,   -4.324197
 124.919467,   -4.191569
 124.921134,   -4.058940
 124.922801,   -3.926312
 124.924467,   -3.793683
 124.926134,   -3.627909
 124.927801,   -3.457391
 124.929467,   -3.286873
 124.931134,   -3.116354
 124.932801,   -2.945836
 124.934467,   -2.775317
 124.936134,   -2.604799
 124.937801,   -2.434280
 124.939467,   -2.263762
 124.941134,   -2.093243
 124.942801,   -1.979161
 124.944467,   -1.873158
 124.946134,   -1.767154
 124.947801,   -1.661150
 124.949467,   -1.555147
 124.951134,   -1.449143
 124.952801,   -1.343140
 124.954467,   -1.237136
 124.956134,   -1.131133
 124.957801,   -1.025129
 124.959467,   -0.649549
 124.961134,   -0.235380
 124.962081,    0.000000
 124.963748,    0.000000
 124.965414,    0.000000
 124.967081,    0.000000
 124.968748,    0.000000
 124.970414,    0.000000
 124.972081,    0.000000
 124.973748,    0.000000
 124.975414,    0.000000
 124.977081,    0.000000
 124.978748,    0.000000
 124.980414,    0.000000
 124.982081,    0.000000
 124.983748,    0.000000
 124.985414,    0.000000
 124.987081,    0.000000
 124.988748,    0.000000
 124.990414,    0.000000
 124.992081,    0.000000
 124.993748,    0.000000
 124.995414,    0.000000
 124.997081,    0.000000
 124.998748,    0.000000
 125.000414,    0.000000
 125.002081,    0.000000
 125.003748,    0.000000
 125.005414,    0.000000
 125.007081,    0.000000
 125.008748,    0.000000
 125.010414,    0.000000
 125.012081,    0.000000
 125.013748,    0.000000
 125.015414,    0.000000
 125.017081,    0.000000
 125.018748,    0.000000
 125.020414,    0.000000
 125.022081,    0.000000
 125.023748,    0.000000
 125.025414,    0.000000
 125.027081,    0.000000
 125.028748,    0.000000
 125.030414,    0.000000
 125.032081,    0.000000
 125.033748,    0.000000
 125.035414,    0.000000
 125.037081,    0.000000
 125.038748,    0.000000
 125.040414,    0.000000
 125.042081,    0.000000
 125.043748,    0.000000
 125.045414,    0.000000
 125.047081,    0.000000
 125.048748,    0.000000
 125.050414,    0.000000
 125.052081,    0.000000
 125.053748,    0.000000
 125.055414,    0.000000
 125.057081,    0.000000
 125.058748,    0.000000
 125.060414,    0.000000
 125.062081,    0.000000
 125.063748,    0.000000
 125.065414,    0.000000
 125.067081,    0.000000
 125.068748,    0.000000
 125.070414,    0.000000
 125.072081,    0.000000
 125.073748,    0.000000
 125.075414,    0.000000
 125.077081,    0.000000
 125.078748,    0.000000
 125.080414,    0.000000
 125.082081,    0.000000
 125.083748,    0.000000
 125.085414,    0.000000
 125.087081,    0.000000
 125.088748,    0.000000
 125.090414,    0.000000
 125.092081,    0.000000
 125.093748,    0.000000
 125.095414,    0.000000
 125.097081,    0.000000
 125.098748,    0.000000
 125.100414,    0.000000
 125.102081,    0.000000
 125.103748,    0.000000
 125.105414,    0.000000
 125.107081,    0.000000
 125.108748,    0.000000
 125.110414,    0.000000
 125.112081,    0.000000
 125.113748,    0.000000
 125.115414,    0.000000
 125.117081,    0.000000
 125.118748,    0.000000
 125.120414,    0.000000
 125.122081,    0.000000
 125.123748,    0.000000
 125.125414,    0.000000
 125.127081,    0.000000
 125.128748,    0.000000
 125.130414,    0.000000
 125.132081,    0.000000
 125.133748,    0.000000
 125.135414,    0.000000
 125.137081,    0.000000
 125.138748,    0.000000
 125.140414,    0.000000
 125.142081,    0.000000
 125.143748,    0.000000
 125.145414,    0.000000
 125.147081,    0.000000
 125.148748,    0.000000
 125.150414,    0.000000
 125.152081,    0.000000
 125.153748,    0.000000
 125.155414,    0.000000
 125.157081,    0.000000
 125.158748,    0.000000
 125.160050,    0.000000
