Speed(TAS), Altitude
 361.350673, 25590.551181
 362.178664, 25262.467192
 363.379210, 24934.383202
 365.644013, 24606.299213
 367.614253, 24278.215223
 369.629688, 23950.131234
 371.689900, 23622.047244
 373.794477, 23293.963255
 375.589060, 22965.879265
 377.422703, 22637.795276
 379.653484, 22309.711286
 381.566403, 21981.627297
 383.154446, 21653.543307
 385.140808, 21325.459318
 387.164494, 20997.375328
 389.225170, 20669.291339
 390.950925, 20341.207349
 393.082452, 20013.123360
 389.987854, 19685.039370
 387.247472, 19356.955381
 384.487717, 19028.871391
 382.473147, 18700.787402
 380.447847, 18372.703412
 378.798262, 18044.619423
 377.142222, 17716.535433
 375.870261, 17388.451444
 374.596004, 17060.367454
 373.319454, 16732.283465
 372.437214, 16404.199475
 371.158093, 16076.115486
 370.277290, 15748.031496
 369.800783, 15419.947507
 368.925302, 15091.863517
 367.644875, 14763.779528
 366.770636, 14435.695538
 365.487492, 14107.611549
 364.614422, 13779.527559
 363.742876, 13451.443570
 362.872824, 13123.359580
 362.004241, 12795.275591
 361.137100, 12467.191601
 360.271373, 12139.107612
 359.407035, 11811.023622
 358.969793, 11482.939633
 358.110020, 11154.855643
 357.681003, 10826.771654
 356.825658, 10498.687664
 356.404694, 10170.603675
 355.553644, 9842.519685
 354.266999, 9514.435696
 352.977897, 9186.351706
 351.686341, 8858.267717
 350.834525, 8530.183727
 349.539855, 8202.099738
 348.242732, 7874.015748
 347.390679, 7545.931759
 346.090417, 7217.847769
 344.787702, 6889.763780
 343.935312, 6561.679790
 342.629435, 6233.595801
 341.777344, 5905.511811
 340.468284, 5577.427822
 339.616439, 5249.343832
 338.304176, 4921.259843
 337.452527, 4593.175853
 336.137042, 4265.091864
 335.285539, 3937.007874
 333.966813, 3608.923885
 333.115408, 3280.839895
 332.264863, 2952.755906
 330.942067, 2624.671916
 330.091542, 2296.587927
 328.765453, 1968.503937
 327.914902, 1640.419948
 327.065132, 1312.335958
 326.216125,  984.251969
 324.885012,  656.167979
 324.035877,  328.083990
 323.187460,    0.000000
