Time,/fdm/jsbsim/aero/alpha-deg,/fdm/jsbsim/aero/beta-deg,/fdm/jsbsim/aero/Re,/fdm/jsbsim/velocities/mach,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/engine[1]/thrust-lbs,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/attitude/phi-deg,/fdm/jsbsim/attitude/theta-deg,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/velocities/vtrue-kts,/fdm/jsbsim/velocities/h-dot-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec
46.5,2.43370335380099911,0.000667295130379421059,26423560.52947459,0.481351830112127621,1257.43663467564488,1257.43663467564488,6001.79264626333406,0.00534571396549354295,2.42348561796971618,0.197421943113431142,296.084582115725368,-0.089120781114697678,-4.94229660910202001e-07,-4.74723792567497934e-05,7.90385695924641755e-05
46.6,2.43369427090598078,0.000667470296261382591,26423599.8776667193,0.481352411663800772,1257.43663467564488,1257.43663467564488,6001.789913465479,0.0053620465740513417,2.42335062529774659,0.197875505849303829,296.084950368030604,-0.0902190949293384392,-4.94834968602667026e-07,-4.73392565278415395e-05,7.90585346524156843e-05
46.7,2.43368512464234987,0.000667646080133187016,26423639.673713319,0.481352999722314101,1257.43663467564488,1257.43663467564488,6001.78714730188312,0.0053783794221840802,2.42321639946299205,0.198329183766687289,296.085322751397655,-0.0913101715751700738,-4.95468131537658688e-07,-4.72045573243387625e-05,7.90785429896842122e-05
46.8,2.43367591535932437,0.000667822213819953595,26423679.9145829827,0.481353594243277394,1257.43663467564488,1257.43663467564488,6001.78434799169008,0.00539471237302148032,2.4230829494762256,0.198782977118001358,296.085699237677943,-0.092393935514060388,-4.96126494205955185e-07,-4.7068290777223335e-05,7.90985953258379097e-05
46.9,2.4336666434179719,0.000667998430141696835,26423720.5972030535,0.481354195181888156,1257.43663467564488,1257.43663467564488,6001.7815157608602,0.00541104530673066318,2.4229502842960966,0.199236886156157172,296.086079798442768,-0.0934703117643671533,-4.96806759395660639e-07,-4.69304659185082893e-05,7.91186909841614332e-05
47,2.43365730919347545,0.000668174470810365415,26423761.7184734009,0.481354802492897027,1257.43663467564488,1257.43663467564488,6001.77865083648612,0.00542737812352774452,2.42281841282976229,0.1996909111267543,296.086464404984383,-0.0945392259153301495,-4.97505116707730151e-07,-4.679109170424065e-05,7.91388279725084532e-05
47.1,2.43364791307626893,0.0006683500942593544,26423803.2752638012,0.481355416130619773,1257.43663467564488,1257.43663467564488,6001.77575344679644,0.00544371074594222903,2.42268734393313601,0.200145052260833234,296.086853028318615,-0.0956006041345567326,-4.98217381764438764e-07,-4.66501770406849506e-05,7.91590031035905916e-05
47.2,2.43363845547351421,0.000668525081746150322,26423845.2644249611,0.48135603604891275,1257.43663467564488,1257.43663467564488,6001.77282382229259,0.00546004312031495281,2.42255708641120648,0.200599309768379114,296.087245639187699,-0.096654373178274966,-4.98939139618171626e-07,-4.65077308154057575e-05,7.9179212144950758e-05
47.3,2.4336289368095434,0.000668699243107660226,26423887.6827617735,0.481356662201247565,1257.43663467564488,1257.43663467564488,6001.76986219574519,0.0054763752175338281,2.42242764901799346,0.201053683832784463,296.087642208061936,-0.0977004603956856954,-4.99665888960856798e-07,-4.63637619287560258e-05,7.91994499941844779e-05
47.4,2.43361935752646774,0.00066887242140669604,26423930.5270632058,0.481357294540636416,1257.43663467564488,1257.43663467564488,6001.76686880106081,0.00549270703296010285,2.42229904045643574,0.201508174606329388,296.088042705142414,-0.0987387937348351841,-5.00393182279633897e-07,-4.62182793300557258e-05,7.92197108723839629e-05
47.5,2.43360971808393778,0.000669044495806252431,26423973.7940809168,0.481357933019692596,1257.43663467564488,1257.43663467564488,6001.76384387668713,0.00550903858562972262,2.42217126937795513,0.201962782206861896,296.088447100362771,-0.0997693017448746389,-5.01116758464998399e-07,-4.60712920511879885e-05,7.92399885299608552e-05
47.6,2.4336000189585234,0.000669215383892377978,26424017.4805374593,0.481358577590613124,1257.43663467564488,1257.43663467564488,6001.76078766334376,0.00552536991679161271,2.42204434438188176,0.202417506715622253,296.088855363391986,-0.100791913575232428,-5.01832662583808257e-07,-4.59228092415373858e-05,7.92602764557138139e-05
47.7,2.43359026064297579,0.000669385042317247026,26424061.5831320658,0.481359228205167522,1257.43663467564488,1257.43663467564488,6001.75770040061525,0.00554170108780626617,2.42191827401482573,0.202872348176287048,296.089267463635906,-0.101806558975084727,-5.02537352667885295e-07,-4.57728401987777069e-05,7.92805680867037497e-05
47.8,2.4335804436449977,0.000669553466432460179,26424106.0985351689,0.481359884814715699,1257.43663467564488,1257.43663467564488,6001.75458233376139,0.00555803217760183436,2.42179306676963613,0.203327306595159102,296.089683370239868,-0.10281316829100362,-5.03227787747301388e-07,-4.5621394399040542e-05,7.9300857008325867e-05
47.9,2.43357056848560616,0.000669720688359321643,26424151.0233833864,0.481360547370225211,1257.43663467564488,1257.43663467564488,6001.75143370918067,0.00557436327959405075,2.42166873108433389,0.203782381942591739,296.090103052090171,-0.10381167246291767,-5.03901497339213173e-07,-4.54684815220101439e-05,7.93211371416094514e-05
48,2.43356063569762737,0.000669886774805699488,26424196.3542850725,0.481361215822260935,1257.43663467564488,1257.43663467564488,6001.74825477667491,0.00559069449844826726,2.42154527534088393,0.204237574155275964,296.090526477816809,-0.104802003020772361,-5.04556630226131344e-07,-4.53141114726590929e-05,7.93414029114731178e-05
48.1,2.43355064582365266,0.000670051823198349397,26424242.0878312327,0.481361890120959812,1257.43663467564488,1257.43663467564488,6001.74504578377673,0.00560702594657797645,2.42142270786390412,0.204692883139557108,296.090953615795229,-0.105784092078781811,-5.05191982946625998e-07,-4.51582943975747356e-05,7.9361649393077196e-05
48.2,2.43354059941416345,0.000670215957506451452,26424288.2205795161,0.481362570216075814,1257.43663467564488,1257.43663467564488,6001.74180698369491,0.00562335774053933455,2.42130103691920873,0.205148308775468718,296.091384434147812,-0.106757872331105119,-5.05807006358110806e-07,-4.50010406972447058e-05,7.93818724304361532e-05
48.3,2.43353049702539703,0.000670379323006796359,26424334.749059882,0.481363256056970612,1257.43663467564488,1257.43663467564488,6001.73853862736814,0.00563968999753746564,2.42118027071230779,0.205603850921414977,296.091818900746887,-0.107723277046623878,-5.06401793431762314e-07,-4.48423610307287793e-05,7.94020687282770941e-05
48.4,2.43352033921746225,0.000670542081253234275,26424381.6697746441,0.481363947592615693,1257.43663467564488,1257.43663467564488,6001.73524097595509,0.00565602283201316943,2.42106041738699718,0.206059509419248665,296.092256983216089,-0.108680240065048395,-5.06977046553402553e-07,-4.46822663181836485e-05,7.94222359114341318e-05
48.5,2.43351012655257648,0.000670704404244065245,26424428.9791987874,0.481364644771596017,1257.43663467564488,1257.43663467564488,6001.73191428493556,0.00567235635253843413,2.4209414850237887,0.20651528409965858,296.092698648932299,-0.109628695794597775,-5.07534028932268171e-07,-4.45207677377214671e-05,7.94423725551859092e-05
48.6,2.43349985959307258,0.000670866468722646197,26424476.6737773567,0.48136534754212007,1257.43663467564488,1257.43663467564488,6001.7285588177383,0.0056886906589278521,2.42082348163852057,0.206971174787617701,296.093143865028026,-0.11056857920724994,-5.08074500983618374e-07,-4.43578767155235659e-05,7.94624781851118475e-05
48.7,2.43348953890007014,0.000671028450667012877,26424524.7499364428,0.4813660558519951,1257.43663467564488,1257.43663467564488,6001.72517483438605,0.00570502583987698639,2.42070641518087193,0.207427181307768493,296.093592598393059,-0.111499825839889155,-5.08600644474738986e-07,-4.41936049139491337e-05,7.94825532481003227e-05
48.8,2.43347916503176354,0.000671190520149109551,26424573.2040833719,0.481366769648630455,1257.43663467564488,1257.43663467564488,6001.72176259830667,0.00572136197090012278,2.42059029353317712,0.207883303489621585,296.094044815676966,-0.112422371789989484,-5.09114977031440525e-07,-4.40279642146510991e-05,7.9502599056325608e-05
48.9,2.43346873854262524,0.00067135283620631096,26424622.0325799547,0.481367488879111849,1257.43663467564488,1257.43663467564488,6001.71832237519993,0.00573769911291340494,2.42047512450913516,0.208339541172259723,296.094500483290744,-0.113336153719487243,-5.09620261407141501e-07,-4.38609666979430861e-05,7.95226177090320658e-05
49,2.43345825998243948,0.000671515542708734422,26424671.2317803837,0.481368213490105612,1257.43663467564488,1257.43663467564488,6001.71485443417168,0.00575403731122360595,2.42036091585273017,0.20879589420862496,296.094959567409489,-0.114241108855924978,-5.1011941021485022e-07,-4.36926246223838326e-05,7.95426119924092829e-05
49.1,2.43344772989590874,0.000671678764423321614,26424720.7979910187,0.481368943427968599,1257.43663467564488,1257.43663467564488,6001.71135904773473,0.00577037659509057818,2.42024767523728146,0.209252362469172504,296.095422033973989,-0.115137174997663294,-5.1061539097562521e-07,-4.35229504000879419e-05,7.95625852638766909e-05
49.2,2.43343714882214268,0.000671842604570688511,26424770.7275244817,0.481369678638609466,1257.43663467564488,1257.43663467564488,6001.70783648158977,0.00578671697770581205,2.42013541026464774,0.209708945844859551,296.09588784869311,-0.116024290515802875,-5.1111113382685462e-07,-4.3351956573091732e-05,7.9582541324361392e-05
49.3,2.43342651729491566,0.000672007142167504296,26424821.016637858,0.481370419067656818,1257.43663467564488,1257.43663467564488,6001.70428701505989,0.00580305845681190497,2.42002412846448767,0.210165644249256517,296.096356977046639,-0.116902394363229689,-5.11609444764696535e-07,-4.31796557875659619e-05,7.9602484283288128e-05
49.4,2.43341583584300691,0.000672172431040632835,26424871.661581479,0.481371164660334472,1257.43663467564488,1257.43663467564488,6001.70071092065882,0.00581940101564804805,2.41991383729386111,0.210622457620013609,296.096829384287105,-0.117771426081024089,-5.12112925541108278e-07,-4.30060607715228318e-05,7.96224184188801552e-05
49.5,2.43340510499030582,0.000672338499179761517,26424922.6585748009,0.481371915361528846,1257.43663467564488,1257.43663467564488,6001.69710847884744,0.0058357446243165953,2.41980454413658963,0.211079385919484303,296.097305035442218,-0.118631325804994248,-5.12623904752335796e-07,-4.28311843103938958e-05,7.96423480415384274e-05
49.6,2.4333943252571002,0.000672505349256934679,26424974.0038147494,0.481372671115772366,1257.43663467564488,1257.43663467564488,6001.69347996781471,0.0058520892415234475,2.41969625630323204,0.21153642913452389,296.097783895317377,-0.119482034276828131,-5.13144379421179037e-07,-4.26550392272327739e-05,7.96622773612772127e-05
49.7,2.4333834971605901,0.000672672959544486212,26425025.6934786104,0.481373431867239965,1257.43663467564488,1257.43663467564488,6001.68982566802242,0.0058684348165218142,2.41958898103070785,0.211993587275624368,296.098265928498108,-0.120323492852332237,-5.13675969852399133e-07,-4.24776383640090805e-05,7.96822103649951857e-05
49.8,2.43337262121618414,0.000672841285712583994,26425077.7237135433,0.481374197559782002,1257.43663467564488,1257.43663467564488,6001.6861458610656,0.00588478129133679709,2.41948272548238164,0.212450860375327705,296.098751099352796,-0.121155643511624334,-5.14219887451822536e-07,-4.22989945655933956e-05,7.97021507054105434e-05
49.9,2.43336169793864965,0.000673010263142228855,26425130.090642117,0.481374968136913717,1257.43663467564488,1257.43663467564488,6001.6824408353541,0.0059011286030575252,2.41937749674802127,0.212908248486047474,296.099239372034901,-0.121978428869930156,-5.14776916378604501e-07,-4.21191206677363971e-05,7.97221016051289803e-05
50,2.43335072784338946,0.000673179809877821802,26425182.7903679647,0.481375743541806289,1257.43663467564488,1257.43663467564488,6001.67871087248386,0.00591747668615590344,2.4192733018438588,0.213365751677407289,296.099730710486369,-0.12279179218755587,-5.15347409361496182e-07,-4.1938029488502288e-05,7.97420657786109888e-05
50.1,2.43333971144749528,0.000673349829995970126,26425235.8189841211,0.481376523717268301,1257.43663467564488,1257.43663467564488,6001.67495626199889,0.00593382547484649827,2.41917014771278005,0.213823370033163346,296.100225078438939,-0.123595677378428803,-5.15931296659409675e-07,-4.17557338211987144e-05,7.9762045372922094e-05
50.2,2.43332864927126513,0.000673520216843844573,26425289.1725355536,0.481377308605850818,1257.43663467564488,1257.43663467564488,6001.67117729457914,0.00595017490532247402,2.4190680412243073,0.214281103647830151,296.100722439418178,-0.124390029022354298,-5.16528107178301755e-07,-4.15722464331024207e-05,7.97820419281199415e-05
50.3,2.43331754183925053,0.000673690857042620909,26425342.8470570408,0.481378098149752021,1257.43663467564488,1257.43663467564488,6001.66737426204145,0.00596652491781320474,2.41896698917493858,0.214738952623126006,296.101222756745358,-0.125174792371996801,-5.17137000895080104e-07,-4.13875800667486105e-05,7.98020563578694813e-05
50.4,2.43330638968140489,0.000673861634191261888,26425396.8385708369,0.481378892290828198,1257.43663467564488,1257.43663467564488,6001.66354745733497,0.00598287545839678789,2.41886699828820451,0.215196917064417625,296.10172599354047,-0.125949913362411792,-5.1775681105773342e-07,-4.12017474441156144e-05,7.9822088950047749e-05
50.5,2.43329519333406719,0.000674032432244830179,26425451.1430624835,0.481379690970662633,1257.43663467564488,1257.43663467564488,6001.65969717341068,0.00599922648068657027,2.41876807521471315,0.215654997077133009,296.102232112724778,-0.126715338618534901,-5.18386094429143887e-07,-4.10147612728378223e-05,7.98421393863964804e-05
50.6,2.43328395334081415,0.000674203139426885574,26425505.7565082833,0.481380494130499159,1257.43663467564488,1257.43663467564488,6001.65582370776247,0.00601557794704705908,2.41867022653236763,0.216113192763372181,296.102741077023836,-0.127471015461651405,-5.19023187329822736e-07,-4.08266342572543206e-05,7.98622067791874977e-05
50.7,2.43327267025294436,0.00067437365120160016,26425560.6748591401,0.481381301711288734,1257.43663467564488,1257.43663467564488,6001.65192735788241,0.00603192982963057355,2.41857345874614138,0.216571504218799005,296.103252848970044,-0.128216891914913589,-5.19666266126714966e-07,-4.06373791087464884e-05,7.98822897239451305e-05
50.8,2.43326134463022115,0.000674543873043718803,26425615.8940380886,0.481382113653700705,1257.43663467564488,1257.43663467564488,6001.64800842353452,0.00604828211096594681,2.41847777828815325,0.217029931529830356,296.10376739090492,-0.128952916709465626,-5.2031340964451135e-07,-4.04470085593806153e-05,7.99023863651573377e-05
50.9,2.43324997704112267,0.000674713722990252589,26425671.4099515826,0.48138292989810072,1257.43663467564488,1257.43663467564488,6001.64406720788793,0.00606463478427063038,2.41838319151749204,0.217488474771217577,296.104284664983311,-0.129679039288276954,-5.20962661761667847e-07,-4.02555353765597556e-05,7.9922494472754312e-05
51,2.43323856806274685,0.000674883133621710738,26425727.2184947655,0.481383750384537679,1257.43663467564488,1257.43663467564488,6001.64010401070755,0.00608098785342753561,2.41828970471994031,0.217947134004151638,296.104804633173842,-0.130395209807435464,-5.21612092288940344e-07,-4.00629723767942811e-05,7.99426115265762321e-05
51.1,2.43322711828086291,0.000675052053288000627,26425783.3155358434,0.481384575052793584,1257.43663467564488,1257.43663467564488,6001.63611913629757,0.00609734133262034277,2.41819732410763688,0.218405909274801358,296.105327257263468,-0.131101379139803242,-5.22259854540533565e-07,-3.98693324416442819e-05,7.99627348061336012e-05
51.2,2.43321562828973548,0.000675220446926030502,26425839.6969188899,0.481385403842379767,1257.43663467564488,1257.43663467564488,6001.63211289123592,0.00611369524564352434,2.41810605581877747,0.218864800613417509,296.10585249885952,-0.13179749887581238,-5.2290423726130005e-07,-3.96746285305562893e-05,7.99828614817219583e-05
51.3,2.43320409869153886,0.000675388296554802489,26425896.3584828973,0.481386236692491309,1257.43663467564488,1257.43663467564488,6001.62808558209872,0.00613004962503740751,2.41801590591704052,0.219323808033914602,296.106380319392485,-0.132483521323969455,-5.23543710082526102e-07,-3.94788736956625203e-05,8.00029887046196377e-05
51.4,2.43319253009598269,0.000675555600850349719,26425953.2960271016,0.481387073542104249,1257.43663467564488,1257.43663467564488,6001.62403751886814,0.00614640451093786261,2.41792688039099213,0.21978293153401865,296.10691068011829,-0.133159399512013721,-5.24176961740898621e-07,-3.92820810942478882e-05,8.00231136942048781e-05
51.5,2.433180923119453,0.000675722374663552589,26426010.5053516068,0.481387914329872602,1257.43663467564488,1257.43663467564488,6001.61996900925624,0.00616275994975382883,2.41783898515351536,0.220242171095864636,296.107443542121473,-0.133825087185122982,-5.24802930138715067e-07,-3.90842639985252777e-05,8.00432338193798659e-05
51.6,2.43316927838427022,0.000675888647688402833,26426067.9822332598,0.481388758994197419,1257.43663467564488,1257.43663467564488,6001.61588036324702,0.00617911599271680871,2.41775222604116191,0.220701526687024419,296.107978866317524,-0.134480538804464089,-5.25420823338103283e-07,-3.88854358043406583e-05,8.00633466715919414e-05
51.7,2.43315759651798125,0.000676054462875749058,26426125.7224179693,0.48138960747325199,1257.43663467564488,1257.43663467564488,6001.6117718964997,0.00619547269439625625,2.41766660881334561,0.221160998261970221,296.10851661345572,-0.135125709548837847,-5.26030130877164822e-07,-3.86856100388517632e-05,8.00834501270665869e-05
51.8,2.43314587815227812,0.00067621987458372178,26426183.7216477506,0.481390459704914897,1257.43663467564488,1257.43663467564488,6001.60764392467445,0.00621183011112293095,2.41758213915154929,0.22162058576385138,296.109056744121517,-0.135760555311360775,-5.26630626852348177e-07,-3.84848003641703718e-05,8.01035423986614959e-05
51.9,2.43313412392225015,0.000676384946459441996,26426241.9756448977,0.481391315626817307,1257.43663467564488,1257.43663467564488,6001.60349675889029,0.0062281882994271922,2.41749882265873639,0.222080289126511871,296.10959921873939,-0.136385032698662201,-5.27222363518986114e-07,-3.82830205799897176e-05,8.01236220742228815e-05
52,2.43312233446547399,0.000676549748951292508,26426300.4801094234,0.481392175176354298,1257.43663467564488,1257.43663467564488,6001.59933071707837,0.00624454731465210258,2.41741666485837969,0.2225401082766994,296.110143997575335,-0.136999099031232419,-5.27805657443608024e-07,-3.80802846230318773e-05,8.01436881427846119e-05
52.1,2.4331105104208941,0.00067671435707605007,26426359.230732888,0.481393038290653441,1257.43663467564488,1257.43663467564488,6001.59514611716895,0.00626090720950561383,2.41733567119365711,0.223000043136469844,296.11069104073988,-0.137602712340584077,-5.28381067693803764e-07,-3.78766065645603061e-05,8.01637400066409778e-05
52.2,2.43309865242844614,0.000676878847792551988,26426418.2231796235,0.4813939049066287,1257.43663467564488,1257.43663467564488,6001.59094327936509,0.00627726803288290985,2.41725584702686724,0.223460093625481221,296.111240308189963,-0.13819583137127367,-5.28949368209811403e-07,-3.76720006066911511e-05,8.01837774810956999e-05
52.3,2.43308676112808087,0.000677043297685159294,26426477.4531086534,0.48139477496092864,1257.43663467564488,1257.43663467564488,6001.586722522733,0.00629362982882831698,2.41717719763856342,0.223920259663395682,296.111791759732398,-0.138778415580020464,-5.29511514510565859e-07,-3.74664810752999949e-05,8.02038007811922964e-05
52.4,2.43307483715932893,0.00067720778030344337,26426536.9161415733,0.481395648390025632,1257.43663467564488,1257.43663467564488,6001.58248417201685,0.00630999263565281809,2.41709972822686003,0.224380541172057857,296.112345355026434,-0.139350425137553913,-5.30068606175479028e-07,-3.72600624129343643e-05,8.02238104965867499e-05
52.5,2.43306288116060321,0.000677372364724878099,26426596.6079139672,0.481396525130084796,1257.43663467564488,1257.43663467564488,6001.5782285474188,0.00632635648528952904,2.41702344390688006,0.224840938077616542,296.112901053585858,-0.139911820927842712,-5.30621847261709251e-07,-3.7052759170000827e-05,8.02438075569994859e-05
52.6,2.43305089376894479,0.000677537113273755476,26426656.5240244046,0.481397405117104438,1257.43663467564488,1257.43663467564488,6001.57395597481718,0.00634272140291860988,2.41694834971005656,0.22530145031232085,296.113458814782462,-0.140462564551597779,-5.31172505451653842e-07,-3.68445859933576062e-05,8.02637931891589943e-05
52.7,2.43303887561957755,0.000677702079891045572,26426716.6600670777,0.48139828828683362,1257.43663467564488,1257.43663467564488,6001.56966677782293,0.00635908740674471888,2.41687445058369343,0.225762077816116652,296.114018597847974,-0.141002618326641738,-5.31721870477875084e-07,-3.66355576153667268e-05,8.02837688658324686e-05
52.8,2.43302682734596187,0.000677867308985981407,26426777.0116186738,0.481399174574814459,1257.43663467564488,1257.43663467564488,6001.56536128231346,0.00637545450802003231,2.41680175139041475,0.226222820537920977,296.114580361877927,-0.141531945292914685,-5.32271214032258347e-07,-3.64256888427645108e-05,8.03037362500313122e-05
52.9,2.43301474957970054,0.000678032834662591175,26426837.5742383376,0.481400063916384624,1257.43663467564488,1257.43663467564488,6001.56103981757497,0.00639182271132471454,2.41673025690784815,0.226683678436531921,296.115144065833476,-0.142050509214303844,-5.32821752187957807e-07,-3.62149945456492276e-05,8.03236971362120762e-05
53,2.4330026429507523,0.000678198679778537795,26426898.3434655964,0.481400956246690104,1257.43663467564488,1257.43663467564488,6001.55670271289364,0.00640819201497868415,2.41665997182827574,0.22714465148126009,296.115709668544525,-0.142558274584068556,-5.333746110857936e-07,-3.60034896460784107e-05,8.03436533900474975e-05
53.1,2.43299050808745099,0.00067836485620071101,26426959.3148418814,0.481401851500632638,1257.43663467564488,1257.43663467564488,6001.55235029528467,0.00642456241162596507,2.41659090075833261,0.22760573965215708,296.116277128712852,-0.143055206627185072,-5.33930796569652096e-07,-3.57911891078487753e-05,8.03636068882188678e-05
53.2,2.43297834561697224,0.000678531364704116529,26427020.4838812128,0.481402749612952596,1257.43663467564488,1257.43663467564488,6001.54798289630435,0.00644093388899631691,2.41652304821884645,0.228066942939966349,296.116846404914327,-0.143541271305959839,-5.34491169655774783e-07,-3.5578107926475222e-05,8.03835594618134845e-05
53.3,2.43296615616548628,0.000678698195515870027,26427081.8460921347,0.481403650518176796,1257.43663467564488,1257.43663467564488,6001.54360084864493,0.00645730643079135431,2.41645641864458227,0.228528261345678108,296.117417455602663,-0.144016435323823799,-5.35056426830920985e-07,-3.53642611201906577e-05,8.04035128427451002e-05
53.4,2.43295394035900792,0.000678865329000559827,26427143.3969644159,0.481404554150659636,1257.43663467564488,1257.43663467564488,6001.53920448613462,0.00647368001763924932,2.4163910163842659,0.228989694879842137,296.117990239112032,-0.144480666132260183,-5.35627086263538847e-07,-3.51496637234418807e-05,8.04234686156359187e-05
53.5,2.43294169882334188,0.000679032736967871914,26427205.1319799833,0.481405460444556788,1257.43663467564488,1257.43663467564488,6001.53479413919467,0.00649005462805415066,2.41632684570036105,0.229451243561643453,296.118564713658714,-0.144933931932378357,-5.36203480546685197e-07,-3.49343307800529672e-05,8.04434281770700959e-05
53.6,2.43292943218500923,0.000679200383640757971,26427267.0466079898,0.481406369333847783,1257.43663467564488,1257.43663467564488,6001.53037014278834,0.00650643023950197349,2.41626391076914881,0.229912907417697543,296.119140837346606,-0.145376201682552164,-5.36785754779326514e-07,-3.47182773389252512e-05,8.0463392701551797e-05
53.7,2.4329171410717465,0.000679368227034050812,26427329.1362915039,0.481407280752374045,1257.43663467564488,1257.43663467564488,6001.52593283642,0.00652280682938492697,2.41620221568063709,0.230374686480731256,296.119718568167912,-0.145807445103280031,-5.37373870805135743e-07,-3.45015184507898546e-05,8.04833631162953143e-05
53.8,2.43290482611281345,0.000679536220890850974,26427391.3964854628,0.481408194633744568,1257.43663467564488,1257.43663467564488,6001.5214825550529,0.00653918437601082227,2.41614176443860496,0.230836580788107371,296.120297864007227,-0.146227632679796216,-5.37967616244099675e-07,-3.42840691678333658e-05,8.05033400837936982e-05
53.9,2.43289248793951574,0.000679704316017195752,26427453.8226273991,0.481409110911419302,1257.43663467564488,1257.43663467564488,6001.51701963024425,0.00655556285948524515,2.41608256096053609,0.231298590380284469,296.12087868264399,-0.146636735666717755,-5.38566619581048881e-07,-3.40659445416438466e-05,8.05233239949356181e-05
54,2.43288012718587998,0.000679872461753910917,26427516.4101187699,0.481410029518763494,1257.43663467564488,1257.43663467564488,6001.51254440944831,0.00657194226255130871,2.4160246090776778,0.231760715299238862,296.121460981756002,-0.147034726094211976,-5.39170367805599945e-07,-3.38471596252764534e-05,8.05433149684407106e-05
54.1,2.43286774448875986,0.000680040608016870929,26427579.1543791629,0.481410950388910686,1257.43663467564488,1257.43663467564488,6001.50805722649147,0.00658832257121617915,2.41596791253497223,0.2322229555869606,296.122044718921984,-0.147421576768891782,-5.39778228917183909e-07,-3.36277294767646468e-05,8.0563312860427636e-05
54.2,2.43285534048848495,0.000680208706368895305,26427642.050806053,0.481411873454874351,1257.43663467564488,1257.43663467564488,6001.50355842428507,0.00660470377535730263,2.41591247499109585,0.232685311283937379,296.122629851624879,-0.147797261279521308,-5.40389476289061311e-07,-3.34076691614173786e-05,8.05833172806046864e-05
54.3,2.43284291582870438,0.000680376711755792006,26427705.0947940871,0.481412798649502593,1257.43663467564488,1257.43663467564488,6001.49904834120025,0.00662108586908161708,2.41585830001831292,0.233147782427862299,296.123216337254917,-0.148161753996809864,-5.41003315132477483e-07,-3.31869937564760519e-05,8.06033276155873016e-05
54.4,2.43283047115682516,0.000680544583570534935,26427768.2817217596,0.481413725905518175,1257.43663467564488,1257.43663467564488,6001.49452731560541,0.0066374688510978299,2.41580539110245596,0.233610369052363015,296.123804133111889,-0.148515030077245314,-5.41618909591959049e-07,-3.29657183552898309e-05,8.06233430576730253e-05
54.5,2.43281800712423291,0.000680712286481927249,26427831.6069544479,0.481414655155518234,1257.43663467564488,1257.43663467564488,6001.48999569608895,0.00665385272473086389,2.41575375164282935,0.234073071185989495,296.124393196409414,-0.148857065466415861,-5.42235409920082431e-07,-3.27438580747827925e-05,8.06433626382533633e-05
54.6,2.43280552438601205,0.000680879791638375523,26427895.0658471659,0.481415586331968792,1257.43663467564488,1257.43663467564488,6001.48545382442808,0.00667023749795268416,2.41570338495197801,0.234535888851422708,296.124983484276356,-0.149187836898104109,-5.42851978589737791e-07,-3.25214280600424793e-05,8.06633852642213195e-05
54.7,2.43279302360109284,0.00068104707701470554,26427958.6537641063,0.481416519367163287,1257.43663467564488,1257.43663467564488,6001.4809020389921,0.00668662318320476477,2.41565429425563405,0.234998822064810736,296.125574953761486,-0.149507321896287237,-5.43467815400334661e-07,-3.22984434899343124e-05,8.06834097572607824e-05
54.8,2.4327805054320164,0.000681214127954006088,26428022.3660407551,0.481417454193324323,1257.43663467564488,1257.43663467564488,6001.47634069063952,0.00670300979712346208,2.41560648269238376,0.235461870835404319,296.126167561835018,-0.14981549877594702,-5.44082179995501996e-07,-3.20749195834287102e-05,8.0703434893553735e-05
54.9,2.43276797054468874,0.000681380937058657541,26428086.1980140433,0.481418390742532176,1257.43663467564488,1257.43663467564488,6001.47177011887743,0.00671939736009340496,2.41555995331354278,0.235925035165397062,296.126761265392645,-0.15011234664207862,-5.44694411886879285e-07,-3.18508716035571527e-05,8.07234594435319317e-05
55,2.43275541960826258,0.000681547504223035624,26428150.145009134,0.481419328946764424,1257.43663467564488,1257.43663467564488,6001.46719067342929,0.0067357858958253412,2.41551470908276356,0.236388315049982978,296.127356021258265,-0.150397845392170382,-5.4530394607866248e-07,-3.16263148634314415e-05,8.07434822085067495e-05
55.1,2.43274285329458095,0.000681713836377494738,26428214.2023448981,0.481420268737885293,1257.43663467564488,1257.43663467564488,6001.46260270061248,0.00675217543072224868,2.41547075287583812,0.236851710477641225,296.127951786185974,-0.150671975712839412,-5.45910326442769229e-07,-3.14012647296314857e-05,8.07635020565532718e-05
55.2,2.43273027227812966,0.000681879946792557042,26428278.365334399,0.481421210047652981,1257.43663467564488,1257.43663467564488,6001.4580065444743,0.00676856599324151056,2.4154280874803824,0.23731522143058878,296.128548516864498,-0.150934719082631119,-5.46513214678916019e-07,-3.11757366254358524e-05,8.07835179540939509e-05
55.3,2.43271767723533827,0.000682045854480169285,26428342.6292769276,0.481422152807744363,1257.43663467564488,1257.43663467564488,6001.45340255587416,0.00678495761331046176,2.41538671559541473,0.237778847885411482,296.129146169919579,-0.15118605776909888,-5.47112394731535858e-07,-3.09497460330242547e-05,8.08035289922898919e-05
55.4,2.43270506884426485,0.000682211583460797855,26428406.9894745089,0.481423096949716633,1257.43663467564488,1257.43663467564488,6001.44879108113037,0.00680135032153878459,2.41534663983111919,0.238242589813863315,296.129744701916422,-0.151425974828661936,-5.4770777411724831e-07,-3.07233084947352813e-05,8.0823534409531244e-05
