30000	0	0.50	645.9	1456.8	
30000	0	0.55	673.1	1366.8	
30000	0	0.60	702.2	1290.4	
0	0	0.00	1149.0	5377.2	
0	0	0.05	1147.8	5442.1	
0	0	0.10	1145.3	5451.4	
0	0	0.15	1140.9	4959.1	
0	0	0.20	1135.8	4291.4	
0	0	0.25	1135.1	3700.2	
0	0	0.30	1131.0	3198.9	
0	0	0.35	1124.6	2780.8	
0	0	0.40	1116.4	2432.3	
0	0	0.45	1103.6	2122.1	
0	0	0.50	1089.3	1814.1	
0	0	0.55	1074.5	1485.9	
0	0	0.60	1059.5	1166.7	
5000	0	0.00	1110.7	4628.6	
5000	0	0.05	1108.0	4846.5	
5000	0	0.10	1102.3	4884.9	
5000	0	0.15	1091.9	4666.8	
5000	0	0.20	1078.0	4122.8	
5000	0	0.25	1088.4	3646.3	
5000	0	0.30	1088.6	3221.4	
5000	0	0.35	1082.2	2821.2	
5000	0	0.40	1074.5	2486.3	
5000	0	0.45	1062.6	2198.5	
5000	0	0.50	1049.6	1924.3	
5000	0	0.55	1035.5	1627.6	
5000	0	0.60	1021.4	1339.8	
10000	0	0.00	990.1	3963.2	
10000	0	0.05	988.6	4168.6	
10000	0	0.10	985.0	4226.2	
10000	0	0.15	976.2	4111.6	
10000	0	0.20	961.4	3689.0	
10000	0	0.25	959.7	3259.6	
10000	0	0.30	959.4	2906.7	
10000	0	0.35	972.0	2614.4	
10000	0	0.40	984.8	2376.1	
10000	0	0.45	999.8	2180.6	
10000	0	0.50	1017.0	2009.7	
10000	0	0.55	1005.5	1757.9	
10000	0	0.60	993.0	1508.4	
15000	0	0.00	899.3	3376.5	
15000	0	0.05	897.4	3567.6	
15000	0	0.10	893.3	3637.3	
15000	0	0.15	884.9	3599.0	
15000	0	0.20	867.1	3273.1	
15000	0	0.25	852.7	2897.7	
15000	0	0.30	849.7	2612.2	
15000	0	0.35	864.4	2369.4	
15000	0	0.40	876.8	2162.6	
15000	0	0.45	890.9	1991.7	
15000	0	0.50	905.6	1841.1	
15000	0	0.55	920.4	1688.2	
15000	0	0.60	937.2	1542.1	
20000	0	0.00	778.4	2864.0	
20000	0	0.05	776.6	3021.5	
20000	0	0.10	773.2	3084.3	
20000	0	0.15	767.4	3075.3	
20000	0	0.20	752.4	2807.8	
20000	0	0.25	737.7	2497.5	
20000	0	0.30	715.2	2225.5	
20000	0	0.35	731.7	2029.9	
20000	0	0.40	750.0	1870.3	
20000	0	0.45	770.1	1740.0	
20000	0	0.50	792.8	1632.0	
20000	0	0.55	817.2	1526.4	
20000	0	0.60	844.4	1423.0	
25000	0	0.00	665.6	2416.6	
25000	0	0.05	663.9	2544.2	
25000	0	0.10	660.7	2598.7	
25000	0	0.15	655.2	2600.9	
25000	0	0.20	642.6	2382.9	
25000	0	0.25	629.4	2126.6	
25000	0	0.30	593.5	1877.1	
25000	0	0.35	604.5	1708.5	
25000	0	0.40	622.4	1575.8	
25000	0	0.45	641.1	1470.2	
25000	0	0.50	662.7	1382.5	
25000	0	0.55	687.4	1303.8	
25000	0	0.60	716.1	1220.7	
30000	0	0.00	569.1	1969.2	
30000	0	0.05	567.6	2066.9	
30000	0	0.10	564.6	2113.1	
30000	0	0.15	559.4	2126.6	
30000	0	0.20	548.9	1958.0	
30000	0	0.25	537.1	1755.7	
30000	0	0.30	492.5	1528.6	
30000	0	0.35	499.4	1387.0	
30000	0	0.40	516.4	1281.4	
30000	0	0.45	533.7	1200.4	
30000	0	0.50	554.0	1133.0	
30000	0	0.55	578.2	1081.3	
30000	0	0.60	607.2	1018.3	
0	0	0.00	1124.3	5363.7	
0	0	0.05	1123.2	5393.2	
0	0	0.10	1120.8	5397.4	
0	0	0.15	1116.4	4866.9	
0	0	0.20	1111.6	4194.8	
0	0	0.25	1110.9	3608.0	
0	0	0.30	1107.8	3115.7	
0	0	0.35	1101.2	2704.3	
0	0	0.40	1093.0	2362.6	
0	0	0.45	1080.5	2056.9	
0	0	0.50	1066.8	1751.2	
0	0	0.55	1052.5	1429.7	
0	0	0.60	1037.7	1112.8	
5000	0	0.00	1076.9	4637.624	
5000	0	0.05	1074.3	4824.489	
5000	0	0.10	1068.8	4851.184	
5000	0	0.15	1059.1	4583.672	
5000	0	0.20	1047.2	4019.424	
5000	0	0.25	1057.5	3540.6	
5000	0	0.30	1064.2	3140.456	
5000	0	0.35	1058.2	2747.056	
5000	0	0.40	1050.7	2416.6	
5000	0	0.45	1039.0	2133.352	
5000	0	0.50	1026.0	1861.344	
5000	0	0.55	1012.1	1564.608	
5000	0	0.60	999.1	1270.12	
10000	0	0.00	953.9	3974.5	
10000	0	0.05	952.1	4158.7	
10000	0	0.10	947.8	4197.0	
10000	0	0.15	938.5	4037.4	
10000	0	0.20	926.4	3592.3	
10000	0	0.25	927.0	3160.7	
10000	0	0.30	931.4	2821.2	
10000	0	0.35	945.6	2535.7	
10000	0	0.40	960.5	2308.7	
10000	0	0.45	977.7	2124.4	
10000	0	0.50	993.8	1953.5	
10000	0	0.55	981.9	1699.5	
10000	0	0.60	969.6	1447.7	
15000	0	0.00	853.8	3383.2	
15000	0	0.05	852.3	3554.8	
15000	0	0.10	848.8	3608.0	
15000	0	0.15	840.6	3533.9	
15000	0	0.20	827.2	3187.7	
15000	0	0.25	818.8	2810.0	
15000	0	0.30	820.6	2529.0	
15000	0	0.35	836.2	2295.2	
15000	0	0.40	849.7	2097.4	
15000	0	0.45	865.7	1935.5	
15000	0	0.50	883.2	1791.7	
15000	0	0.55	901.5	1647.8	
15000	0	0.60	921.5	1508.4	
20000	0	0.00	740.5	2870.7	
20000	0	0.05	739.1	3014.8	
20000	0	0.10	735.9	3064.0	
20000	0	0.15	729.9	3021.3	
20000	0	0.20	715.8	2738.1	
20000	0	0.25	703.5	2423.3	
20000	0	0.30	687.4	2155.8	
20000	0	0.35	704.8	1967.0	
20000	0	0.40	723.1	1814.1	
20000	0	0.45	744.3	1688.2	
20000	0	0.50	768.7	1587.1	
20000	0	0.55	795.4	1488.2	
20000	0	0.60	825.0	1391.5	
25000	0	0.00	634.7	2421.1	
25000	0	0.05	633.3	2539.5	
25000	0	0.10	630.5	2583.0	
25000	0	0.15	625.7	2560.5	
25000	0	0.20	614.0	2328.9	
25000	0	0.25	602.1	2068.2	
25000	0	0.30	572.1	1820.9	
25000	0	0.35	583.6	1656.8	
25000	0	0.40	601.0	1530.9	
25000	0	0.45	619.7	1427.5	
25000	0	0.50	642.2	1344.3	
25000	0	0.55	668.0	1272.4	
25000	0	0.60	698.4	1191.4	
30000	0	0.00	547.8	2025.4	
30000	0	0.05	546.4	2122.6	
30000	0	0.10	543.9	2162.6	
30000	0	0.15	539.9	2162.6	
30000	0	0.20	529.1	1976.0	
30000	0	0.25	517.0	1762.4	
30000	0	0.30	484.1	1555.6	
30000	0	0.35	478.2	1382.5	
30000	0	0.40	493.4	1276.9	
30000	0	0.45	509.3	1193.7	
30000	0	0.50	528.2	1124.0	
30000	0	0.55	551.4	1067.8	
30000	0	0.60	579.1	1002.6	
0	0	0.00	468.0	2798.8
0	0	0.05	438.5	1974.4
0	0	0.10	372.4	750.8
0	0	0.15	246.0	-1007.1
0	0	0.20	246.3	-775.6
0	0	0.25	246.5	-613.7
0	0	0.30	217.6	-411.4
0	0	0.35	241.0	-377.7
0	0	0.40	263.7	-424.9
0	0	0.45	262.3	-494.6
0	0	0.50	258.4	-604.7
0	0	0.55	259.7	-719.4
0	0	0.60	259.9	-834.0
5000	0	0.00	396.6	2416.6
5000	0	0.05	373.7	1691.4
5000	0	0.10	321.9	687.9
5000	0	0.15	219.4	-678.9
5000	0	0.20	220.2	-555.3
5000	0	0.25	221.3	-438.4
5000	0	0.30	214.3	-263.0
5000	0	0.35	228.0	-267.5
5000	0	0.40	243.8	-312.5
5000	0	0.45	242.9	-377.7
5000	0	0.50	239.9	-472.1
5000	0	0.55	240.3	-577.7
5000	0	0.60	239.9	-683.4
10000	0	0.00	333.3	2074.9
10000	0	0.05	316.1	1453.1
10000	0	0.10	276.5	627.2
10000	0	0.15	194.2	-460.8
10000	0	0.20	195.3	-377.7
10000	0	0.25	197.3	-296.7
10000	0	0.30	207.0	-159.6
10000	0	0.35	212.7	-182.1
10000	0	0.40	223.3	-220.3
10000	0	0.45	222.7	-281.0
10000	0	0.50	220.2	-364.2
10000	0	0.55	220.0	-458.6
10000	0	0.60	219.1	-555.3
15000	0	0.00	277.8	1771.4
15000	0	0.05	264.9	1243.4
15000	0	0.10	235.0	566.5
15000	0	0.15	170.6	-299.0
15000	0	0.20	171.7	-254.0
15000	0	0.25	174.2	-200.1
15000	0	0.30	195.1	-80.9
15000	0	0.35	196.0	-112.4
15000	0	0.40	202.2	-148.4
15000	0	0.45	201.9	-204.6
15000	0	0.50	200.0	-274.3
15000	0	0.55	199.3	-357.4
15000	0	0.60	198.0	-445.1
20000	0	0.00	231.5	1517.4
20000	0	0.05	213.1	1005.3
20000	0	0.10	198.2	528.3
20000	0	0.15	186.7	89.9
20000	0	0.20	185.6	67.4
20000	0	0.25	186.3	49.5
20000	0	0.30	196.7	58.4
20000	0	0.35	194.9	4.5
20000	0	0.40	192.2	-56.2
20000	0	0.45	186.5	-125.9
20000	0	0.50	179.5	-202.3
20000	0	0.55	178.4	-276.5
20000	0	0.60	176.8	-355.2
25000	0	0.00	206.8	1427.5
25000	0	0.05	205.8	1114.3
25000	0	0.10	204.6	831.8
25000	0	0.15	203.0	582.2
25000	0	0.20	200.2	440.6
25000	0	0.25	196.9	339.4
25000	0	0.30	198.0	278.8
25000	0	0.35	198.0	218.1
25000	0	0.40	196.9	148.4
25000	0	0.45	212.1	62.9
25000	0	0.50	206.6	-18.0
25000	0	0.55	200.6	-98.9
25000	0	0.60	193.8	-188.8
30000	0	0.00	208.1	1557.9
30000	0	0.05	208.1	1314.6
30000	0	0.10	208.1	1079.0
30000	0	0.15	208.6	852.0
30000	0	0.20	208.1	690.1
30000	0	0.25	208.1	573.2
30000	0	0.30	209.9	458.6
30000	0	0.35	210.1	386.7
30000	0	0.40	210.3	321.5
30000	0	0.45	207.7	242.8
30000	0	0.50	204.8	161.9
30000	0	0.55	201.9	78.7
30000	0	0.60	201.1	-6.7

