Time, Fuel Flow
 124.889252,    8.548637
 124.890918,    8.548762
 124.892585,    8.548887
 124.894252,    8.549012
 124.895918,    8.549137
 124.897585,    8.549262
 124.899252,    8.549387
 124.900918,    8.549513
 124.902585,    8.549638
 124.904252,    8.549763
 124.905918,    8.549888
 124.907585,    8.550013
 124.909252,    8.550139
 124.910918,    8.550264
 124.912585,    8.550389
 124.914252,    8.550514
 124.915918,    8.550639
 124.917585,    8.550765
 124.919252,    8.550890
 124.920918,    8.551015
 124.922585,    8.551139
 124.924252,    8.551264
 124.925918,    8.551389
 124.927585,    8.551514
 124.929252,    8.551639
 124.930918,    8.551764
 124.932585,    8.551889
 124.934252,    8.552014
 124.935918,    8.552137
 124.937585,    8.552259
 124.939252,    8.552381
 124.940918,    8.552504
 124.942585,    8.552626
 124.944252,    8.552748
 124.945918,    8.552871
 124.947585,    8.552993
 124.949252,    8.553115
 124.950918,    8.553237
 124.952585,    8.553360
 124.954252,    8.553483
 124.955918,    8.553605
 124.957585,    8.553728
 124.959252,    8.553851
 124.960918,    8.553973
 124.962585,    8.554096
 124.964252,    8.554219
 124.965918,    8.554341
 124.967585,    8.554464
 124.969252,    8.554586
 124.970918,    8.554707
 124.972585,    8.554829
 124.974252,    8.554951
 124.975918,    8.555073
 124.977585,    8.555194
 124.979252,    8.555316
 124.980918,    8.555438
 124.982585,    8.555559
 124.984252,    8.555681
 124.985918,    8.555804
 124.987585,    8.555928
 124.989252,    8.556051
 124.990918,    8.556174
 124.992585,    8.556297
 124.994252,    8.556421
 124.995918,    8.556544
 124.997585,    8.556667
 124.999252,    8.556791
 125.000918,    8.556914
 125.002585,    8.557037
 125.004252,    8.557159
 125.005918,    8.557281
 125.007585,    8.557404
 125.009252,    8.557526
 125.010918,    8.557648
 125.012585,    8.557771
 125.014252,    8.557893
 125.015918,    8.558016
 125.017585,    8.558138
 125.019252,    8.558262
 125.020918,    8.558386
 125.022585,    8.558511
 125.024252,    8.558635
 125.025918,    8.558759
 125.027585,    8.558883
 125.029252,    8.559008
 125.030918,    8.559132
 125.032585,    8.559256
 125.034252,    8.559381
 125.035918,    8.559503
 125.037585,    8.559625
 125.039252,    8.559746
 125.040918,    8.559868
 125.042585,    8.559990
 125.044252,    8.560112
 125.045918,    8.560233
 125.047585,    8.560355
 125.049252,    8.560477
 125.050918,    8.560598
 125.052585,    8.560720
 125.054252,    8.560843
 125.055918,    8.560965
 125.057585,    8.561087
 125.059252,    8.561209
 125.060918,    8.561331
 125.062585,    8.561453
 125.064252,    8.561575
 125.065918,    8.561697
 125.067585,    8.561819
 125.069252,    8.561942
 125.070918,    8.562065
 125.072585,    8.562189
 125.074252,    8.562312
 125.075918,    8.562436
 125.077585,    8.562559
 125.079252,    8.562683
 125.080918,    8.562806
 125.082585,    8.562930
 125.084252,    8.563053
 125.085918,    8.563176
 125.087585,    8.563298
 125.089252,    8.563420
 125.090918,    8.563542
 125.092585,    8.563665
 125.094252,    8.563787
 125.095918,    8.563909
 125.097585,    8.564031
 125.099252,    8.564154
 125.100918,    8.564276
 125.102585,    8.564399
 125.104252,    8.564521
 125.105918,    8.564644
 125.107585,    8.564767
 125.109252,    8.564889
 125.110918,    8.565012
 125.112585,    8.565135
 125.114252,    8.565257
 125.115918,    8.565380
 125.117585,    8.565503
 125.119252,    8.565625
 125.120918,    8.565748
 125.122585,    8.565871
 125.124252,    8.565994
 125.125918,    8.566117
 125.127585,    8.566239
 125.129252,    8.566362
 125.130918,    8.566485
 125.132585,    8.566608
 125.134252,    8.566730
 125.135918,    8.566853
 125.137585,    8.566976
 125.139252,    8.567098
 125.140918,    8.567221
 125.142585,    8.567343
 125.144252,    8.567466
 125.145918,    8.567588
 125.147585,    8.567711
 125.149252,    8.567833
 125.150918,    8.567956
 125.152585,    8.568076
 125.154252,    8.568196
 125.155918,    8.568316
 125.157585,    8.568436
 125.159252,    8.568556
 125.160918,    8.568675
 125.162585,    8.568795
 125.164252,    8.568915
 125.165918,    8.569035
 125.167585,    8.569155
 125.169252,    8.569275
 125.170918,    8.569395
 125.172585,    8.569516
 125.174252,    8.569636
 125.175918,    8.569756
 125.177585,    8.569877
 125.179252,    8.569997
 125.180918,    8.570117
 125.182585,    8.570237
 125.184252,    8.570358
 125.185918,    8.570477
 125.187585,    8.570597
 125.189252,    8.570716
 125.190918,    8.570835
 125.192585,    8.570955
 125.194252,    8.571074
 125.195918,    8.571193
 125.197585,    8.571313
 125.199252,    8.571432
 125.200918,    8.571552
 125.202585,    8.571672
 125.204252,    8.571793
 125.205918,    8.571914
 125.207585,    8.572035
 125.209252,    8.572157
 125.210918,    8.572278
 125.212585,    8.572399
 125.214252,    8.572520
 125.215918,    8.572641
 125.217585,    8.572762
 125.219252,    8.572882
 125.220918,    8.573002
 125.222585,    8.573122
 125.224252,    8.573242
 125.225918,    8.573363
 125.227585,    8.573483
 125.229252,    8.573603
 125.230918,    8.573723
 125.232585,    8.573843
 125.234252,    8.573963
 125.235918,    8.574085
 125.237585,    8.574207
 125.239252,    8.574330
 125.240918,    8.574452
 125.242585,    8.574574
 125.244252,    8.574696
 125.245918,    8.574818
 125.247585,    8.574940
 125.249252,    8.575063
 125.250918,    8.575185
 125.252585,    8.575305
 125.254252,    8.575424
 125.255918,    8.575544
 125.257585,    8.575664
 125.259252,    8.575783
 125.260918,    8.575903
 125.262585,    8.576022
 125.264252,    8.576142
 125.265918,    8.576262
 125.267585,    8.576381
 125.269252,    8.576501
 125.270918,    8.576621
 125.272585,    8.576741
 125.274252,    8.576861
 125.275918,    8.576981
 125.277585,    8.577101
 125.279252,    8.577221
 125.280918,    8.577341
 125.282585,    8.577461
 125.284252,    8.577581
 125.285918,    8.577702
 125.287585,    8.577823
 125.289252,    8.577945
 125.290918,    8.578066
 125.292585,    8.578188
 125.294252,    8.578309
 125.295918,    8.578431
 125.297585,    8.578552
 125.299252,    8.578673
 125.300918,    8.578795
 125.302585,    8.578915
 125.304252,    8.579036
 125.305918,    8.579156
 125.307585,    8.579276
 125.309252,    8.579396
 125.310918,    8.579517
 125.312585,    8.579637
 125.314252,    8.579757
 125.315918,    8.579877
 125.317585,    8.579998
 125.319252,    8.580118
 125.320918,    8.580239
 125.322585,    8.580360
 125.324252,    8.580480
 125.325918,    8.580601
 125.327585,    8.580722
 125.329252,    8.580842
 125.330918,    8.580963
 125.332585,    8.581084
 125.334252,    8.581204
 125.335918,    8.581325
 125.337585,    8.581446
 125.339252,    8.581567
 125.340918,    8.581687
 125.342585,    8.581808
 125.344252,    8.581929
 125.345918,    8.582050
 125.347585,    8.582171
 125.349252,    8.582291
 125.350918,    8.582412
 125.352585,    8.582533
 125.354252,    8.582653
 125.355918,    8.582774
 125.357585,    8.582894
 125.359252,    8.583015
 125.360918,    8.583135
 125.362585,    8.583256
 125.364252,    8.583376
 125.365918,    8.583497
 125.367585,    8.583617
 125.369252,    8.583736
 125.370918,    8.583853
 125.372585,    8.583971
 125.374252,    8.584089
 125.375918,    8.584207
 125.377585,    8.584325
 125.379252,    8.584443
 125.380918,    8.584560
 125.382585,    8.584678
 125.384252,    8.584796
 125.385918,    8.584914
 125.387585,    8.585032
 125.389252,    8.585151
 125.390918,    8.585269
 125.392585,    8.585387
 125.394252,    8.585505
 125.395918,    8.585624
 125.397585,    8.585742
 125.399252,    8.585860
 125.400918,    8.585978
 125.402585,    8.586096
 125.404252,    8.586213
 125.405918,    8.586330
 125.407585,    8.586447
 125.409252,    8.586565
 125.410918,    8.586682
 125.412585,    8.586799
 125.414252,    8.586916
 125.415918,    8.587034
 125.417585,    8.587151
 125.419252,    8.587270
 125.420918,    8.587389
 125.422585,    8.587507
 125.424252,    8.587626
 125.425918,    8.587745
 125.427585,    8.587864
 125.429252,    8.587983
 125.430918,    8.588102
 125.432585,    8.588221
 125.434252,    8.588340
 125.435918,    8.588458
 125.437585,    8.588576
 125.439252,    8.588694
 125.440918,    8.588812
 125.442585,    8.588930
 125.444252,    8.589048
 125.445918,    8.589166
 125.447585,    8.589284
 125.449252,    8.589402
 125.450918,    8.589520
 125.452585,    8.589639
 125.454252,    8.589759
 125.455918,    8.589879
 125.457585,    8.589999
 125.459252,    8.590119
 125.460918,    8.590239
 125.462585,    8.590359
 125.464252,    8.590479
 125.465918,    8.590599
 125.467585,    8.590719
 125.469252,    8.590837
 125.470918,    8.590954
 125.472585,    8.591072
 125.474252,    8.591189
 125.475918,    8.591306
 125.477585,    8.591424
 125.479252,    8.591541
 125.480918,    8.591658
 125.482585,    8.591776
 125.484252,    8.591893
 125.485918,    8.592011
 125.487585,    8.592128
 125.489252,    8.592246
 125.490918,    8.592364
 125.492585,    8.592481
 125.494252,    8.592599
 125.495918,    8.592717
 125.497585,    8.592835
 125.499252,    8.592952
 125.500918,    8.593070
 125.502585,    8.593189
 125.504252,    8.593308
 125.505918,    8.593427
 125.507585,    8.593546
 125.509252,    8.593665
 125.510918,    8.593785
 125.512585,    8.593904
 125.514252,    8.594023
 125.515918,    8.594142
 125.517585,    8.594261
 125.519252,    8.594379
 125.520918,    8.594497
 125.522585,    8.594615
 125.524252,    8.594733
 125.525918,    8.594851
 125.527585,    8.594969
 125.529252,    8.595087
 125.530918,    8.595205
 125.532585,    8.595323
 125.534252,    8.595441
 125.535918,    8.595559
 125.537585,    8.595678
 125.539252,    8.595796
 125.540918,    8.595914
 125.542585,    8.596033
 125.544252,    8.596151
 125.545918,    8.596269
 125.547585,    8.596388
 125.549252,    8.596506
 125.550918,    8.596625
 125.552585,    8.596743
 125.554252,    8.596862
 125.555918,    8.596980
 125.557585,    8.597099
 125.559252,    8.597217
 125.560918,    8.597336
 125.562585,    8.597454
 125.564252,    8.597573
 125.565918,    8.597691
 125.567585,    8.597810
 125.569252,    8.597928
 125.570918,    8.598046
 125.572585,    8.598164
 125.574252,    8.598283
 125.575918,    8.598401
 125.577585,    8.598519
 125.579252,    8.598637
 125.580918,    8.598756
 125.582585,    8.598874
 125.584252,    8.598992
 125.585918,    8.599108
 125.587585,    8.599224
 125.589252,    8.599339
 125.590918,    8.599455
 125.592585,    8.599570
 125.594252,    8.599686
 125.595918,    8.599801
 125.597585,    8.599917
 125.599252,    8.600032
 125.600918,    8.600148
 125.602585,    8.600264
 125.604252,    8.600380
 125.605918,    8.600496
 125.607585,    8.600612
 125.609252,    8.600728
 125.610918,    8.600844
 125.612585,    8.600960
 125.614252,    8.601076
 125.615918,    8.601192
 125.617585,    8.601307
 125.619252,    8.601423
 125.620918,    8.601538
 125.622585,    8.601653
 125.624252,    8.601768
 125.625918,    8.601883
 125.627585,    8.601998
 125.629252,    8.602113
 125.630918,    8.602228
 125.632585,    8.602343
 125.634252,    8.602458
 125.635918,    8.602574
 125.637585,    8.602691
 125.639252,    8.602808
 125.640918,    8.602925
 125.642585,    8.603041
 125.644252,    8.603158
 125.645918,    8.603275
 125.647585,    8.603392
 125.649252,    8.603508
 125.650918,    8.603625
 125.652585,    8.603741
 125.654252,    8.603857
 125.655918,    8.603973
 125.657585,    8.604089
 125.659252,    8.604204
 125.660918,    8.604320
 125.662585,    8.604436
 125.664252,    8.604552
 125.665918,    8.604668
 125.667585,    8.604783
 125.669252,    8.604901
 125.670918,    8.605019
 125.672585,    8.605137
 125.674252,    8.605255
 125.675918,    8.605373
 125.677585,    8.605490
 125.679252,    8.605608
 125.680918,    8.605726
 125.682585,    8.605844
 125.684252,    8.605962
 125.685918,    8.606078
 125.687585,    8.606193
 125.689252,    8.606308
 125.690918,    8.606423
 125.692585,    8.606539
 125.694252,    8.606654
 125.695918,    8.606769
 125.697585,    8.606884
 125.699252,    8.607000
 125.700918,    8.607115
 125.702585,    8.607230
 125.704252,    8.607346
 125.705918,    8.607462
 125.707585,    8.607577
 125.709252,    8.607693
 125.710918,    8.607808
 125.712585,    8.607924
 125.714252,    8.608040
 125.715918,    8.608155
 125.717585,    8.608271
 125.719252,    8.608388
 125.720918,    8.608505
 125.722585,    8.608622
 125.724252,    8.608739
 125.725918,    8.608856
 125.727585,    8.608973
 125.729252,    8.609090
 125.730918,    8.609207
 125.732585,    8.609325
 125.734252,    8.609442
 125.735918,    8.609558
 125.737585,    8.609674
 125.739252,    8.609790
 125.740918,    8.609905
 125.742585,    8.610021
 125.744252,    8.610137
 125.745918,    8.610253
 125.747585,    8.610369
 125.749252,    8.610485
 125.750918,    8.610601
 125.752585,    8.610717
 125.754252,    8.610833
 125.755918,    8.610950
 125.757585,    8.611066
 125.759252,    8.611182
 125.760918,    8.611299
 125.762585,    8.611415
 125.764252,    8.611531
 125.765918,    8.611648
 125.767585,    8.611764
 125.769252,    8.611881
 125.770918,    8.611997
 125.772585,    8.612113
 125.774252,    8.612230
 125.775918,    8.612346
 125.777585,    8.612463
 125.779252,    8.612579
 125.780918,    8.612696
 125.782585,    8.612812
 125.784252,    8.612929
 125.785918,    8.613045
 125.787585,    8.613161
 125.789252,    8.613277
 125.790918,    8.613393
 125.792585,    8.613510
 125.794252,    8.613626
 125.795918,    8.613742
 125.797585,    8.613858
 125.799252,    8.613974
 125.800918,    8.614091
 125.802585,    8.614204
 125.804252,    8.614318
 125.805918,    8.614431
 125.807585,    8.614545
 125.809252,    8.614658
 125.810918,    8.614772
 125.812585,    8.614885
 125.814252,    8.614998
 125.815918,    8.615112
 125.817585,    8.615225
 125.819252,    8.615339
 125.820918,    8.615453
 125.822585,    8.615567
 125.824252,    8.615681
 125.825918,    8.615795
 125.827585,    8.615908
 125.829252,    8.616022
 125.830918,    8.616136
 125.832585,    8.616250
 125.834252,    8.616364
 125.835918,    8.616477
 125.837585,    8.616590
 125.839252,    8.616703
 125.840918,    8.616815
 125.842585,    8.616928
 125.844252,    8.617041
 125.845918,    8.617154
 125.847585,    8.617267
 125.849252,    8.617380
 125.850918,    8.617493
 125.852585,    8.617607
 125.854252,    8.617722
 125.855918,    8.617836
 125.857585,    8.617951
 125.859252,    8.618066
 125.860918,    8.618180
 125.862585,    8.618295
 125.864252,    8.618409
 125.865918,    8.618524
 125.867585,    8.618639
 125.869252,    8.618752
 125.870918,    8.618866
 125.872585,    8.618980
 125.874252,    8.619093
 125.875918,    8.619207
 125.877585,    8.619321
 125.879252,    8.619434
 125.880918,    8.619548
 125.882585,    8.619661
 125.884252,    8.619775
 125.885918,    8.619890
 125.887585,    8.620006
 125.889252,    8.620122
 125.890918,    8.620238
 125.892585,    8.620353
 125.894252,    8.620469
 125.895918,    8.620585
 125.897585,    8.620701
 125.899252,    8.620816
 125.900918,    8.620932
 125.902585,    8.621046
 125.904252,    8.621159
 125.905918,    8.621272
 125.907585,    8.621385
 125.909252,    8.621498
 125.910918,    8.621611
 125.912585,    8.621724
 125.914252,    8.621837
 125.915918,    8.621950
 125.917585,    8.622063
 125.919252,    8.622176
 125.920918,    8.622289
 125.922585,    8.622403
 125.924252,    8.622516
 125.925918,    8.622630
 125.927585,    8.622743
 125.929252,    8.622856
 125.930918,    8.622970
 125.932585,    8.623083
 125.934252,    8.623196
 125.935918,    8.623311
 125.937585,    8.623426
 125.939252,    8.623541
 125.940918,    8.623656
 125.942585,    8.623771
 125.944252,    8.623886
 125.945918,    8.624001
 125.947585,    8.624115
 125.949252,    8.624230
 125.950918,    8.624345
 125.952585,    8.624459
 125.954252,    8.624573
 125.955918,    8.624687
 125.957585,    8.624800
 125.959252,    8.624914
 125.960918,    8.625028
 125.962585,    8.625141
 125.964252,    8.625255
 125.965918,    8.625369
 125.967585,    8.625482
 125.969252,    8.625596
 125.970918,    8.625710
 125.972585,    8.625825
 125.974252,    8.625939
 125.975918,    8.626053
 125.977585,    8.626167
 125.979252,    8.626281
 125.980918,    8.626395
 125.982585,    8.626509
 125.984252,    8.626623
 125.985918,    8.626738
 125.987585,    8.626852
 125.989252,    8.626966
 125.990918,    8.627081
 125.992585,    8.627195
 125.994252,    8.627309
 125.995918,    8.627423
 125.997585,    8.627538
 125.999252,    8.627652
 126.000918,    8.627766
 126.002585,    8.627880
 126.004252,    8.627994
 126.005918,    8.628108
 126.007585,    8.628222
 126.009252,    8.628336
 126.010918,    8.628450
 126.012585,    8.628564
 126.014252,    8.628678
 126.015918,    8.628792
 126.017585,    8.628906
 126.019252,    8.629018
 126.020918,    8.629129
 126.022585,    8.629240
 126.024252,    8.629351
 126.025918,    8.629463
 126.027585,    8.629574
 126.029252,    8.629685
 126.030918,    8.629796
 126.032585,    8.629908
 126.034252,    8.630019
 126.035918,    8.630130
 126.037585,    8.630242
 126.039252,    8.630354
 126.040918,    8.630465
 126.042585,    8.630577
 126.044252,    8.630689
 126.045918,    8.630801
 126.047585,    8.630912
 126.049252,    8.631024
 126.050918,    8.631136
 126.052585,    8.631246
 126.054252,    8.631357
 126.055918,    8.631468
 126.057585,    8.631579
 126.059252,    8.631689
 126.060918,    8.631800
 126.062585,    8.631911
 126.064252,    8.632022
 126.065918,    8.632132
 126.067585,    8.632243
 126.069252,    8.632355
 126.070918,    8.632468
 126.072585,    8.632580
 126.074252,    8.632693
 126.075918,    8.632805
 126.077585,    8.632918
 126.079252,    8.633030
 126.080918,    8.633143
 126.082585,    8.633255
 126.084252,    8.633367
 126.085918,    8.633480
 126.087585,    8.633591
 126.088545,    8.633656
 126.090212,    8.633767
 126.091879,    8.633879
 126.093545,    8.633990
 126.095212,    8.634101
 126.096879,    8.634213
 126.098545,    8.634324
 126.100212,    8.634436
 126.101879,    8.432810
 126.103545,    7.946038
 126.105212,    7.459265
 126.106879,    6.972493
 126.108545,    6.485721
 126.110212,    5.998948
 126.111879,    5.512176
 126.113545,    5.025404
 126.115212,    4.538631
 126.116879,    4.051859
 126.118545,    3.766405
 126.120212,    3.765507
 126.121879,    3.764609
 126.123545,    3.763711
 126.125212,    3.762813
 126.126879,    3.761915
 126.128545,    3.761017
 126.130212,    3.760119
 126.131879,    3.759221
 126.133545,    3.758323
 126.135212,    3.757372
 126.136879,    3.756347
 126.138545,    3.755323
 126.140212,    3.754298
 126.141879,    3.753274
 126.143110,    3.752516
