Time, Mach number
 123.647767,    0.163076
 123.649434,    0.163076
 123.651101,    0.163076
 123.652767,    0.163076
 123.654434,    0.163076
 123.656101,    0.163076
 123.657767,    0.163075
 123.659434,    0.163075
 123.661101,    0.163076
 123.662767,    0.163076
 123.664434,    0.163076
 123.666101,    0.163076
 123.667767,    0.163076
 123.669434,    0.163076
 123.671101,    0.163076
 123.672767,    0.163076
 123.674434,    0.163076
 123.676101,    0.163076
 123.677767,    0.163076
 123.679434,    0.163076
 123.681101,    0.163076
 123.682767,    0.163075
 123.684434,    0.163075
 123.686101,    0.163075
 123.687767,    0.163075
 123.689434,    0.163075
 123.691101,    0.163075
 123.692767,    0.163075
 123.694434,    0.163075
 123.696101,    0.163074
 123.697767,    0.163074
 123.699434,    0.163074
 123.701101,    0.163073
 123.702767,    0.163073
 123.704434,    0.163073
 123.706101,    0.163072
 123.707767,    0.163072
 123.709434,    0.163072
 123.711101,    0.163071
 123.712767,    0.163071
 123.714434,    0.163070
 123.716101,    0.163070
 123.717767,    0.163070
 123.719434,    0.163069
 123.721101,    0.163069
 123.722767,    0.163069
 123.724434,    0.163068
 123.726101,    0.163068
 123.727767,    0.163068
 123.729434,    0.163067
 123.731101,    0.163067
 123.732767,    0.163066
 123.734434,    0.163066
 123.736101,    0.163066
 123.737767,    0.163065
 123.739434,    0.163065
 123.741101,    0.163065
 123.742767,    0.163064
 123.744434,    0.163064
 123.746101,    0.163064
 123.747767,    0.163064
 123.749434,    0.163064
 123.751101,    0.163063
 123.752767,    0.163063
 123.754434,    0.163063
 123.756101,    0.163063
 123.757767,    0.163063
 123.759434,    0.163062
 123.761101,    0.163062
 123.762767,    0.163062
 123.764434,    0.163062
 123.766101,    0.163061
 123.767767,    0.163061
 123.769434,    0.163061
 123.771101,    0.163060
 123.772767,    0.163060
 123.774434,    0.163060
 123.776101,    0.163060
 123.777767,    0.163060
 123.779434,    0.163060
 123.781101,    0.163059
 123.782767,    0.163059
 123.784434,    0.163059
 123.786101,    0.163059
 123.787767,    0.163059
 123.789434,    0.163059
 123.791101,    0.163059
 123.792767,    0.163059
 123.794434,    0.163059
 123.796101,    0.163058
 123.797767,    0.163058
 123.799434,    0.163058
 123.801101,    0.163058
 123.802767,    0.163058
 123.804434,    0.163057
 123.806101,    0.163057
 123.807767,    0.163057
 123.809434,    0.163057
 123.811101,    0.163057
 123.812767,    0.163056
 123.814434,    0.163056
 123.816101,    0.163056
 123.817767,    0.163056
 123.819434,    0.163056
 123.821101,    0.163055
 123.822767,    0.163055
 123.824434,    0.163055
 123.826101,    0.163055
 123.827767,    0.163055
 123.829434,    0.163055
 123.831101,    0.163055
 123.832767,    0.163055
 123.834434,    0.163054
 123.836101,    0.163054
 123.837767,    0.163054
 123.839434,    0.163054
 123.841101,    0.163054
 123.842767,    0.163054
 123.844434,    0.163054
 123.846101,    0.163054
 123.847767,    0.163054
 123.849434,    0.163053
 123.851101,    0.163053
 123.852767,    0.163053
 123.854434,    0.163053
 123.856101,    0.163053
 123.857767,    0.163053
 123.859434,    0.163052
 123.861101,    0.163052
 123.862767,    0.163052
 123.864434,    0.163052
 123.866101,    0.163052
 123.867767,    0.163052
 123.869434,    0.163051
 123.871101,    0.163051
 123.872767,    0.163051
 123.874434,    0.163051
 123.876101,    0.163051
 123.877767,    0.163051
 123.879434,    0.163051
 123.881101,    0.163051
 123.882767,    0.163051
 123.884434,    0.163051
 123.886101,    0.163051
 123.887767,    0.163051
 123.889434,    0.163051
 123.891101,    0.163051
 123.892767,    0.163051
 123.894434,    0.163051
 123.896101,    0.163051
 123.897767,    0.163051
 123.899434,    0.163051
 123.901101,    0.163051
 123.902767,    0.163051
 123.904434,    0.163051
 123.906101,    0.163051
 123.907767,    0.163050
 123.909434,    0.163050
 123.911101,    0.163050
 123.912767,    0.163050
 123.914434,    0.163049
 123.916101,    0.163049
 123.917767,    0.163048
 123.919434,    0.163048
 123.921101,    0.163048
 123.922767,    0.163047
 123.924434,    0.163047
 123.926101,    0.163047
 123.927767,    0.163046
 123.929434,    0.163046
 123.931101,    0.163046
 123.932767,    0.163045
 123.934434,    0.163045
 123.936101,    0.163044
 123.937767,    0.163044
 123.939434,    0.163044
 123.941101,    0.163043
 123.942767,    0.163043
 123.944434,    0.163043
 123.946101,    0.163042
 123.947767,    0.163042
 123.949434,    0.163042
 123.951101,    0.163041
 123.952767,    0.163041
 123.954434,    0.163040
 123.956101,    0.163040
 123.957767,    0.163040
 123.959434,    0.163039
 123.961101,    0.163039
 123.962767,    0.163039
 123.964434,    0.163039
 123.966101,    0.163039
 123.967767,    0.163039
 123.969434,    0.163038
 123.971101,    0.163038
 123.972767,    0.163038
 123.974434,    0.163038
 123.976101,    0.163037
 123.977767,    0.163037
 123.979434,    0.163037
 123.981101,    0.163037
 123.982767,    0.163036
 123.984434,    0.163036
 123.986101,    0.163036
 123.987767,    0.163036
 123.989434,    0.163035
 123.991101,    0.163035
 123.992767,    0.163035
 123.994434,    0.163035
 123.996101,    0.163035
 123.997767,    0.163035
 123.999434,    0.163035
 124.001101,    0.163035
 124.002767,    0.163035
 124.004434,    0.163034
 124.006101,    0.163034
 124.007767,    0.163034
 124.009434,    0.163034
 124.011101,    0.163034
 124.012767,    0.163034
 124.014434,    0.163034
 124.016101,    0.163034
 124.017767,    0.163033
 124.019434,    0.163033
 124.021101,    0.163033
 124.022767,    0.163033
 124.024434,    0.163033
 124.026101,    0.163032
 124.027767,    0.163032
 124.029434,    0.163032
 124.031101,    0.163032
 124.032767,    0.163032
 124.034434,    0.163032
 124.036101,    0.163031
 124.037767,    0.163031
 124.039434,    0.163031
 124.041101,    0.163031
 124.042767,    0.163031
 124.044434,    0.163031
 124.046101,    0.163031
 124.047767,    0.163031
 124.049434,    0.163031
 124.051101,    0.163031
 124.052767,    0.163031
 124.054434,    0.163031
 124.056101,    0.163031
 124.057767,    0.163031
 124.059434,    0.163030
 124.061101,    0.163030
 124.062767,    0.163030
 124.064434,    0.163030
 124.066101,    0.163030
 124.067767,    0.163030
 124.069434,    0.163030
 124.071101,    0.163030
 124.072767,    0.163029
 124.074434,    0.163029
 124.076101,    0.163029
 124.077767,    0.163029
 124.079434,    0.163029
 124.081101,    0.163029
 124.082767,    0.163029
 124.084434,    0.163029
 124.086101,    0.163029
 124.087767,    0.163028
 124.089434,    0.163028
 124.091101,    0.163028
 124.092767,    0.163028
 124.094434,    0.163028
 124.096101,    0.163028
 124.097767,    0.163028
 124.099434,    0.163028
 124.101101,    0.163028
 124.102767,    0.163029
 124.104434,    0.163029
 124.106101,    0.163029
 124.107767,    0.163029
 124.109434,    0.163029
 124.111101,    0.163029
 124.112767,    0.163029
 124.114434,    0.163029
 124.116101,    0.163029
 124.117767,    0.163029
 124.119434,    0.163028
 124.121101,    0.163028
 124.122767,    0.163028
 124.124434,    0.163028
 124.126101,    0.163028
 124.127767,    0.163028
 124.129434,    0.163028
 124.131101,    0.163027
 124.132767,    0.163027
 124.134434,    0.163027
 124.136101,    0.163026
 124.137767,    0.163026
 124.139434,    0.163026
 124.141101,    0.163025
 124.142767,    0.163025
 124.144434,    0.163025
 124.146101,    0.163024
 124.147767,    0.163024
 124.149434,    0.163024
 124.151101,    0.163023
 124.152767,    0.163023
 124.154434,    0.163023
 124.156101,    0.163022
 124.157767,    0.163022
 124.159434,    0.163022
 124.161101,    0.163021
 124.162767,    0.163021
 124.164434,    0.163021
 124.166101,    0.163020
 124.167767,    0.163020
 124.169434,    0.163020
 124.171101,    0.163019
 124.172767,    0.163019
 124.174434,    0.163019
 124.176101,    0.163018
 124.177767,    0.163018
 124.179434,    0.163018
 124.181101,    0.163018
 124.182767,    0.163018
 124.184434,    0.163017
 124.186101,    0.163017
 124.187767,    0.163017
 124.189434,    0.163017
 124.191101,    0.163017
 124.192767,    0.163017
 124.194434,    0.163016
 124.196101,    0.163016
 124.197767,    0.163016
 124.199434,    0.163016
 124.201101,    0.163015
 124.202767,    0.163015
 124.204434,    0.163015
 124.206101,    0.163015
 124.207767,    0.163014
 124.209434,    0.163014
 124.211101,    0.163014
 124.212767,    0.163014
 124.214434,    0.163014
 124.216101,    0.163014
 124.217767,    0.163014
 124.219434,    0.163014
 124.221101,    0.163014
 124.222767,    0.163014
 124.224434,    0.163014
 124.226101,    0.163013
 124.227767,    0.163013
 124.229434,    0.163013
 124.231101,    0.163013
 124.232767,    0.163013
 124.234434,    0.163013
 124.236101,    0.163012
 124.237767,    0.163012
 124.239434,    0.163012
 124.241101,    0.163012
 124.242767,    0.163012
 124.244434,    0.163012
 124.246101,    0.163011
 124.247767,    0.163011
 124.249434,    0.163011
 124.251101,    0.163011
 124.252767,    0.163011
 124.254434,    0.163011
 124.256101,    0.163010
 124.257767,    0.163010
 124.259434,    0.163010
 124.261101,    0.163010
 124.262767,    0.163010
 124.264434,    0.163010
 124.266101,    0.163010
 124.267767,    0.163010
 124.269434,    0.163010
 124.271101,    0.163010
 124.272767,    0.163010
 124.274434,    0.163010
 124.276101,    0.163010
 124.277767,    0.163010
 124.279434,    0.163010
 124.281101,    0.163009
 124.282767,    0.163009
 124.284434,    0.163009
 124.286101,    0.163009
 124.287767,    0.163009
 124.289434,    0.163009
 124.291101,    0.163009
 124.292767,    0.163009
 124.294434,    0.163008
 124.296101,    0.163008
 124.297767,    0.163008
 124.299434,    0.163008
 124.301101,    0.163008
 124.302767,    0.163008
 124.304434,    0.163008
 124.306101,    0.163008
 124.307767,    0.163008
 124.309434,    0.163008
 124.311101,    0.163008
 124.312767,    0.163008
 124.314434,    0.163008
 124.316101,    0.163008
 124.317767,    0.163008
 124.319434,    0.163008
 124.321101,    0.163008
 124.322767,    0.163008
 124.324434,    0.163008
 124.326101,    0.163008
 124.327767,    0.163008
 124.329434,    0.163008
 124.331101,    0.163008
 124.332767,    0.163008
 124.334434,    0.163008
 124.336101,    0.163008
 124.337767,    0.163008
 124.339434,    0.163008
 124.341101,    0.163008
 124.342767,    0.163007
 124.344434,    0.163007
 124.346101,    0.163007
 124.347767,    0.163007
 124.349434,    0.163006
 124.351101,    0.163006
 124.352767,    0.163006
 124.354434,    0.163005
 124.356101,    0.163005
 124.357767,    0.163005
 124.359434,    0.163004
 124.361101,    0.163004
 124.362767,    0.163004
 124.364434,    0.163003
 124.366101,    0.163003
 124.367767,    0.163003
 124.369434,    0.163002
 124.371101,    0.163002
 124.372767,    0.163002
 124.374434,    0.163001
 124.376101,    0.163001
 124.377767,    0.163001
 124.379434,    0.163000
 124.381101,    0.163000
 124.382767,    0.163000
 124.384434,    0.162999
 124.386101,    0.162999
 124.387767,    0.162999
 124.389434,    0.162998
 124.391101,    0.162998
 124.392767,    0.162998
 124.394434,    0.162998
 124.396101,    0.162998
 124.397767,    0.162997
 124.399434,    0.162997
 124.401101,    0.162997
 124.402767,    0.162997
 124.404434,    0.162997
 124.406101,    0.162997
 124.407767,    0.162996
 124.409434,    0.162996
 124.411101,    0.162996
 124.412767,    0.162996
 124.414434,    0.162996
 124.416101,    0.162995
 124.417767,    0.162995
 124.419434,    0.162995
 124.421101,    0.162995
 124.422767,    0.162994
 124.424434,    0.162994
 124.426101,    0.162994
 124.427767,    0.162994
 124.429434,    0.162994
 124.431101,    0.162994
 124.432767,    0.162994
 124.434434,    0.162994
 124.436101,    0.162994
 124.437767,    0.162994
 124.439434,    0.162994
 124.441101,    0.162994
 124.442767,    0.162994
 124.444434,    0.162993
 124.446101,    0.162993
 124.447767,    0.162993
 124.449434,    0.162993
 124.451101,    0.162993
 124.452767,    0.162993
 124.454434,    0.162993
 124.456101,    0.162992
 124.457767,    0.162992
 124.459434,    0.162992
 124.461101,    0.162992
 124.462767,    0.162992
 124.464434,    0.162992
 124.466101,    0.162992
 124.467767,    0.162991
 124.469434,    0.162991
 124.471101,    0.162991
 124.472767,    0.162991
 124.474434,    0.162991
 124.476101,    0.162991
 124.477767,    0.162991
 124.479434,    0.162991
 124.481101,    0.162991
 124.482767,    0.162991
 124.484434,    0.162991
 124.486101,    0.162991
 124.487767,    0.162991
 124.489434,    0.162991
 124.491101,    0.162991
 124.492767,    0.162991
 124.494434,    0.162991
 124.496101,    0.162991
 124.497767,    0.162990
 124.499434,    0.162990
 124.501101,    0.162990
 124.502767,    0.162990
 124.504434,    0.162990
 124.506101,    0.162990
 124.507767,    0.162990
 124.509434,    0.162990
 124.511101,    0.162990
 124.512767,    0.162990
 124.514434,    0.162989
 124.516101,    0.162989
 124.517767,    0.162989
 124.519434,    0.162989
 124.521101,    0.162989
 124.522767,    0.162989
 124.524434,    0.162989
 124.526101,    0.162989
 124.527767,    0.162989
 124.529434,    0.162989
 124.531101,    0.162989
 124.532767,    0.162989
 124.534434,    0.162989
 124.536101,    0.162990
 124.537767,    0.162990
 124.539434,    0.162990
 124.541101,    0.162990
 124.542767,    0.162990
 124.544434,    0.162990
 124.546101,    0.162990
 124.547767,    0.162990
 124.549434,    0.162990
 124.551101,    0.162990
 124.552767,    0.162990
 124.554434,    0.162990
 124.556101,    0.162990
 124.557767,    0.162990
 124.559434,    0.162990
 124.561101,    0.162989
 124.562767,    0.162989
 124.564434,    0.162989
 124.566101,    0.162988
 124.567767,    0.162988
 124.569434,    0.162988
 124.571101,    0.162988
 124.572767,    0.162987
 124.574434,    0.162987
 124.576101,    0.162987
 124.577767,    0.162986
 124.579434,    0.162986
 124.581101,    0.162986
 124.582767,    0.162985
 124.584434,    0.162985
 124.586101,    0.162985
 124.587767,    0.162984
 124.589434,    0.162984
 124.591101,    0.162984
 124.592767,    0.162983
 124.594434,    0.162983
 124.596101,    0.162983
 124.597767,    0.162983
 124.599434,    0.162982
 124.601101,    0.162982
 124.602767,    0.162982
 124.604434,    0.162981
 124.606101,    0.162981
 124.607767,    0.162981
 124.609434,    0.162981
 124.611101,    0.162980
 124.612767,    0.162980
 124.614434,    0.162980
 124.616101,    0.162980
 124.617767,    0.162980
 124.619434,    0.162980
 124.621101,    0.162980
 124.622767,    0.162979
 124.624434,    0.162979
 124.626101,    0.162979
 124.627767,    0.162979
 124.629434,    0.162979
 124.631101,    0.162978
 124.632767,    0.162978
 124.634434,    0.162978
 124.636101,    0.162978
 124.637767,    0.162978
 124.639434,    0.162977
 124.641101,    0.162977
 124.642767,    0.162977
 124.644434,    0.162977
 124.646101,    0.162977
 124.647767,    0.162977
 124.649434,    0.162977
 124.651101,    0.162977
 124.652767,    0.162977
 124.654434,    0.162977
 124.656101,    0.162977
 124.657767,    0.162977
 124.659434,    0.162977
 124.661101,    0.162976
 124.662767,    0.162976
 124.664434,    0.162976
 124.666101,    0.162976
 124.667767,    0.162976
 124.669434,    0.162976
 124.671101,    0.162976
 124.672767,    0.162976
 124.674434,    0.162975
 124.676101,    0.162975
 124.677767,    0.162975
 124.679434,    0.162975
 124.681101,    0.162975
 124.682767,    0.162975
 124.684434,    0.162975
 124.686101,    0.162974
 124.687767,    0.162974
 124.689434,    0.162974
 124.691101,    0.162974
 124.692767,    0.162974
 124.694434,    0.162974
 124.696101,    0.162974
 124.697767,    0.162974
 124.699434,    0.162974
 124.701101,    0.162974
 124.702767,    0.162974
 124.704434,    0.162974
 124.706101,    0.162974
 124.707767,    0.162974
 124.709434,    0.162974
 124.711101,    0.162974
 124.712767,    0.162974
 124.714434,    0.162974
 124.716101,    0.162974
 124.717767,    0.162974
 124.719434,    0.162973
 124.721101,    0.162973
 124.722767,    0.162973
 124.724434,    0.162973
 124.726101,    0.162973
 124.727767,    0.162973
 124.729434,    0.162973
 124.731101,    0.162973
 124.732767,    0.162973
 124.734434,    0.162973
 124.736101,    0.162973
 124.737767,    0.162973
 124.739434,    0.162972
 124.741101,    0.162972
 124.742767,    0.162972
 124.744434,    0.162973
 124.746101,    0.162973
 124.747767,    0.162973
 124.749434,    0.162973
 124.751101,    0.162973
 124.752767,    0.162973
 124.754434,    0.162973
 124.756101,    0.162973
 124.757767,    0.162973
 124.759434,    0.162973
 124.761101,    0.162973
 124.762767,    0.162973
 124.764434,    0.162973
 124.766101,    0.162973
 124.767767,    0.162973
 124.769434,    0.162973
 124.771101,    0.162973
 124.772767,    0.162973
 124.774434,    0.162973
 124.776101,    0.162973
 124.777767,    0.162973
 124.779434,    0.162973
 124.781101,    0.162972
 124.782767,    0.162972
 124.784434,    0.162972
 124.786101,    0.162971
 124.787767,    0.162971
 124.789434,    0.162971
 124.791101,    0.162971
 124.792767,    0.162970
 124.794434,    0.162970
 124.796101,    0.162970
 124.797767,    0.162969
 124.799434,    0.162969
 124.801101,    0.162969
 124.802767,    0.162969
 124.804434,    0.162968
 124.806101,    0.162968
 124.807767,    0.162968
 124.809434,    0.162967
 124.811101,    0.162967
 124.812767,    0.162967
 124.814434,    0.162966
 124.816101,    0.162966
 124.817767,    0.162966
 124.819434,    0.162966
 124.821101,    0.162965
 124.822767,    0.162965
 124.824434,    0.162965
 124.826101,    0.162964
 124.827767,    0.162964
 124.829434,    0.162964
 124.831101,    0.162964
 124.832767,    0.162964
 124.834434,    0.162964
 124.836101,    0.162964
 124.837767,    0.162964
 124.839434,    0.162963
 124.841101,    0.162963
 124.842767,    0.162963
 124.844434,    0.162963
 124.846101,    0.162963
 124.846511,    0.162963
 124.848178,    0.162963
 124.849844,    0.162962
 124.851511,    0.162962
 124.853178,    0.162962
 124.854844,    0.162962
 124.856511,    0.162962
 124.858178,    0.162939
 124.859844,    0.162672
 124.861511,    0.162406
 124.863178,    0.162139
 124.864844,    0.161872
 124.866511,    0.161606
 124.868178,    0.161339
 124.869844,    0.161072
 124.871511,    0.160806
 124.873178,    0.160539
 124.874844,    0.160272
 124.876511,    0.160002
 124.878178,    0.159731
 124.879844,    0.159460
 124.881511,    0.159190
 124.883178,    0.158919
 124.884844,    0.158649
 124.886511,    0.158378
 124.888178,    0.158107
 124.889844,    0.157837
 124.891511,    0.157566
 124.893178,    0.157292
 124.894844,    0.157018
 124.896511,    0.156744
 124.898178,    0.156471
 124.899844,    0.156197
 124.901134,    0.155985
 124.902801,    0.155709
 124.904467,    0.155432
 124.906134,    0.155156
 124.907801,    0.154880
 124.909467,    0.154431
 124.911134,    0.153957
 124.912801,    0.153483
 124.914467,    0.153009
 124.916134,    0.152535
 124.917801,    0.152062
 124.919467,    0.151588
 124.921134,    0.151114
 124.922801,    0.150640
 124.924467,    0.150166
 124.926134,    0.149499
 124.927801,    0.148803
 124.929467,    0.148108
 124.931134,    0.147412
 124.932801,    0.146717
 124.934467,    0.146021
 124.936134,    0.145326
 124.937801,    0.144630
 124.939467,    0.143935
 124.941134,    0.143239
 124.942801,    0.142382
 124.944467,    0.141502
 124.946134,    0.140622
 124.947801,    0.139742
 124.949467,    0.138862
 124.951134,    0.137982
 124.952801,    0.137102
 124.954467,    0.136222
 124.956134,    0.135342
 124.957801,    0.134462
 124.959467,    0.133582
 124.961134,    0.132703
 124.962081,    0.132202
 124.963748,    0.131348
 124.965414,    0.130493
 124.967081,    0.129639
 124.968748,    0.128785
 124.970414,    0.127930
 124.972081,    0.127076
 124.973748,    0.126221
 124.975414,    0.125483
 124.977081,    0.124893
 124.978748,    0.124302
 124.980414,    0.123711
 124.982081,    0.123121
 124.983748,    0.122530
 124.985414,    0.121939
 124.987081,    0.121349
 124.988748,    0.120758
 124.990414,    0.120167
 124.992081,    0.119317
 124.993748,    0.118138
 124.995414,    0.116960
 124.997081,    0.115782
 124.998748,    0.114604
 125.000414,    0.113426
 125.002081,    0.112248
 125.003748,    0.111070
 125.005414,    0.109855
 125.007081,    0.108625
 125.008748,    0.107395
 125.010414,    0.106165
 125.012081,    0.104935
 125.013748,    0.103705
 125.015414,    0.102475
 125.017081,    0.101251
 125.018748,    0.100030
 125.020414,    0.098809
 125.022081,    0.097588
 125.023748,    0.096367
 125.025414,    0.095145
 125.027081,    0.093924
 125.028748,    0.092703
 125.030414,    0.091482
 125.032081,    0.090261
 125.033748,    0.089051
 125.035414,    0.087846
 125.037081,    0.086642
 125.038748,    0.085437
 125.040414,    0.084233
 125.042081,    0.083028
 125.043748,    0.081824
 125.045414,    0.080619
 125.047081,    0.079415
 125.048748,    0.078210
 125.050414,    0.077014
 125.052081,    0.075822
 125.053748,    0.074629
 125.055414,    0.073437
 125.057081,    0.072245
 125.058748,    0.071053
 125.060414,    0.069861
 125.062081,    0.068669
 125.063748,    0.067476
 125.065414,    0.066284
 125.067081,    0.065091
 125.068748,    0.063896
 125.070414,    0.062702
 125.072081,    0.061507
 125.073748,    0.060313
 125.075414,    0.059118
 125.077081,    0.057924
 125.078748,    0.056729
 125.080414,    0.055535
 125.082081,    0.054340
 125.083748,    0.053148
 125.085414,    0.051958
 125.087081,    0.050767
 125.088748,    0.049577
 125.090414,    0.048386
 125.092081,    0.047195
 125.093748,    0.046005
 125.095414,    0.044814
 125.097081,    0.043623
 125.098748,    0.042433
 125.100414,    0.041249
 125.102081,    0.040069
 125.103748,    0.038888
 125.105414,    0.037708
 125.107081,    0.036528
 125.108748,    0.035348
 125.110414,    0.034168
 125.112081,    0.032987
 125.113748,    0.031807
 125.115414,    0.030627
 125.117081,    0.029457
 125.118748,    0.028294
 125.120414,    0.027130
 125.122081,    0.025967
 125.123748,    0.024804
 125.125414,    0.023640
 125.127081,    0.022477
 125.128748,    0.021313
 125.130414,    0.020150
 125.132081,    0.018986
 125.133748,    0.017837
 125.135414,    0.016696
 125.137081,    0.015556
 125.138748,    0.014415
 125.140414,    0.013274
 125.142081,    0.012133
 125.143748,    0.010992
 125.145414,    0.009852
 125.147081,    0.008711
 125.148748,    0.007570
 125.150414,    0.006445
 125.152081,    0.005328
 125.153748,    0.004212
 125.155414,    0.003095
 125.157081,    0.001979
 125.158748,    0.000862
 125.160050,   -0.000010
